plant,day,enh,flux,ws,bg,simple,temp
AU_BAYSWATER,2024-12-13,49.95965,204.33496086120604,4.09,20.953125,45.23284,34.0
AU_BAYSWATER,2024-12-14,70.393814,266.7925553894043,3.79,23.71875,61.770218,31.7
AU_BAYSWATER,2024-12-15,104.08757,167.5809880065918,1.61,29.234375,140.97969,35.3
AU_BAYSWATER,2024-12-16,45.313484,313.1161757659912,6.91,16.882812,25.46967,33.6
AU_BAYSWATER,2024-12-17,47.863213,198.63233222961426,4.15,17.78125,48.393417,37.2
AU_BAYSWATER,2024-12-20,23.192356,22.496585426330565,0.97,18.234375,38.386948,25.5
AU_BAYSWATER,2024-12-21,43.196583,132.18154335021973,3.06,17.9375,64.33625,33.6
AU_BAYSWATER,2024-12-22,41.356834,149.29817222595213,3.61,28.234375,72.852325,30.6
AU_BAYSWATER,2024-12-23,22.164305,269.29630250930785,12.15,8.875,14.154535,29.1
AU_BAYSWATER,2024-12-24,4.983658,3.9370896911621096,0.79,22.75,54.85003,26.6
AU_BAYSWATER,2024-12-25,18.213398,37.51959983825684,2.06,10.7890625,16.006779,29.9
AU_BAYSWATER,2024-12-26,30.881294,66.70359558105469,2.16,12.8984375,24.67984,34.4
AU_BAYSWATER,2024-12-29,52.44362,133.73122787475586,2.55,19.078125,119.65564,30.4
AU_BAYSWATER,2024-12-30,22.579102,137.2809375,6.08,13.6171875,15.732307,31.0
AU_MTPIPER,2024-12-08,3.703722,28.259398860931395,7.63,5.875,5.0782785,25.4
AU_MTPIPER,2024-12-12,8.326817,37.8870153427124,4.55,17.328125,8.82353,24.9
AU_MTPIPER,2024-12-16,16.866203,43.683466567993165,2.59,23.46875,34.23514,28.8
AU_MTPIPER,2024-12-17,15.824749,125.17376453399659,7.91,14.8046875,7.605852,28.3
AU_MTPIPER,2024-12-19,0.08142471,0.34279804229736327,4.21,19.570312,9.87837,20.1
AU_MTPIPER,2024-12-20,11.020573,54.551834678649904,4.95,11.394531,1.9987736,24.3
AU_MTPIPER,2024-12-22,4.7258186,34.26218509674072,7.25,16.5,1.1272793,26.3
AU_MTPIPER,2024-12-23,5.250409,64.6325363445282,12.31,3.7382812,-0.590374,17.0
AU_MTPIPER,2024-12-24,8.483222,40.804297857284546,4.81,4.6679688,4.762207,20.9
AU_MTPIPER,2024-12-25,6.176161,22.04889410018921,3.57,10.359375,3.9872093,25.2
AU_MTPIPER,2024-12-26,3.1638536,16.705147247314454,5.28,4.9453125,-0.8871784,27.6
AU_MTPIPER,2024-12-29,8.176056,28.289153442382812,3.46,1.9458008,4.7817383,23.6
AU_STANWELL,2024-12-07,25.048851,96.93905342102052,3.87,17.109375,24.555187,32.2
AU_STANWELL,2024-12-08,30.52959,54.037375373840334,1.77,18.5,60.150566,33.9
AU_STANWELL,2024-12-09,40.678875,109.42617366790772,2.69,20.09375,27.146751,35.1
AU_STANWELL,2024-12-22,25.615498,133.96905239105226,5.23,21.71875,19.006512,30.3
AU_STANWELL,2024-12-23,0.003950119,0.006122684478759766,1.55,20.945312,26.93834,31.9
AU_STANWELL,2024-12-24,24.370007,97.96742637634276,4.02,10.625,17.919884,36.1
AU_STANWELL,2024-12-25,6.3092155,38.10766189575195,6.04,4.5273438,5.4763727,29.6
AU_STANWELL,2024-12-26,11.199631,57.342109375,5.12,12.9375,8.526117,30.3
AU_STANWELL,2024-12-27,18.586329,62.07833721160888,3.34,12.0,28.875957,30.6
AU_STANWELL,2024-12-28,16.653042,45.795865058898926,2.75,18.953125,31.337471,33.2
AU_TARONG,2024-12-06,9.269125,21.597061214447024,2.33,20.84375,9.97641,28.7
AU_TARONG,2024-12-07,19.502949,41.73631034851074,2.14,14.558594,22.768764,28.9
AU_TARONG,2024-12-12,12.484186,56.17883777618408,4.5,11.785156,8.156059,27.5
AU_TARONG,2024-12-22,18.073082,70.84648132324219,3.92,15.5703125,15.795841,29.9
AU_TARONG,2024-12-23,21.444073,50.608011627197264,2.36,13.953125,12.909195,30.5
AU_TARONG,2024-12-24,14.8972225,75.37994594573973,5.06,10.90625,10.790575,29.4
AU_TARONG,2024-12-25,6.9767656,27.837294874191286,3.99,8.8984375,7.0615234,26.8
AU_TARONG,2024-12-26,12.327253,41.91266136169433,3.4,11.84375,9.13917,28.9
AU_TARONG,2024-12-27,13.565819,60.23223541259766,4.44,6.3632812,12.41054,29.8
AU_CALLIDE,2024-12-07,8.701851,9.92011001586914,1.14,22.515625,39.226456,32.0
AU_CALLIDE,2024-12-20,17.761324,70.69006923675538,3.98,9.941406,11.644354,30.0
AU_CALLIDE,2024-12-22,18.586243,59.84770141601563,3.22,17.265625,18.932713,32.4
AU_CALLIDE,2024-12-23,58.187073,151.8682598876953,2.61,12.6796875,13.622501,31.4
AU_CALLIDE,2024-12-24,22.90023,131.21832023620607,5.73,7.6835938,9.8610115,33.1
AU_CALLIDE,2024-12-25,4.1546497,5.733416633605956,1.38,4.453125,16.00724,31.0
AU_CALLIDE,2024-12-26,-1.6953888,-3.0686537170410157,1.81,19.609375,20.950672,32.0
AU_CALLIDE,2024-12-27,23.406334,67.17617835998536,2.87,13.859375,31.113972,31.5
AU_CALLIDE,2024-12-28,19.696163,64.80037685394286,3.29,18.359375,29.272518,33.3
AU_CALLIDE,2024-12-29,27.412674,40.84488418579102,1.49,16.0625,41.43145,33.2
AU_MILLMERRAN,2024-12-01,6.98015,18.567199592590335,2.66,12.59375,4.769148,29.5
AU_MILLMERRAN,2024-12-02,6.0073338,13.15606092453003,2.19,17.0625,14.793505,30.7
AU_MILLMERRAN,2024-12-07,6.006138,17.47786113739014,2.91,19.445312,14.864891,30.7
AU_MILLMERRAN,2024-12-08,8.14859,44.00238647460938,5.4,25.046875,4.7627144,34.0
AU_MILLMERRAN,2024-12-14,4.1371613,14.521436004638671,3.51,14.9140625,3.0106468,30.8
AU_MILLMERRAN,2024-12-15,2.8796234,17.277740478515625,6.0,8.5625,-0.59662247,31.5
AU_MILLMERRAN,2024-12-16,2.8994093,30.35681530952454,10.47,5.546875,1.0436487,29.2
AU_MILLMERRAN,2024-12-24,5.574641,34.56277561187744,6.2,7.6054688,2.3939571,28.8
AU_MILLMERRAN,2024-12-25,5.786294,13.597790861129761,2.35,8.46875,6.937538,29.4
AU_MILLMERRAN,2024-12-26,6.230627,6.9783023071289065,1.12,12.1328125,9.828451,30.5
AU_MILLMERRAN,2024-12-27,5.1678705,30.07700643539429,5.82,5.5507812,6.47235,32.1
AU_KOGAN,2024-12-01,6.4198055,9.308718013763427,1.45,14.5625,3.3825054,30.5
AU_KOGAN,2024-12-06,2.6265297,7.643201408386231,2.91,22.546875,3.530178,30.4
AU_KOGAN,2024-12-07,3.0919342,4.792498016357422,1.55,14.2734375,0.14979267,30.9
AU_KOGAN,2024-12-08,-2.9215622,-10.079389572143555,3.45,20.46875,-2.7167587,34.1
AU_KOGAN,2024-12-15,2.4062958,15.52060775756836,6.45,8.484375,3.0309372,30.7
AU_KOGAN,2024-12-23,4.527461,20.237750902175904,4.47,10.5625,1.3348484,33.3
AU_KOGAN,2024-12-24,7.7953186,34.533261413574216,4.43,7.2851562,2.0240307,30.4
AU_KOGAN,2024-12-25,2.322648,4.436257772445678,1.91,8.9609375,3.3298101,30.7
AU_KOGAN,2024-12-26,2.3139553,3.193258323669433,1.38,9.7421875,2.282629,31.7
AU_KOGAN,2024-12-27,2.4084158,13.101781921386719,5.44,8.9609375,7.7520247,33.1
AU_KOGAN,2024-12-28,6.2660694,26.756116390228268,4.27,12.378906,6.600313,33.9
AU_KOGAN,2024-12-29,2.8692036,5.795791206359863,2.02,10.25,6.0489674,35.2
AU_ERARING,2024-12-10,18.47866,125.47010536193848,6.79,4.2460938,6.6721544,24.2
AU_ERARING,2024-12-11,17.84284,89.21420097351074,5.0,12.7734375,17.985983,24.3
AU_ERARING,2024-12-12,9.985626,52.12496887207031,5.22,42.53125,38.619484,28.3
AU_ERARING,2024-12-14,21.488209,87.02724552154541,4.05,18.875,39.27206,26.9
AU_ERARING,2024-12-16,25.759583,146.57202453613283,5.69,12.390625,8.610371,27.9
AU_ERARING,2024-12-17,55.527496,223.77581024169922,4.03,30.53125,48.08303,35.6
AU_ERARING,2024-12-20,11.31756,57.1536789894104,5.05,18.78125,17.856922,23.6
AU_ERARING,2024-12-22,16.011036,61.80259864807129,3.86,19.625,11.39502,24.7
AU_ERARING,2024-12-23,14.085785,133.2515252685547,9.46,13.484375,11.877604,28.6
AU_ERARING,2024-12-24,11.314856,82.14585147857666,7.26,12.5703125,14.73675,21.9
AU_ERARING,2024-12-25,14.036806,62.463787174224855,4.45,11.453125,16.502375,26.7
AU_ERARING,2024-12-26,12.273773,73.15168823242188,5.96,13.4296875,9.34712,27.3
AU_ERARING,2024-12-27,5.824238,47.758750152587886,8.2,32.71875,28.223347,32.2
AU_ERARING,2024-12-29,23.909725,149.67487968444823,6.26,6.3710938,16.539446,26.4
AU_ERARING,2024-12-30,10.189646,63.68528604507446,6.25,11.050781,7.1240807,24.7
AU_LOYYANG,2025-01-01,18.27396,142.3541492843628,7.79,20.453125,17.113281,21.5
AU_LOYYANG,2025-01-02,64.86596,125.1913011932373,1.93,12.421875,81.90274,21.7
AU_LOYYANG,2025-01-03,32.89412,113.15577026367187,3.44,11.8359375,17.208454,26.8
AU_LOYYANG,2025-01-08,20.60939,141.79260498046875,6.88,4.8007812,7.6336565,23.0
AU_LOYYANG,2025-01-14,42.50024,66.72537731170655,1.57,15.046875,59.246933,25.6
AU_LOYYANG,2025-01-18,13.192291,147.62173919677733,11.19,8.5390625,8.11607,21.8
AU_LOYYANG,2025-01-19,29.572525,159.3959098815918,5.39,6.65625,8.824251,26.3
AU_LOYYANG,2025-01-21,67.75149,220.8698500061035,3.26,12.3046875,76.72577,31.0
AU_LOYYANG,2025-01-24,13.309141,106.0738550376892,7.97,15.4765625,16.072481,19.7
AU_LOYYANG,2025-01-25,14.733196,72.92932147979737,4.95,18.851562,16.077414,24.6
AU_LOYYANG,2025-01-26,19.541649,90.67325073242186,4.64,8.890625,9.871325,25.0
AU_LOYYANG,2025-01-27,22.058647,82.94051330566406,3.76,15.8515625,30.39751,32.8
AU_LOYYANG,2025-01-28,16.804054,161.31892089843748,9.6,9.5859375,13.615566,20.8
AU_LOYYANG,2025-01-30,9.682196,35.24319221496582,3.64,14.3203125,20.32388,21.5
AU_LOYYANG,2025-01-31,34.55631,50.45221076965332,1.46,14.1328125,110.30806,24.7
AU_YALLOURN,2025-01-01,7.328869,53.20758796691894,7.26,18.929688,9.69614,22.2
AU_YALLOURN,2025-01-02,44.609516,150.78016456604004,3.38,14.0390625,51.725372,21.5
AU_YALLOURN,2025-01-03,23.819893,90.03919509887695,3.78,15.0390625,31.254501,26.7
AU_YALLOURN,2025-01-08,14.987337,114.95287565231322,7.67,5.7539062,17.335693,23.5
AU_YALLOURN,2025-01-13,32.951473,136.74861392974856,4.15,7.9609375,31.168633,27.6
AU_YALLOURN,2025-01-14,61.541107,132.3133804321289,2.15,19.4375,92.13043,25.3
AU_YALLOURN,2025-01-18,8.661301,100.211248626709,11.57,10.8984375,12.105833,22.7
AU_YALLOURN,2025-01-19,19.012499,113.31449317932129,5.96,8.2265625,16.915237,27.1
AU_YALLOURN,2025-01-21,32.66115,151.87435626983643,4.65,15.6484375,58.81495,31.1
AU_YALLOURN,2025-01-24,11.99979,83.99853134155273,7.0,12.6796875,10.244438,20.4
AU_YALLOURN,2025-01-25,15.751213,78.75606536865234,5.0,18.578125,8.389963,25.3
AU_YALLOURN,2025-01-26,25.94875,124.03502281188966,4.78,11.277344,28.848747,24.9
AU_YALLOURN,2025-01-27,14.876556,95.50749206542969,6.42,16.71875,13.238018,36.4
AU_YALLOURN,2025-01-28,10.866688,94.54018363952636,8.7,9.328125,14.107492,22.0
AU_YALLOURN,2025-01-29,11.563936,55.73817264556885,4.82,5.375,15.742254,21.6
AU_YALLOURN,2025-01-30,6.9590893,28.532266044616698,4.1,13.886719,12.144863,21.1
AU_YALLOURN,2025-01-31,72.928375,51.049862670898435,0.7,13.21875,92.94889,24.3
AU_BAYSWATER,2025-01-01,76.69036,78.99107185363769,1.03,18.84375,99.574455,31.5
AU_BAYSWATER,2025-01-04,56.70883,178.63282012939453,3.15,17.96875,46.063877,30.9
AU_BAYSWATER,2025-01-05,-19.034424,-49.489501953125,2.6,65.6875,80.64353,34.9
AU_BAYSWATER,2025-01-13,31.618153,70.19229881286621,2.22,30.929688,50.570793,31.4
AU_BAYSWATER,2025-01-15,52.079414,435.9046982574462,8.37,16.515625,30.639858,34.8
AU_BAYSWATER,2025-01-20,63.24211,196.68296585083007,3.11,19.9375,45.59559,24.7
AU_BAYSWATER,2025-01-21,70.01324,18.903573989868164,0.27,12.0390625,68.13067,30.1
AU_BAYSWATER,2025-01-25,31.987312,154.8185916137695,4.84,10.8984375,22.665901,27.7
AU_BAYSWATER,2025-01-26,20.597694,110.19766502380371,5.35,18.515625,19.053463,30.1
AU_BAYSWATER,2025-01-28,54.79593,477.8205004882813,8.72,14.9765625,37.470932,37.3
AU_MTPIPER,2025-01-20,-1.6412506,-4.546264190673829,2.77,7.185547,2.76237,24.1
AU_MTPIPER,2025-01-25,4.937149,11.40481430053711,2.31,4.1640625,1.0865884,25.1
AU_MTPIPER,2025-01-28,16.661362,123.29407653808595,7.4,15.5234375,8.516237,31.7
AU_STANWELL,2025-01-07,16.602797,57.94375997543335,3.49,11.0625,21.357996,30.5
AU_STANWELL,2025-01-08,25.02325,80.07440185546875,3.2,10.6796875,22.834713,30.1
AU_STANWELL,2025-01-09,19.272867,35.46207565307618,1.84,11.3359375,21.954887,30.8
AU_STANWELL,2025-01-13,45.21778,132.9402763366699,2.94,14.5078125,36.83266,31.1
AU_STANWELL,2025-01-15,19.178104,78.82200908660889,4.11,9.5703125,14.909697,34.5
AU_STANWELL,2025-01-16,13.26289,83.95409282684327,6.33,5.078125,5.71447,35.5
AU_STANWELL,2025-01-17,-3.8694797,-3.134278521537781,0.81,11.0390625,8.139214,33.3
AU_STANWELL,2025-01-18,24.918526,131.3206304168701,5.27,8.9140625,8.540115,32.6
AU_STANWELL,2025-01-21,8.916145,37.62613327026367,4.22,8.4375,15.999817,30.5
AU_STANWELL,2025-01-22,22.758905,68.2767162322998,3.0,6.703125,15.647652,34.3
AU_STANWELL,2025-01-23,17.794397,58.00973537445068,3.26,12.621094,15.985897,37.1
AU_STANWELL,2025-01-24,10.282381,71.77101978302002,6.98,15.9765625,9.64884,36.7
AU_TARONG,2025-01-05,4.22999,18.527356224060057,4.38,14.078125,3.0313263,26.6
AU_TARONG,2025-01-06,5.1889496,21.015245819091795,4.05,16.96875,4.785692,26.9
AU_TARONG,2025-01-07,20.510132,58.248774414062495,2.84,10.5,13.740694,27.8
AU_TARONG,2025-01-14,16.369566,13.259348430633546,0.81,5.3242188,43.767014,29.7
AU_TARONG,2025-01-16,4.7407084,53.80703978538513,11.35,4.2070312,1.8173828,32.7
AU_TARONG,2025-01-21,4.036893,17.88343550682068,4.43,3.7714844,0.94470596,29.2
AU_TARONG,2025-01-22,5.26593,23.064774169921876,4.38,6.796875,0.35623455,31.8
AU_TARONG,2025-01-28,18.726767,38.76440683364868,2.07,10.328125,15.531748,29.1
AU_TARONG,2025-01-29,24.96793,55.179124946594236,2.21,14.265625,20.667892,30.0
AU_TARONG,2025-01-30,7.1678886,27.309655723571776,3.81,19.0,2.1972275,30.3
AU_CALLIDE,2025-01-05,10.09989,44.64151271820068,4.42,7.984375,4.064357,30.4
AU_CALLIDE,2025-01-06,16.586239,37.982486991882325,2.29,3.7597656,24.140892,30.3
AU_CALLIDE,2025-01-07,13.177301,25.036872673034665,1.9,5.6523438,17.573357,30.2
AU_CALLIDE,2025-01-08,19.13048,20.660918197631837,1.08,8.71875,13.712801,30.4
AU_CALLIDE,2025-01-14,22.096529,46.84464149475098,2.12,7.1835938,21.927227,31.6
AU_CALLIDE,2025-01-16,9.697863,46.549740600585935,4.8,7.796875,6.3646116,34.4
AU_CALLIDE,2025-01-17,13.508474,25.936270751953124,1.92,5.1191406,9.975002,30.6
AU_CALLIDE,2025-01-18,16.187456,73.97667451858521,4.57,7.4960938,3.9640703,30.2
AU_CALLIDE,2025-01-22,10.061752,44.171092681884765,4.39,6.5390625,7.9492188,32.4
AU_CALLIDE,2025-01-23,20.800282,97.34531753540038,4.68,11.6796875,15.524097,34.7
AU_CALLIDE,2025-01-24,12.908957,100.9480400466919,7.82,15.6875,8.66427,34.9
AU_CALLIDE,2025-01-30,10.838404,50.723729324340816,4.68,10.859375,2.9442244,31.3
AU_MILLMERRAN,2025-01-05,1.6464844,3.3094335937499997,2.01,12.484375,2.6854324,29.5
AU_MILLMERRAN,2025-01-06,7.3983994,8.138239288330078,1.1,12.5234375,8.734375,29.7
AU_MILLMERRAN,2025-01-14,7.5869236,10.242346858978273,1.35,8.65625,9.74234,29.9
AU_MILLMERRAN,2025-01-16,2.7308087,31.486224713325498,11.53,3.2109375,1.5658703,31.0
AU_MILLMERRAN,2025-01-17,3.97995,25.75027618408203,6.47,13.65625,3.2600098,28.6
AU_MILLMERRAN,2025-01-21,0.83244467,3.64610764503479,4.38,5.1464844,3.4912748,30.8
AU_MILLMERRAN,2025-01-25,5.7165985,21.322912445068358,3.73,14.4921875,6.7558594,31.1
AU_MILLMERRAN,2025-01-26,2.731862,10.080571031570434,3.69,5.234375,3.5901155,31.3
AU_MILLMERRAN,2025-01-27,3.8971615,17.73208475112915,4.55,18.5625,9.637407,31.8
AU_MILLMERRAN,2025-01-29,8.907406,22.713884925842283,2.55,18.0625,9.268305,33.4
AU_MILLMERRAN,2025-01-30,4.120186,13.266998443603516,3.22,23.414062,5.7984066,32.1
AU_MILLMERRAN,2025-01-31,5.2732983,15.556229877471925,2.95,10.734375,4.28102,32.4
AU_KOGAN,2025-01-04,0.850688,5.750650749206542,6.76,7.9316406,-0.4377284,29.1
AU_KOGAN,2025-01-05,1.0252275,3.79334192276001,3.7,13.8515625,2.178998,29.6
AU_KOGAN,2025-01-06,1.6592102,5.558354187011719,3.35,14.4140625,8.499693,29.8
AU_KOGAN,2025-01-07,2.9037743,6.969058227539063,2.4,14.6875,5.5742188,31.1
AU_KOGAN,2025-01-12,-1.10604,-1.1502816009521484,1.04,10.0234375,8.02867,28.2
AU_KOGAN,2025-01-14,4.2679033,3.457001695632935,0.81,4.03125,7.217149,31.6
AU_KOGAN,2025-01-15,2.5171623,10.597253379821778,4.21,13.78125,-0.5075064,33.1
AU_KOGAN,2025-01-16,4.048931,37.6550594329834,9.3,2.2578125,2.114025,33.2
AU_KOGAN,2025-01-17,3.7429428,21.37220344543457,5.71,6.8945312,1.2027426,29.0
AU_KOGAN,2025-01-20,1.2535763,3.18408374786377,2.54,12.53125,7.1709557,29.3
AU_KOGAN,2025-01-21,1.9108219,8.579590396881104,4.49,5.3671875,1.1572361,32.9
AU_KOGAN,2025-01-22,5.5310307,19.967020664215088,3.61,7.3320312,5.1064644,35.0
AU_KOGAN,2025-01-25,5.320471,17.344734840393066,3.26,12.5078125,0.062415123,34.0
AU_KOGAN,2025-01-26,3.5715432,10.071751871109008,2.82,2.6953125,0.5702553,32.6
AU_KOGAN,2025-01-27,0.9221144,4.684341011047364,5.08,14.734375,0.7556677,33.3
AU_KOGAN,2025-01-28,1.9458208,4.455929651260376,2.29,12.8828125,5.4515305,32.9
AU_KOGAN,2025-01-29,8.174864,25.996066932678225,3.18,16.953125,6.5421257,34.5
AU_KOGAN,2025-01-30,1.6919746,6.514102363586426,3.85,20.015625,2.389553,33.9
AU_KOGAN,2025-01-31,3.8501997,17.13338866233826,4.45,10.8046875,1.2891798,34.4
AU_ERARING,2025-01-01,17.938723,100.09807216644288,5.58,10.296875,12.537607,28.5
AU_ERARING,2025-01-04,17.981064,93.6813426208496,5.21,9.078125,4.1065407,25.9
AU_ERARING,2025-01-05,22.287735,74.88678955078124,3.36,16.578125,12.05913,30.8
AU_ERARING,2025-01-13,27.621948,79.27499145507812,2.87,23.875,36.786457,29.2
AU_ERARING,2025-01-15,34.928802,206.07993469238284,5.9,20.734375,35.786766,30.3
AU_ERARING,2025-01-20,15.361641,82.79924461364746,5.39,14.625,38.43861,23.1
AU_ERARING,2025-01-21,10.357506,42.88007400512695,4.14,19.859375,11.899204,26.3
AU_ERARING,2025-01-26,21.092625,126.7666742324829,6.01,14.6796875,13.057751,26.2
AU_ERARING,2025-01-27,22.13393,92.29848896026611,4.17,25.15625,28.060047,33.1
AU_ERARING,2025-01-28,28.564941,174.246142578125,6.1,35.78125,31.588234,38.8
AU_LOYYANG,2025-02-01,27.726902,153.05249908447266,5.52,13.3359375,11.748741,27.3
AU_LOYYANG,2025-02-06,42.633026,221.2654055786133,5.19,9.1015625,30.66552,28.3
AU_LOYYANG,2025-02-12,49.62001,285.31505966186523,5.75,20.40625,17.480824,27.9
AU_LOYYANG,2025-02-17,55.476273,99.85729064941407,1.8,23.65625,109.55773,19.8
AU_LOYYANG,2025-02-20,53.419502,14.95746063232422,0.28,12.9921875,56.780922,19.8
AU_LOYYANG,2025-02-21,32.576065,77.53103485107421,2.38,10.1015625,36.468353,24.3
AU_LOYYANG,2025-02-25,29.99807,128.09175788879392,4.27,7.9296875,11.88283,23.9
AU_LOYYANG,2025-02-26,18.564331,131.06417724609375,7.06,32.359375,36.787342,31.1
AU_LOYYANG,2025-02-27,57.48002,135.07804374694825,2.35,13.1953125,67.03026,25.6
AU_LOYYANG,2025-02-28,6.005064,64.55443811416626,10.75,19.453125,13.751982,23.6
AU_YALLOURN,2025-02-01,15.208416,99.76720886230468,6.56,17.171875,22.148174,27.4
AU_YALLOURN,2025-02-06,17.176918,97.39312522888183,5.67,13.1328125,30.568657,29.3
AU_YALLOURN,2025-02-12,31.469414,181.2638232421875,5.76,22.859375,49.009796,28.1
AU_YALLOURN,2025-02-17,15.421215,6.476910324096679,0.42,32.09375,55.751587,20.4
AU_YALLOURN,2025-02-20,35.635406,37.773530883789064,1.06,19.578125,56.50463,19.8
AU_YALLOURN,2025-02-21,27.540108,100.79679428100586,3.66,12.816406,47.650158,24.4
AU_YALLOURN,2025-02-25,32.85777,182.6891957092285,5.56,10.3515625,31.196125,23.4
AU_YALLOURN,2025-02-26,18.69246,142.06268920898438,7.6,34.4375,23.229874,32.0
AU_YALLOURN,2025-02-27,44.777485,85.07722129821776,1.9,15.59375,95.19584,25.0
AU_YALLOURN,2025-02-28,11.843208,122.93250228881837,10.38,18.59375,8.598284,24.5
AU_BAYSWATER,2025-02-02,23.21672,175.98274200439454,7.58,16.21875,18.15298,28.5
AU_BAYSWATER,2025-02-06,21.826107,134.6670803451538,6.17,24.609375,19.547375,28.8
AU_BAYSWATER,2025-02-07,122.34511,119.89820587158204,0.98,9.796875,121.41168,30.7
AU_BAYSWATER,2025-02-08,36.52941,31.049999618530272,0.85,30.0625,139.0916,31.9
AU_BAYSWATER,2025-02-15,34.103165,262.25333633422855,7.69,12.9453125,26.466377,29.9
AU_BAYSWATER,2025-02-16,28.62553,34.63689159393311,1.21,11.433594,39.99257,24.9
AU_BAYSWATER,2025-02-17,41.2902,186.21879875183106,4.51,20.140625,36.761642,23.7
AU_BAYSWATER,2025-02-18,142.60744,115.51202407836915,0.81,24.53125,221.8462,26.6
AU_BAYSWATER,2025-02-22,27.162453,96.96995613098144,3.57,15.4296875,19.332722,28.3
AU_BAYSWATER,2025-02-24,51.895386,112.09403320312501,2.16,21.796875,55.502144,34.7
AU_BAYSWATER,2025-02-26,84.25444,226.64444442749024,2.69,14.21875,71.16069,29.0
AU_BAYSWATER,2025-02-27,36.41331,91.03327751159668,2.5,23.3125,81.10784,32.5
AU_BAYSWATER,2025-02-28,47.030186,184.82862979888918,3.93,12.109375,52.357616,35.2
AU_MTPIPER,2025-02-02,11.076078,37.104862689971924,3.35,17.695312,6.7519913,25.0
AU_MTPIPER,2025-02-03,7.5247746,35.215944900512696,4.68,20.3125,4.1270294,24.8
AU_MTPIPER,2025-02-15,6.449996,55.08296579360962,8.54,3.6777344,1.7980433,19.5
AU_MTPIPER,2025-02-16,3.5893974,19.74168586730957,5.5,7.970703,1.6392365,15.3
AU_MTPIPER,2025-02-17,12.621944,18.93291664123535,1.5,7.828125,22.119217,19.1
AU_MTPIPER,2025-02-18,9.259428,32.50059236526489,3.51,16.359375,6.4329815,22.2
AU_STANWELL,2025-02-08,14.970779,95.81298828125,6.4,11.953125,14.002424,28.9
AU_STANWELL,2025-02-12,11.552807,64.11807804107666,5.55,9.7890625,10.148769,31.2
AU_STANWELL,2025-02-16,15.871834,74.4389005279541,4.69,8.84375,4.604129,33.0
AU_STANWELL,2025-02-17,8.947025,26.393724632263186,2.95,9.015625,12.789827,31.9
AU_STANWELL,2025-02-23,4.413171,27.229263925552367,6.17,10.15625,3.5829124,31.0
AU_STANWELL,2025-02-28,6.0457115,40.264438705444334,6.66,11.6796875,-0.04189682,31.1
AU_TARONG,2025-02-09,4.379833,16.862357902526856,3.85,11.296875,5.1960745,27.1
AU_TARONG,2025-02-11,13.271988,23.889578247070315,1.8,7.5507812,3.7967987,29.3
AU_TARONG,2025-02-16,6.5157995,43.59069880485535,6.69,5.3554688,5.648591,28.5
AU_TARONG,2025-02-22,3.4989433,29.636049995422365,8.47,13.722656,4.9497547,26.0
AU_TARONG,2025-02-24,6.9549494,44.372577037811276,6.38,8.2421875,4.175475,28.2
AU_TARONG,2025-02-25,5.210865,43.510722923278806,8.35,11.8515625,4.48036,26.5
AU_TARONG,2025-02-27,2.0017185,15.773541946411132,7.88,14.3828125,3.338438,27.6
AU_TARONG,2025-02-28,5.18834,37.511699552536015,7.23,10.421875,2.2029333,27.0
AU_CALLIDE,2025-02-16,13.620672,64.15336618423461,4.71,4.6875,1.2235279,30.9
AU_CALLIDE,2025-02-23,13.158127,82.89619903564453,6.3,6.7851562,5.3321457,29.6
AU_CALLIDE,2025-02-26,16.294819,109.99002742767334,6.75,8.46875,6.843539,29.6
AU_CALLIDE,2025-02-27,5.266738,38.868525981903076,7.38,3.2714844,1.803864,29.8
AU_CALLIDE,2025-02-28,13.312805,84.40318481445313,6.34,8.1796875,5.845665,29.5
AU_MILLMERRAN,2025-02-11,2.846899,4.071065616607666,1.43,12.7265625,3.9650736,31.7
AU_MILLMERRAN,2025-02-16,2.3628426,19.23353843688965,8.14,6.5625,2.2485065,27.6
AU_MILLMERRAN,2025-02-17,3.2154741,11.9615637588501,3.72,7.859375,5.0135183,28.6
AU_MILLMERRAN,2025-02-21,-0.107756615,-0.8318810653686524,7.72,8.2109375,-0.7104778,29.8
AU_MILLMERRAN,2025-02-22,2.1329117,14.78107795715332,6.93,10.7265625,0.5874691,30.2
AU_MILLMERRAN,2025-02-24,9.641043,33.06877649307251,3.43,8.1953125,6.147209,32.4
AU_MILLMERRAN,2025-02-25,8.120837,50.91764931678772,6.27,7.453125,2.4917564,31.5
AU_MILLMERRAN,2025-02-26,0.94641495,5.394565200805665,5.7,9.2734375,2.216816,31.2
AU_MILLMERRAN,2025-02-27,5.239978,24.103898048400875,4.6,8.363281,0.55654526,31.6
AU_MILLMERRAN,2025-02-28,0.9584961,3.9394189453125,4.11,12.546875,3.7972584,32.1
AU_KOGAN,2025-02-11,1.2974997,1.8813745021820067,1.45,10.8828125,2.0528488,32.8
AU_KOGAN,2025-02-16,2.478108,19.27967968940735,7.78,4.8710938,1.024816,27.9
AU_KOGAN,2025-02-17,4.059989,11.61156847000122,2.86,7.359375,0.90477085,29.3
AU_KOGAN,2025-02-20,-1.4095225,-3.537901558876037,2.51,7.6445312,4.646332,30.1
AU_KOGAN,2025-02-21,-3.330132,-27.739999623298644,8.33,8.7421875,-0.5744686,30.1
