plant,name,t,cc,outer,plume_km2,mw,cf,units_on,i
8102,"Gavin Power, LLC",2025-09-30 16:32:47.054,58.229947,0.8729721559802506,4.307,814.5,0.2776073619631902,1.0,0
8102,"Gavin Power, LLC",2025-09-27 16:22:50.400,30.596793,0.0024630817631187095,0.0192,1661.5,0.5662917518745739,2.0,1
8102,"Gavin Power, LLC",2025-09-27 16:22:47.056,48.340073,0.0023847109797467503,0.019,1661.5,0.5662917518745739,2.0,2
8102,"Gavin Power, LLC",2025-09-22 16:32:41.892,32.558429,0.05815112126199353,0.3263,2169.0,0.7392638036809815,2.0,3
8102,"Gavin Power, LLC",2025-09-22 16:22:30.665,66.535169,0.05375116156696783,0.1061,2169.0,0.7392638036809815,2.0,4
8102,"Gavin Power, LLC",2025-09-20 16:32:44.923,60.004103,0.3788667584724415,2.8818,971.0,0.33094751192910704,1.0,5
8102,"Gavin Power, LLC",2025-09-19 16:22:49.587,9.290542,8.956660956795307e-05,0.0029,1425.0,0.48568507157464214,1.0,6
8102,"Gavin Power, LLC",2025-09-19 16:22:46.262,1.031964,0.0001343499143519296,0.0035,1425.0,0.48568507157464214,1.0,7
8102,"Gavin Power, LLC",2025-09-17 16:22:47.708,11.609409,0.00025750400250786504,0.0092,1421.0,0.4843217450579414,1.0,8
8102,"Gavin Power, LLC",2025-09-17 16:22:44.377,4.659669,0.00025750400250786504,0.0094,1421.0,0.4843217450579414,1.0,9
8102,"Gavin Power, LLC",2025-09-15 16:32:29.565,25.297067,0.0,0.0075,1409.0,0.48023176550783914,1.0,10
8102,"Gavin Power, LLC",2025-09-15 16:32:24.707,19.107828,1.1195826195994134e-05,0.0081,1409.0,0.48023176550783914,1.0,11
8102,"Gavin Power, LLC",2025-09-12 16:22:33.474,0.016462,7.837078337195893e-05,0.3456,1646.0,0.5610088616223585,2.0,12
8102,"Gavin Power, LLC",2025-09-12 16:22:30.156,0.018802,0.0001343499143519296,0.3532,1646.0,0.5610088616223585,2.0,13
8102,"Gavin Power, LLC",2025-09-10 16:32:45.926,38.860136,8.956660956795307e-05,1.1865,2827.0,0.9635310156782549,2.0,14
8102,"Gavin Power, LLC",2025-09-10 16:32:41.047,28.631023,8.956660956795307e-05,1.194,2827.0,0.9635310156782549,2.0,15
8102,"Gavin Power, LLC",2025-09-07 16:22:50.879,56.161404,0.238538272931851,0.1762,1557.5,0.5308452624403545,2.0,16
8102,"Gavin Power, LLC",2025-09-07 16:22:47.542,57.73797,0.23921002250361065,0.1751,1557.5,0.5308452624403545,2.0,17
8102,"Gavin Power, LLC",2025-09-05 16:32:30.538,51.726878,0.28881872837806066,0.2663,1498.5,0.5107361963190185,2.0,18
8102,"Gavin Power, LLC",2025-09-05 16:32:25.702,19.946548,0.2893001489044884,0.2637,1498.5,0.5107361963190185,2.0,19
8102,"Gavin Power, LLC",2025-09-02 16:32:45.598,1.073722,2.2391652391988267e-05,0.0044,1622.5,0.5529993183367417,2.0,20
8102,"Gavin Power, LLC",2025-09-02 16:32:40.722,0.500769,2.2391652391988267e-05,0.0044,1622.5,0.5529993183367417,2.0,21
8102,"Gavin Power, LLC",2025-09-02 16:22:34.751,0.394243,0.0002798956548998533,0.0174,1622.5,0.5529993183367417,2.0,22
8102,"Gavin Power, LLC",2025-09-02 16:22:31.434,1.390204,0.0002798956548998533,0.0177,1622.5,0.5529993183367417,2.0,23
8102,"Gavin Power, LLC",2025-08-31 16:32:49.953,0.000883,2.2391652391988267e-05,0.0064,705.0,0.24028629856850717,1.0,24
8102,"Gavin Power, LLC",2025-08-31 16:32:45.018,0.001857,3.35874785879824e-05,0.0068,705.0,0.24028629856850717,1.0,25
8102,"Gavin Power, LLC",2025-08-30 16:22:49.416,0.055255,6.71749571759648e-05,0.0054,679.5,0.23159509202453987,1.0,26
8102,"Gavin Power, LLC",2025-08-30 16:22:46.088,0.023626,6.71749571759648e-05,0.0056,679.5,0.23159509202453987,1.0,27
8102,"Gavin Power, LLC",2025-08-28 16:22:54.034,24.051854,0.0022391652391988265,0.008,725.0,0.2471029311520109,1.0,28
8102,"Gavin Power, LLC",2025-08-28 16:22:50.686,14.721653,0.002183186108218856,0.008,725.0,0.2471029311520109,1.0,29
8102,"Gavin Power, LLC",2025-08-26 16:32:33.166,38.925779,0.04299197259261747,1.0705,1466.5,0.4998295841854124,2.0,30
8102,"Gavin Power, LLC",2025-08-26 16:32:28.301,19.290143,0.04320469329034136,1.0742,1466.5,0.4998295841854124,2.0,31
8102,"Gavin Power, LLC",2025-08-23 16:22:36.988,62.469649,0.385472295928078,3.5153,899.0,0.3064076346284935,1.0,32
8102,"Gavin Power, LLC",2025-08-23 16:22:33.666,55.031013,0.3861552413260336,3.518,899.0,0.3064076346284935,1.0,33
8102,"Gavin Power, LLC",2025-08-18 16:22:51.154,69.319201,0.9998656500856481,4.4951,1349.5,0.4599522835719155,1.0,34
