plant_id_eia,max_mw,mean_mw,frac_off,ctypes,ttypes,n_cool,plant_name_eia,state,latitude,longitude,fuel
1682,110.0,16.289845173041893,0.7533014571948998,RI,MW,1.0,Cleary Flood Hybrid,MA,41.8653,-71.1061,gas
1733,3200.0,1622.9729052823316,0.0,ON,,4.0,Monroe (MI),MI,41.8906,-83.3464,coal
52130,,0.0,,,,,Whiting Refinery,IN,41.6703,-87.4803,gas
55232,738.0,8.207422586520947,0.9612932604735883,,,,Marshall Energy Facility,KY,37.0286,-88.3958,gas
55406,560.0,190.41541438979962,0.44888433515482695,RI,MW,1.0,Effingham County Power Project,GA,32.277252,-81.284411,gas
55414,524.0,47.01878415300546,0.8407331511839709,,,,Shady Hills Generating Station,FL,28.3665,-82.558611,gas
55418,606.0,237.18863843351548,0.4962431693989071,RI,MW,1.0,Hot Spring Generating Facility,AR,34.29759,-92.868344,gas
56476,582.0,333.0887978142076,0.27037795992714025,DC,MD,1.0,Gateway Generating Station,CA,38.0175,-121.7587,gas
56475,49.0,1.2252959927140255,0.9495673952641166,,,,Center Hybrid,CA,33.9296,-118.1046,gas
56564,688.0,351.969262295082,0.26525500910746813,RI,MW,1.0,John W Turk Jr Power Plant,AR,33.649722,-93.811944,coal
56611,987.0,373.10997267759564,0.232695810564663,RI,MW,1.0,Sandy Creek Energy Station,TX,31.474378,-96.957149,coal
56629,96.0,6.4341985428051,0.9033469945355191,,,,Waterbury Generation,CT,41.5444,-73.0417,gas
1250,537.0,153.2495446265938,0.14799635701275046,RI,MW,2.0,Lawrence Energy Center,KS,39.0072,-95.269167,coal
2679,55.0,3.6264799635701275,0.9060792349726776,,,,Plant No 2 Freeport,NY,40.6447,-73.5683,gas
6065,1697.0,509.5889116575592,0.4237249544626594,"RI,ON",MW,2.0,Iatan,MO,39.4472,-94.98,coal
7843,435.0,10.57695810564663,0.9299863387978142,,,,Pleasant Valley (MN),MN,43.799446,-92.682874,gas
55486,413.0,35.110769581056466,0.8752276867030966,,,,Washington Parish Energy Center,LA,30.791389,-89.909166,gas
55512,44.0,0.7581967213114754,0.9764344262295082,,,,Cuyamaca Peak Energy Plant,CA,32.796491,-116.972071,gas
56786,,0.0,,RI,MW,1.0,Spiritwood Station,ND,46.926423,-98.499713,gas
54538,362.0,20.69011839708561,0.863615664845173,,,,Hartwell Energy Facility,GA,34.339588,-82.819871,gas
2406,1554.0,561.2899590163935,0.11395719489981786,RI,MW,2.0,PSEG Linden Generating Station,NJ,40.6217,-74.2072,gas
7212,349.0,17.471653005464482,0.8524590163934426,,,,Darbytown,VA,37.498223,-77.368544,gas
54605,29.0,14.678392531876138,0.1765710382513661,,,,Pratt & Whitney,CT,41.748327,-72.636693,gas
55253,285.0,5.683173952641166,0.9575364298724954,,,,Crete Energy Venture LLC,IL,41.429444,-87.6187,gas
55269,888.0,538.8713570127504,0.10655737704918032,RI,MW,3.0,TVA Southaven Combined Cycle,MS,34.9939,-90.0378,gas
55480,2006.0,1138.6610883424407,0.1294398907103825,RI,MW,2.0,Forney Energy Center,TX,32.7563,-96.4916,gas
57483,200.0,12.556124772313296,0.8962887067395264,,,,Mariposa Energy Project,CA,37.789167,-121.601944,gas
66600,54.0,2.9291213768115942,0.9254981884057971,,,,Bushy Park Combustion Turbine Facility,SC,33.014915,-79.930045,gas
2500,1897.0,303.41051912568304,0.10484972677595629,"DC,ON",MD,4.0,Ravenswood,NY,40.759167,-73.94611,gas
2504,14.0,0.0031876138433515485,0.9997723132969034,,,,74th Street,NY,40.768,-73.9515,oil
6042,1536.0,779.3859289617486,0.11520947176684881,RC,,1.0,Manatee,FL,27.6058,-82.3456,gas
6055,1470.0,201.06773679417122,0.5105874316939891,"ON,RI",MW,3.0,Big Cajun 2,LA,30.7261,-91.3692,coal
55075,295.0,178.47210837887067,0.26240892531876137,,,,Pine Bluff Energy Center,AR,34.2181,-91.9025,gas
55299,1051.0,735.0603369763206,0.0,RI,MW,1.0,Channel Energy Center LLC,TX,29.7189,-95.2319,gas
55334,633.0,312.45525956284155,0.3028233151183971,RI,MW,1.0,Holland Energy Facility,IL,39.223144,-88.758406,gas
57029,763.0,86.56750910746813,0.7101548269581056,,,,Cleveland Cnty Generating Facility,NC,35.170547,-81.416648,gas
10328,,0.0,,,,,T B Simon Power Plant,MI,42.7178,-84.4836,gas
55645,287.0,63.123292349726775,0.6459471766848816,,,,Blue Spruce Energy Center,CO,39.747875,-104.681404,gas
2107,955.0,413.1251138433515,0.2350865209471767,ON,,2.0,Sioux,MO,38.915479,-90.290247,coal
7380,507.0,216.3763661202186,0.1680327868852459,OC,,1.0,Midulla Generating Station,FL,27.641667,-81.9625,gas
7456,174.0,99.65642076502732,0.2305327868852459,,,,Rathdrum,ID,47.80427,-116.867312,gas
4937,395.0,269.53950364298726,0.10132058287795993,ON,,1.0,Thomas C Ferguson,TX,30.558,-98.3705,gas
55294,615.0,367.2018442622951,0.17770947176684881,RI,MW,1.0,Westbrook Energy Center Power Plant,ME,43.6575,-70.375,gas
55297,1230.0,831.9545765027323,0.02174408014571949,RI,MW,3.0,New Covert Generating Facility,MI,42.32238,-86.29368,gas
55382,1430.0,1007.8652094717669,0.048724954462659384,RI,MW,2.0,Thomas A Smith Energy Facility,GA,34.7094,-84.9175,gas
55397,711.0,603.5557832422586,0.043943533697632056,RI,MW,1.0,Washington Energy Facility,OH,39.58,-81.6564,gas
55855,48.0,1.0268670309653916,0.968351548269581,,,,Wolfskill Energy Center,CA,38.228522,-122.07525,gas
60345,1715.0,1290.7937158469945,0.05407559198542805,RI,MW,1.0,Okeechobee Clean Energy Center,FL,27.634167,-80.791111,gas
2493,442.0,257.17338342440803,0.0,ON,,2.0,East River,NY,40.7281,-73.9742,gas
666,369.0,21.807149362477233,0.8290072859744991,,,,J D Kennedy,FL,30.364818,-81.625967,gas
664,124.0,93.74225865209472,0.138091985428051,,,,John R Kelly,FL,29.6461,-82.3208,gas
1230,54.0,6.902322404371585,0.7519353369763205,,,,Cimarron River,KS,37.1611,-100.7619,gas
3113,140.0,0.07342896174863388,0.9990892531876139,,,,Portland (PA),PA,40.910205,-75.079398,oil
3176,133.0,76.71948998178506,0.32103825136612024,,,,Hunlock Power Station,PA,41.200556,-76.07,gas
6194,1052.0,244.28836520947178,0.23668032786885246,RI,MW,2.0,Tolk,TX,34.186494,-102.56999,coal
3954,1735.0,512.1906876138434,0.32194899817850636,OC,,3.0,Mt Storm,WV,39.2008,-79.2636,coal
3991,29.0,0.036202185792349725,0.9955601092896175,,,,Fitchburg,WI,43.0147,-89.4603,gas
6469,937.0,633.0777550091075,0.009562841530054645,RF,MW,2.0,Antelope Valley,ND,47.370542,-101.83566,coal
10870,148.0,0.7469262295081968,0.9852003642987249,,,,Hazelton,PA,40.928161,-76.040929,gas
55193,606.0,417.22939435336974,0.15323315118397085,RI,MW,1.0,Ontelaunee Energy Center,PA,40.4219,-75.9356,gas
7063,671.0,32.154143897996356,0.8778460837887068,,,,McIntosh (AL),AL,31.2546,-88.0299,gas
2240,127.0,45.58982240437158,0.15107012750455373,"ON,RI",MW,3.0,Lon Wright,NE,41.4281,-96.4623,coal
55738,,0.0,,,,,Buchanan Generation LLC,VA,37.175278,-81.961388,gas
10017,,0.0,,RI,MW,1.0,WestRock-West Point Mill,VA,37.5392,-76.8053,waste
10151,,0.0,,,,,Grant Town Power Plant,WV,39.561831,-80.163138,coal
10169,41.0,1.875796903460838,0.9378415300546448,,,,Carson Cogeneration,CA,33.8759,-118.2491,gas
10751,148.0,12.599271402550091,0.876252276867031,,,,Camden Plant Holding LLC,NJ,39.9175,-75.1192,gas
55110,651.0,127.3186475409836,0.6270491803278688,,,,Madison,OH,39.4522,-84.4647,gas
6768,255.0,187.51070127504553,0.09005009107468123,RI,MW,1.0,Sikeston Power Station,MO,36.8791,-89.6209,coal
55558,49.0,31.583674863387976,0.27538706739526414,,,,Combined Locks Energy Center,WI,44.2717,-88.3011,gas
56177,149.0,95.84927140255009,0.14321493624772313,,,,Nebo Power Station,UT,40.0614,-111.7294,gas
62548,100.0,23.48428961748634,0.6695127504553734,,,,SJRR Power LLC,TX,29.88193,-95.11148,gas
2876,1117.0,618.0582877959927,0.042122040072859745,ON,,5.0,Kyger Creek,OH,38.9144,-82.1289,coal
2953,265.0,69.8360655737705,0.4838342440801457,,,,Mustang,OK,35.46988,-97.67498,gas
6155,1142.0,69.69729052823315,0.8691939890710383,ON,,2.0,Rush Island,MO,38.131248,-90.263157,
8042,2343.0,1156.9289617486338,0.034722222222222224,ON,,2.0,Belews Creek,NC,36.2811,-80.0603,gas
8048,1042.0,197.95343806921676,0.0389344262295082,ON,MW,2.0,Anclote,FL,28.184444,-82.788611,gas
55146,891.0,497.03051001821495,0.06443533697632059,RI,MW,3.0,Green Country Energy LLC,OK,35.9833,-95.9346,gas
55736,1442.0,1068.4348816029144,0.010245901639344262,RI,MW,2.0,Hanging Rock Energy Facility,OH,38.5731,-82.7833,gas
58001,1540.0,869.2556921675774,0.10769581056466303,RI,MW,2.0,Panda Temple Power Station,TX,31.055833,-97.317222,gas
58079,739.0,369.7447632058288,0.23394808743169399,RI,MW,1.0,Newark Energy Center,NJ,40.707222,-74.125833,gas
58471,354.0,76.44091530054645,0.655396174863388,,,,Ector County Energy Center,TX,32.069167,-102.585556,gas
58503,498.0,383.98668032786884,0.10097905282331512,RI,MW,1.0,Carty Generating Station,OR,45.698611,-119.813056,gas
1927,515.0,321.29542349726773,0.22472677595628415,ON,,1.0,Riverside (MN),MN,45.0203,-93.2753,gas
2369,17.0,0.1092896174863388,0.9861111111111112,,,,White Lake,NH,43.8478,-71.2069,oil
3006,432.0,160.42065118397085,0.19057377049180327,RI,MW,1.0,Anadarko Plant,OK,35.0847,-98.23,gas
7972,368.0,22.93761384335155,0.8819444444444444,,,,Sumpter,MI,42.167,-83.5318,gas
54034,80.0,2.164617486338798,0.968351548269581,,,,Rensselaer Cogen,NY,42.625325,-73.749955,gas
55433,293.0,13.841188524590164,0.8925318761384335,,,,Bayou Cove Peaking Power,LA,30.2825,-92.5997,gas
55438,500.0,7.300091074681238,0.9667577413479053,,,,Elgin Energy Center LLC,IL,42.000061,-88.244572,gas
56474,49.0,1.7522768670309654,0.9491120218579235,,,,Barre Peaker,CA,33.8073,-117.9832,gas
6073,2195.0,1125.3206967213114,0.0,"RI,RC",MW,2.0,Victor J Daniel Jr,MS,30.5322,-88.5553,gas
880067,,0.0,,,,,Wood River Refinery,IL,38.8375,-90.0675,
2367,18.0,0.049749544626593804,0.9936247723132969,ON,,3.0,Schiller,NH,43.0978,-70.7842,coal
7158,512.0,45.21413934426229,0.7145947176684881,,,,Woodsdale,OH,39.4492,-84.4611,gas
54768,45.0,1.4430783242258651,0.9570810564663024,,,,Live Oak Limited,CA,35.4837,-119.0298,gas
54817,292.0,154.59130236794172,0.26252276867030966,RI,MW,1.0,Johnson County,TX,32.3994,-97.4078,gas
54844,258.0,160.57251821493625,0.1489071038251366,DC,MD,2.0,Gordonsville Energy LP,VA,38.124688,-78.203543,gas
57241,107.0,33.62932604735884,0.42793715846994534,RI,MW,1.0,Deerhaven Renewable,FL,29.7675,-82.396388,waste
880102,512.0,374.7306466302368,0.0047814207650273225,,,,"AES Puerto Rico, LP",PR,17.9477,-66.154,
399,421.0,30.948315118397087,0.7157331511839709,,,,Harbor,CA,33.7706,-118.2656,gas
408,558.0,177.11703096539162,0.31671220400728595,RI,MW,1.0,Valley (CA),CA,34.244991,-118.391327,gas
1404,,0.0,,,,,Sterlington,LA,32.7047,-92.0792,gas
1417,197.0,22.417349726775956,0.6405965391621129,RC,,1.0,Lieberman,LA,32.7047,-93.9597,gas
6254,756.0,237.76923952641167,0.45685336976320584,RI,MW,1.0,Ottumwa,IA,41.0961,-92.555833,coal
55076,,0.0,,RI,MW,1.0,Red Hills Generating Facility,MS,33.3761,-89.2183,coal
55237,393.0,25.55646630236794,0.8716985428051002,,,,Energy Shelby County,IL,39.2794,-88.4772,gas
55306,589.0,341.92770947176683,0.20104735883424407,RI,MW,1.0,Gila River Power Station,AZ,32.975,-112.6944,gas
57037,808.0,491.51673497267757,0.07274590163934426,RI,MW,1.0,Ratcliffe,MS,32.654722,-88.762222,gas
6004,1390.0,133.9808743169399,0.8095400728597449,RN,NW,2.0,FirstEnergy Pleasants Power Station,WV,39.366667,-81.294444,coal
7873,1239.0,384.15459927140256,0.011270491803278689,ON,,2.0,H L Culbreath Bayside Power Station,FL,27.9072,-82.4231,gas
10349,49.0,4.968351548269581,0.8311703096539163,,,,Greenleaf 2 Power Plant,CA,39.1365,-121.6397,gas
10343,32.0,5.139913479052823,0.7840391621129326,,,,Foster Wheeler Mt Carmel Cogen,PA,40.811189,-76.452951,coal
54276,,0.0,,,,,Univ of NC Chapel Hill Cogen Facility,NC,35.9069,-79.0617,gas
55457,405.0,154.05828779599273,0.4425091074681239,RI,MW,1.0,McClain Energy Facility,OK,35.29774,-97.58985,gas
55464,1371.0,941.0675091074681,0.0,RI,MW,1.0,Deer Park Energy Center,TX,29.713414,-95.134508,gas
56350,633.0,285.8132969034608,0.20366575591985428,RI,MW,2.0,Colorado Bend Energy Center,TX,29.2878,-96.0683,gas
7605,263.0,180.87386156648452,0.2526183970856102,RI,MW,1.0,River Road Gen Plant,WA,45.6497,-122.7256,gas
50974,,0.0,,,,,Scrubgrass Generating Company LP,PA,41.2691,-79.8134,coal
55210,234.0,65.90038706739526,0.5977914389799636,HRI,WD,1.0,Afton Generating Station,NM,32.114185,-106.846483,gas
602,1395.0,281.1221539162113,0.43624772313296906,RI,MW,2.0,Brandon Shores,MD,39.2,-76.5389,coal
7897,1420.0,579.8507513661202,0.19057377049180327,RI,MW,2.0,E B Harris Electric Generating Plant,AL,32.381352,-86.574366,gas
55123,790.0,280.0367714025501,0.3492714025500911,RI,MW,1.0,Magic Valley Generating Station,TX,26.3403,-98.19,gas
55128,481.0,40.11372950819672,0.8186475409836066,,,,Walton County Power LLC,GA,33.8148,-83.6954,gas
56232,88.0,1.409608378870674,0.9733606557377049,,,,Miramar Energy Facility,CA,32.8769,-117.166389,gas
50555,128.0,1.4048269581056467,0.9830373406193078,,,,Rosemary Power Station,NC,36.4517,-77.6594,oil
55969,58.0,3.20264116575592,0.9280510018214936,,,,Hawkeye Energy Greenport LLC,NY,41.10603,-72.376155,oil
7985,414.0,164.05487249544626,0.44968123861566484,RI,MW,1.0,Greater Des Moines,IA,41.5563,-93.5283,gas
7988,273.0,50.66313752276867,0.6565346083788707,,,,Silver Creek,MS,31.6004,-89.9468,gas
50397,,0.0,,"ON,RF",MW,2.0,Pixelle Specialty Solutions LLC - Spring Grove Facility,PA,39.870935,-76.868117,coal
50240,,0.0,,,,,Purdue University,IN,40.4172,-86.9122,gas
50368,,0.0,,,,,Cornell University Central Heat,NY,42.4428,-76.4764,gas
55096,26.0,14.365664845173042,0.42873406193078323,,,,Portside Energy,IN,41.6317,-87.1728,gas
60464,1062.0,824.203893442623,0.072632058287796,RF,MW,1.0,Tenaska Westmoreland Generating Station,PA,40.175249,-79.696665,gas
2490,887.0,154.15220856102005,0.21903460837887068,ON,,2.0,Arthur Kill Generating Station,NY,40.591564,-74.200035,gas
55226,1149.0,802.1470856102004,0.03847905282331512,RI,MW,2.0,Freestone Energy Center,TX,31.8907,-96.1131,gas
3096,246.0,6.185792349726776,0.9495673952641166,RI,MW,1.0,Brunot Island,PA,40.464851,-80.043761,gas
1588,1615.0,197.28269464720194,0.8132603406326034,,,,Mystic Generating Station,MA,42.3908,-71.0675,
3992,103.0,6.531306921675774,0.7977003642987249,ON,,1.0,Blount Street,WI,43.0789,-89.3744,gas
50243,175.0,1.8094262295081966,0.9818989071038251,,,,Bucksport Generation LLC,ME,44.5738,-68.8046,gas
6823,454.0,311.2843806921676,0.21459471766848817,RI,MW,1.0,D B Wilson,KY,37.4497,-87.0806,coal
2168,1228.0,665.0852686703097,0.0012522768670309653,ON,,2.0,Thomas Hill,MO,39.5522,-92.6381,coal
55377,100.0,19.1382058287796,0.7581967213114754,,,,Gans,PA,39.7475,-79.838888,gas
56963,786.0,143.94842896174865,0.6598360655737705,RI,MW,2.0,West Deptford Energy Station,NJ,39.8414,-75.2214,gas
568,528.0,405.8287795992714,0.11464025500910746,DC,MW,1.0,Bridgeport Station,CT,41.1706,-73.1844,gas
1040,90.0,4.951730418943534,0.901183970856102,,,,Whitewater Valley,IN,39.8028,-84.8953,coal
1073,,0.0,,ON,,2.0,Prairie Creek,IA,41.944039,-91.639167,gas
56940,722.0,568.9568533697632,0.05225409836065574,DC,MD,1.0,CPV Valley Energy Center,NY,41.4122,-74.4378,gas
1586,30.0,0.05327868852459016,0.9956739526411658,,,,Exelon Framingham LLC,MA,42.2672,-71.3983,oil
6761,688.0,160.72620673952642,0.015141165755919854,RC,,1.0,Rawhide,CO,40.860905,-105.021207,gas
55540,38.0,0.29713114754098363,0.9877049180327869,,,,Chula Vista I,CA,32.591667,-117.058611,gas
55541,138.0,3.5150273224043715,0.9561703096539163,,,,Indigo Energy Facility,CA,33.910873,-116.552994,gas
56031,654.0,520.256033697632,0.07490892531876138,RI,MW,1.0,Fox Energy Center,WI,44.3204,-88.208889,gas
56104,732.0,318.69250910746814,0.3933287795992714,RI,MW,1.0,Mankato Energy Center,MN,44.1988,-94.003,gas
60927,1047.0,693.1462887067395,0.1984289617486339,RI,MW,1.0,Lake Charles Power,LA,30.3,-93.28861,gas
886,,0.0,,,,,Fisk Street,IL,41.8508,-87.6533,oil
983,1303.0,653.7204007285975,0.0,ON,,6.0,Clifty Creek,IN,38.7378,-85.4206,coal
991,754.0,628.2375910746813,0.06215846994535519,RI,MW,1.0,Eagle Valley (IN),IN,39.48517,-86.4183,gas
8054,757.0,46.59141621129326,0.8761384335154827,ON,,1.0,Gerald Andrus,MS,33.35,-91.1167,gas
55700,330.0,270.8181921675774,0.09688069216757741,RI,MW,1.0,Mint Farm Generating Station,WA,46.138824,-122.985506,gas
55701,744.0,442.2846083788707,0.15220856102003644,RI,MW,1.0,Fremont Energy Center,OH,41.377116,-83.161388,gas
58005,772.0,447.7708333333333,0.24020947176684881,RI,MW,1.0,Panda Sherman Power Station,TX,33.582573,-96.617893,gas
2720,735.0,498.4867941712204,0.15710382513661203,RI,MW,1.0,Buck,NC,35.7133,-80.3767,gas
3452,937.0,199.6516393442623,0.5073998178506375,RC,,1.0,Lake Hubbard,TX,32.8358,-96.5458,gas
55233,268.0,12.08674863387978,0.8496129326047359,,,,Handsome Lake Energy LLC,PA,41.2908,-79.8061,gas
55404,532.0,359.12067395264114,0.02413479052823315,RI,MW,1.0,Carville Energy LLC,LA,30.2294,-91.065,gas
56467,629.0,162.32627504553733,0.6073542805100182,RI,MW,1.0,Russell City Energy Center,CA,37.63466,-122.13381,gas
56610,307.0,132.48098816029145,0.39913479052823314,DC,MD,1.0,Deer Creek Station,SD,,-96.526667,gas
