plant,scene,t,cc_tile,sza,chip_clear_scl,snow_frac,plume_km2,plume_tower_km2,plume_stack_km2,plume_extent_m,plume_border,plume_mean_anom,src_anom,src_bright_frac,src_anom_max,scl_cloud_away,bright_away,dark_away,shadow_score,shadow_dist_m,src_kind,n_towers,n_stacks,idx
AU_ERARING,S2B_56HLJ_20260123_0_L2A,2026-01-23T00:05:49.731000Z,72.882128,29.9772368618328,0.27515,0.0,0.0,0.0,0.0,0.0,False,0.0,-159.0985870361328,0.0,-82.0,0.760202110268985,0.36968345965225147,0.3958983504235399,0.0,0.0,osm+auto,5,2,309
AU_ERARING,S2C_56HLJ_20260124_0_L2A,2026-01-24T23:55:56.412000Z,10.540546,32.3033026239059,1.0,0.0,0.0136,0.0092,0.0044,263.67479955553324,False,56.97058868408203,24.492958068847656,0.19014084507042253,85.0,0.0,0.011324119482835487,0.06283251597562788,0.11764705882352941,100.0,osm+auto,5,2,310
AU_ERARING,S2C_56HLJ_20260128_0_L2A,2026-01-28T00:05:50.970000Z,0.019781,30.8845201791438,1.0,0.0,0.0016,0.0016,0.0,224.9955365556092,False,57.25,3.0211267471313477,0.02112676056338028,66.0,0.0,0.0047258136424431565,0.02104324565314311,0.25,220.0,osm+auto,5,2,311
AU_ERARING,S2B_56HLJ_20260129_0_L2A,2026-01-29T23:55:52.463000Z,29.825601,33.2211267088337,0.08062499999999995,0.0,0.0,0.0,0.0,0.0,False,0.0,-145.92958068847656,0.0,-67.5,0.9041462327240303,0.0,0.3885569921236439,0.0,0.0,osm+auto,5,2,312
AU_ERARING,S2C_56HLJ_20260203_0_L2A,2026-02-03T23:55:57.413000Z,6.570917,34.1449201808624,0.9999,0.0,0.0288,0.0192,0.0096,316.0101708642693,False,59.04166793823242,34.556339263916016,0.23943661971830985,127.0,0.00011888839352058255,0.01396938623866845,0.008233021251300342,0.11428571428571428,100.0,osm+auto,5,2,313
AU_ERARING,S2C_56HLJ_20260207_0_L2A,2026-02-07T00:05:54.240000Z,4.39726,32.8164473545005,1.0,0.0,0.0044,0.0044,0.0,282.7090375645086,False,67.0,10.330986022949219,0.056338028169014086,131.0,0.0,0.00980829246544806,0.013612721058106703,0.18181818181818182,540.0,osm+auto,5,2,314
AU_ERARING,S2C_56HLJ_20260213_0_L2A,2026-02-13T23:55:59.575000Z,75.465852,36.1352966712119,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-137.41549682617188,0.0,-25.0,1.0,0.0,0.2610789121711993,0.0,0.0,osm+auto,5,2,315
AU_ERARING,S2C_56HLJ_20260217_0_L2A,2026-02-17T00:05:55.700000Z,3.658968,34.9308113189331,0.6576,0.0,3.3568,3.3504,0.0064,2081.420940683315,True,173.27239990234375,28.077465057373047,0.19718309859154928,167.0,0.18585228117105068,0.017833259028087384,0.18088869074156635,0.4648660054863895,780.0,osm+auto,5,2,316
AU_ERARING,S2B_56HLJ_20260218_0_L2A,2026-02-18T23:55:54.074000Z,82.120365,37.2127720578159,0.08327499999999999,0.0,0.0,0.0,0.0,0.0,False,0.0,-113.76056671142578,0.0,-2.0,0.9034329023629069,0.0,0.41168078466339725,0.0,0.0,osm+auto,5,2,317
AU_ERARING,S2B_56HLJ_20260222_0_L2A,2026-02-22T00:05:50.836000Z,28.424069,36.0731102246179,0.99055,0.0,0.0192,0.0164,0.0028,309.84394969094905,False,68.75,10.978873252868652,0.1619718309859155,143.0,0.011234953187695051,0.008916629514043692,0.016882151879922723,0.125,660.0,osm+auto,5,2,318
AU_ERARING,S2C_56HLJ_20260223_0_L2A,2026-02-23T23:55:59.555000Z,5.721522,38.29748258928,0.8967,0.0,0.032,0.0304,0.0016,352.6605596649361,False,73.38749694824219,-31.521127700805664,0.19014084507042253,155.0,0.12070144152177144,0.16210432456531432,0.07091692673502749,0.1625,780.0,osm+auto,5,2,319
AU_ERARING,S2C_56HLJ_20260227_0_L2A,2026-02-27T00:05:55.046000Z,86.289597,37.2327896290774,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-131.02816772460938,0.0,-19.0,1.0,0.0,0.24794174468717492,0.0,0.0,osm+auto,5,2,320
AU_ERARING,S2B_56HLJ_20260310_0_L2A,2026-03-10T23:55:55.551000Z,4.877197,41.8582518018708,1.0,0.0,0.0288,0.0244,0.01,311.37659808685635,False,67.125,31.31690216064453,0.2746478873239437,162.0,0.0,0.006925248922573934,0.02915737851092287,0.20833333333333334,580.0,osm+auto,5,2,321
AU_ERARING,S2B_56HLJ_20260314_0_L2A,2026-03-14T00:05:50.839000Z,75.60991,41.0215393385466,0.9626,0.0,0.0188,0.018,0.004,311.37659808685635,False,71.17021179199219,22.03521156311035,0.176056338028169,161.0,0.04446425917669788,0.020597414177440928,0.026244612869668598,0.030303030303030304,60.0,osm+auto,5,2,322
AU_ERARING,S2C_56HLJ_20260315_0_L2A,2026-03-15T23:55:59.986000Z,63.567579,43.1102371366825,0.0026000000000000467,0.0,0.0528,0.0448,0.0168,367.70763789035476,False,69.96969604492188,43.54929733276367,0.4084507042253521,148.0,0.9984544508842325,0.01934908604547481,0.02345073562193491,0.09734513274336283,100.0,osm+auto,5,2,323
AU_ERARING,S2B_56HLJ_20260320_0_L2A,2026-03-20T23:55:53.716000Z,50.112355,44.4256570871558,0.0016000000000000458,0.0,0.0,0.0,0.0,0.0,False,0.0,-125.19013977050781,0.0,-10.0,0.9980977857036707,0.0,0.26782582850349235,0.0,0.0,osm+auto,5,2,324
AU_ERARING,S2B_56HLJ_20260324_0_L2A,2026-03-24T00:05:50.641000Z,19.937056,43.7322979310333,0.356,0.0,3.1412,3.1412,3.1348,2177.0125297871455,True,182.7710418701172,46.556339263916016,0.5774647887323944,152.0,0.4523703373458166,0.2102244018427701,0.18151285480754942,0.4238521836506159,780.0,osm+auto,5,2,325
AU_ERARING,S2C_56HLJ_20260325_0_L2A,2026-03-25T23:55:59.617000Z,67.150307,45.7374015564088,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-126.19013977050781,0.0,-11.0,1.0,0.0,0.24618814088274632,0.0,0.0,osm+auto,5,2,326
AU_ERARING,S2A_56HLJ_20260327_0_L2A,2026-03-27T23:56:18.549000Z,69.37328,46.2274879686699,0.649275,0.0,0.0,0.0,0.0,0.0,False,0.0,-47.943660736083984,0.0,44.0,0.3907564274037747,0.2795363352652697,0.32869668598603063,0.0,0.0,osm+auto,5,2,327
AU_ERARING,S2A_56HLJ_20260331_0_L2A,2026-03-31T00:06:13.917000Z,45.843121,45.6337211751215,0.78725,0.0,0.0044,0.0044,0.0,239.39572973135603,False,77.36363983154297,-43.0,0.02112676056338028,60.0,0.22948432159310447,0.20805468866101948,0.11440035666518056,1.0,100.0,osm+auto,5,2,328
AU_ERARING,S2B_56HLJ_20260403_0_L2A,2026-04-03T00:05:52.446000Z,14.521232,46.5291039375365,0.995075,0.0,0.006,0.006,0.0,296.1687850135888,False,73.53333282470703,12.492958068847656,0.09154929577464789,123.0,0.005855253380888691,0.017862981126467527,0.011086342695794322,0.06666666666666667,180.0,osm+auto,5,2,329
AU_ERARING,S2C_56HLJ_20260408_0_L2A,2026-04-08T00:05:51.537000Z,0.013826,47.9463535031834,1.0,0.0,0.004,0.004,0.0,267.65103395464166,False,64.30000305175781,8.401408195495605,0.07042253521126761,87.0,0.0,0.0027344330509733988,0.013226333779164809,0.1,180.0,osm+auto,5,2,330
AU_ERARING,S2B_56HLJ_20260413_0_L2A,2026-04-13T00:05:51.586000Z,0.090737,49.3594979250989,1.0,0.0,0.0028,0.0028,0.0,267.65103395464166,False,60.57143020629883,8.978873252868652,0.04225352112676056,81.0,0.0,0.001723881706048447,0.010343290236290683,0.0,0.0,osm+auto,5,2,331
AU_ERARING,S2C_56HLJ_20260414_0_L2A,2026-04-14T23:55:56.346000Z,0.005809,51.1836832082263,0.999925,0.0,0.0092,0.0084,0.0028,280.7794080358968,False,55.34782791137695,17.23239517211914,0.09154929577464789,73.0,8.916629514043692e-05,0.005676920790607817,0.0056174765938475256,0.08695652173913043,180.0,osm+auto,5,2,332
AU_ERARING,S2A_56HLJ_20260416_0_L2A,2026-04-16T23:56:16.627000Z,71.30093,51.6822405606387,0.0011750000000000371,0.0,0.0032,0.0032,0.0,254.55380444469972,False,49.375,-5.366197109222412,0.056338028169014086,54.0,0.9986030613761332,0.00558775449546738,0.17051567840689552,1.0,660.0,osm+auto,5,2,333
AU_ERARING,S2C_56HLJ_20260418_1_L2A,2026-04-18T00:05:50.358000Z,0.07877,50.7568923026497,1.0,0.0,0.0024,0.0024,0.0,239.71322051498288,False,61.16666793823242,9.746479034423828,0.035211267605633804,84.0,0.0,0.00163471541090801,0.009451627284886313,0.16666666666666666,660.0,osm+auto,5,2,334
AU_ERARING,S2B_56HLJ_20260419_0_L2A,2026-04-19T23:55:54.176000Z,23.121658,52.5373490069681,0.9269000000000001,0.0,0.0056,0.0048,0.0008,263.67479955553324,False,52.5,15.985915184020996,0.056338028169014086,63.0,0.08619408530242235,0.0008619408530242235,0.064080844107594,0.07142857142857142,60.0,osm+auto,5,2,335
AU_ERARING,S2A_56HLJ_20260420_0_L2A,2026-04-20T00:06:11.949000Z,12.835808,51.2730558398463,1.0,0.0,0.0012,0.0012,0.0,267.65103395464166,False,55.33333206176758,2.485915422439575,0.02112676056338028,69.0,0.0,0.0013672165254866994,0.009154406301084857,0.6666666666666666,700.0,osm+auto,5,2,336
AU_ERARING,S2B_56HLJ_20260423_0_L2A,2026-04-23T00:05:49.279000Z,72.921711,52.1384296708938,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-147.31689453125,0.0,-5.0,1.0,0.0,0.2521920047555357,0.0,0.0,osm+auto,5,2,337
AU_ERARING,S2C_56HLJ_20260424_1_L2A,2026-04-24T23:55:59.906000Z,6.098428,53.8501999236335,0.87785,0.0,0.4872,0.4872,0.4872,914.5939789871372,False,152.49917602539062,85.5633773803711,0.6971830985915493,229.0,0.07504829840986774,0.010046069252489225,0.06556694902660128,0.3665521191294387,460.0,osm+auto,5,2,338
AU_ERARING,S2C_56HLJ_20260428_0_L2A,2026-04-28T00:05:54.428000Z,1.05816,53.4634009047414,1.0,0.0,0.0004,0.0004,0.0,91.60789024125309,False,59.0,7.669013977050781,0.007042253521126761,59.0,0.0,0.0047258136424431565,0.005736364987368108,0.0,0.0,osm+auto,5,2,339
AU_ERARING,S2B_56HLJ_20260429_0_L2A,2026-04-29T23:55:54.326000Z,21.006797,55.1393217095361,1.0,0.0,0.0052,0.0044,0.0008,263.67479955553324,False,53.38461685180664,13.028168678283691,0.06338028169014084,68.0,0.0,0.005052756724624759,0.007460246693416555,0.07692307692307693,220.0,osm+auto,5,2,340
AU_ERARING,S2B_56HLJ_20260503_0_L2A,2026-05-03T00:05:50.584000Z,62.27389,54.7544869951398,0.0003250000000000197,0.0,0.0,0.0,0.0,0.0,False,0.0,-41.7042236328125,0.0,25.0,1.0,0.031594590578094814,0.13407638579283698,0.0,0.0,osm+auto,5,2,341
AU_ERARING,S2A_56HLJ_20260506_0_L2A,2026-05-06T23:56:10.051000Z,0.369159,56.8143776410601,1.0,0.0,0.0056,0.0056,0.0,280.7794080358968,False,56.5,8.683098793029785,0.04929577464788732,71.0,0.0,0.002229157378510923,0.010640511220092139,0.07142857142857142,700.0,osm+auto,5,2,342
AU_ERARING,S2C_56HLJ_20260508_0_L2A,2026-05-08T00:05:54.038000Z,0.006887,55.9701468281334,0.9999,0.0,0.0,0.0,0.0,0.0,False,0.0,4.288732528686523,0.0,38.0,0.00011888839352058255,0.0018427700995690295,0.011502452073116362,0.0,0.0,osm+auto,5,2,343
AU_ERARING,S2B_56HLJ_20260509_0_L2A,2026-05-09T23:55:54.713000Z,3.151064,57.5363931335479,1.0,0.0,0.0048,0.0048,0.0,280.7794080358968,False,52.58333206176758,7.302816867828369,0.04225352112676056,65.0,0.0,0.0053202556100460695,0.005914697577648982,0.08333333333333333,700.0,osm+auto,5,2,344
AU_ERARING,S2A_56HLJ_20260510_0_L2A,2026-05-10T00:06:06.976000Z,2.214472,56.4162967678069,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.7887324094772339,0.0,33.0,0.0,0.0045772031505424285,0.007757467677218011,0.0,0.0,osm+auto,5,2,345
AU_ERARING,S2B_56HLJ_20260513_0_L2A,2026-05-13T00:05:50.354000Z,50.810868,57.1249042230395,0.010525000000000007,0.0,0.0,0.0,0.0,0.0,False,0.0,-121.69718170166016,0.0,-7.0,0.9922722544211622,0.0,0.2477336899985139,0.0,0.0,osm+auto,5,2,346
AU_ERARING,S2C_56HLJ_20260514_1_L2A,2026-05-14T23:55:59.506000Z,55.558336,58.6248240157818,0.7823,0.0,1.1188,1.1076,1.1176,1772.626889692666,False,181.7558135986328,35.40140914916992,0.3380281690140845,157.0,0.1449546737999703,0.057601426660722245,0.13184722841432606,0.34029227557411273,780.0,osm+auto,5,2,347
AU_ERARING,S2B_56HLJ_20260519_1_L2A,2026-05-19T23:55:54.049000Z,5.111536,59.638250663441,1.0,0.0,0.0056,0.0048,0.0008,280.7794080358968,False,59.21428680419922,0.028169013559818268,0.04929577464788732,74.0,0.0,0.002883043542874127,0.05302422351017982,0.7142857142857143,620.0,osm+auto,5,2,348
AU_ERARING,S2B_56HLJ_20260523_0_L2A,2026-05-23T00:05:49.311000Z,80.549157,59.151193231473,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-122.69718170166016,0.0,-8.0,1.0,0.0,0.23649873681081884,0.0,0.0,osm+auto,5,2,349
AU_ERARING,S2C_56HLJ_20260524_0_L2A,2026-05-24T23:55:55.529000Z,79.925156,60.5416776238911,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-122.69718170166016,0.0,-8.0,1.0,0.0,0.2419973250111458,0.0,0.0,osm+auto,5,2,350
AU_ERARING,S2C_56HLJ_20260528_0_L2A,2026-05-28T00:05:50.544000Z,77.834415,60.0004407447277,0.975475,0.0,0.0,0.0,0.0,0.0,False,0.0,-23.408451080322266,0.0,41.0,0.0160202110268985,0.00743052459503641,0.08143854956159904,0.0,0.0,osm+auto,5,2,351
AU_ERARING,S2B_56HLJ_20260529_0_L2A,2026-05-29T23:55:52.549000Z,71.739358,61.3422539980914,0.0009500000000000064,0.0,0.0,0.0,0.0,0.0,False,0.0,-102.71126556396484,0.0,12.0,0.9988705602615545,0.0,0.40199138059146977,0.0,0.0,osm+auto,5,2,352
AU_ERARING,S2A_56HLJ_20260530_0_L2A,2026-05-30T00:06:10.194000Z,46.95437,60.2749542494521,0.025475000000000025,0.0,0.0,0.0,0.0,0.0,False,0.0,-132.1056365966797,0.0,-40.0,0.9697429038490117,0.4027938772477337,0.43397235844850646,0.0,0.0,osm+auto,5,2,353
AU_ERARING,S2B_56HLJ_20260602_0_L2A,2026-06-02T00:05:49.554000Z,78.018022,60.7325933782306,0.01265000000000005,0.0,0.0,0.0,0.0,0.0,False,0.0,-140.00704956054688,0.0,-3.0,0.9849606182196463,0.0,0.28027938772477334,0.0,0.0,osm+auto,5,2,354
AU_ERARING,S2C_56HLJ_20260603_0_L2A,2026-06-03T23:55:56.212000Z,12.612973,62.0106263566647,0.8059499999999999,0.0,0.0024,0.0016,0.0008,172.8074885231098,False,54.33333206176758,3.05633807182312,0.035211267605633804,63.0,0.1945905780948135,0.09347599940555804,0.02175657601426661,0.3333333333333333,140.0,osm+auto,5,2,355
AU_ERARING,S2C_56HLJ_20260607_0_L2A,2026-06-07T00:05:52.690000Z,3.218529,61.3285174800599,0.9923,0.0,0.0,0.0,0.0,0.0,False,0.0,-13.5,0.0,34.0,0.009154406301084857,0.036142071630257094,0.01622826571555952,0.0,0.0,osm+auto,5,2,356
AU_ERARING,S2B_56HLJ_20260608_0_L2A,2026-06-08T23:55:55.210000Z,15.260236,62.558356821108,0.9999,0.0,0.004,0.004,0.0,263.67479955553324,False,53.20000076293945,-5.0,0.035211267605633804,64.0,0.00011888839352058255,0.012126616139099421,0.025026006836082627,0.5,580.0,osm+auto,5,2,357
AU_ERARING,S2B_56HLJ_20260612_0_L2A,2026-06-12T00:05:51.591000Z,76.881248,61.7940038456624,0.04832499999999995,0.0,0.0,0.0,0.0,0.0,False,0.0,-70.25352478027344,0.0,11.5,0.9425471838311785,0.40793580026749887,0.4811116064794174,0.0,0.0,osm+auto,5,2,358
AU_ERARING,S2C_56HLJ_20260613_0_L2A,2026-06-13T23:55:57.509000Z,87.301737,62.963114866984,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-122.69718170166016,0.0,-8.0,1.0,0.0,0.23649873681081884,0.0,0.0,osm+auto,5,2,359
AU_ERARING,S2A_56HLJ_20260615_0_L2A,2026-06-15T23:56:13.495000Z,46.252555,63.0580080986813,0.0017000000000000348,0.0,0.0068,0.004,0.0028,263.67479955553324,False,52.17647171020508,12.126760482788086,0.1056338028169014,69.0,0.9984841729826126,0.006003863872789419,0.14364690147124387,0.29411764705882354,100.0,osm+auto,5,2,360
AU_ERARING,S2C_56HLJ_20260617_0_L2A,2026-06-17T00:05:53.482000Z,81.671762,62.1094105313285,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-70.27465057373047,0.0,18.0,1.0,0.10604844702035963,0.28521325605587755,0.0,0.0,osm+auto,5,2,361
AU_ERARING,S2B_56HLJ_20260622_0_L2A,2026-06-22T00:05:51.975000Z,59.703201,62.2785903325778,0.23772499999999996,0.0,0.0,0.0,0.0,0.0,False,0.0,-192.3028106689453,0.0,-61.0,0.8277307177886759,0.4479417446871749,0.3847525635309853,0.0,0.0,osm+auto,5,2,362
AU_ERARING,S2C_56HLJ_20260623_0_L2A,2026-06-23T23:55:57.211000Z,2.491641,63.3402561045423,1.0,0.0,0.0044,0.004,0.0004,263.67479955553324,False,61.0,-3.1408450603485107,0.04225352112676056,72.0,0.0,0.006330806954971021,0.02249962847377025,0.18181818181818182,540.0,osm+auto,5,2,363
AU_KOGAN,S2A_56JKR_20230706_0_L2A,2023-07-06T00:14:15.711000Z,45.559195,55.9311854871945,1.0,0.0,0.006,0.0056,0.0004,153.61281395080175,False,86.19999694824219,21.454545974731445,0.19480519480519481,142.0,0.0,0.0,0.03903903903903904,0.4,100.0,osm+auto,2,1,0
AU_KOGAN,S2B_56JKR_20230708_0_L2A,2023-07-08T00:04:20.040000Z,0.004894,56.9597800864655,1.0,0.0,0.0052,0.0044,0.0008,220.99424212282554,False,74.92308044433594,6.4285712242126465,0.11688311688311688,107.0,0.0,0.00047572324800047573,0.025064668629025063,0.5384615384615384,60.0,osm+auto,2,1,1
AU_KOGAN,S2B_56JKR_20230711_0_L2A,2023-07-11T00:14:15.575000Z,0.000536,55.5245401520907,1.0,0.0,0.004,0.004,0.0,146.2679021770882,False,89.30000305175781,10.389610290527344,0.09090909090909091,129.0,0.0,0.00020812892100020812,0.011595754170011597,0.5,60.0,osm+auto,2,1,2
AU_KOGAN,S2A_56JKR_20230713_0_L2A,2023-07-13T00:04:19.874000Z,47.078109,56.5096230904085,0.88395,0.0,0.0036,0.0036,0.0,124.05282907733879,False,71.77777862548828,-29.909090042114258,0.11688311688311688,95.0,0.11402491600511402,0.05785984003805786,0.1275235631671275,0.5555555555555556,700.0,osm+auto,2,1,3
AU_KOGAN,S2A_56JKR_20230716_0_L2A,2023-07-16T00:14:15.381000Z,19.194335,54.9632030802657,1.0,0.0,0.004,0.004,0.004,109.24540698604207,False,70.4000015258789,11.51948070526123,0.11688311688311688,112.0,0.0,0.00011893081200011893,0.009038741712009038,0.1,100.0,osm+auto,2,1,4
AU_KOGAN,S2B_56JKR_20230721_0_L2A,2023-07-21T00:14:16.473000Z,54.297692,54.2472557049858,0.03380000000000005,0.0,0.0,0.0,0.0,0.0,False,0.0,-33.558441162109375,0.0,20.0,0.9647370142419648,0.21924895192221924,0.35262985758035265,0.0,0.0,osm+auto,2,1,5
AU_KOGAN,S2A_56JKR_20230723_0_L2A,2023-07-23T00:04:19.171000Z,0.188916,55.1570116476618,1.0,0.0,0.0084,0.008,0.0004,201.48027001988606,False,83.61904907226562,24.675325393676758,0.2077922077922078,119.0,0.0,0.0003567924360003568,0.0034787262510034785,0.07142857142857142,60.0,osm+auto,2,1,6
AU_KOGAN,S2A_56JKR_20230726_0_L2A,2023-07-26T00:14:15.526000Z,0.037014,53.3871278338386,1.0,0.0,0.0044,0.0044,0.0044,113.71878272716684,False,68.63636016845703,8.311688423156738,0.07792207792207792,89.0,0.0,0.0005649213570005649,0.00556001546100556,0.1111111111111111,60.0,osm+auto,2,1,7
AU_KOGAN,S2B_56JKR_20230728_0_L2A,2023-07-28T00:04:20.506000Z,0.021607,54.2577736901215,0.999475,0.0,0.0068,0.0068,0.0,206.98707654497866,False,73.47058868408203,21.675325393676758,0.19480519480519481,117.0,0.0006243867630006244,0.0015758332590015758,0.0044004400440044,0.058823529411764705,60.0,osm+auto,2,1,8
AU_KOGAN,S2B_56JKR_20230731_0_L2A,2023-07-31T00:14:15.909000Z,9.992468,52.382384104204,0.999275,0.0,0.0092,0.0092,0.0,183.43621415040076,False,72.3043441772461,23.415584564208984,0.23376623376623376,120.0,0.0008622483870008623,0.009722593881009723,0.0016947640710016948,0.0,0.0,osm+auto,2,1,9
AU_KOGAN,S2A_56JKR_20230802_0_L2A,2023-08-02T00:04:20.057000Z,5.061324,53.2245097495489,0.9449,0.0,0.0036,0.0032,0.0004,201.48027001988606,False,64.66666412353516,14.298701286315918,0.1038961038961039,77.0,0.061933220349061936,0.07775101834507775,0.05322153837005322,0.0,0.0,osm+auto,2,1,10
AU_KOGAN,S2A_56JKR_20230805_0_L2A,2023-08-05T00:14:15.625000Z,1.97084,51.245171061181,1.0,0.0,0.004,0.004,0.0,107.15694515801543,False,67.69999694824219,16.467533111572266,0.09090909090909091,92.0,0.0,0.0007433175750007433,0.00014866351500014867,0.0,0.0,osm+auto,2,1,11
AU_KOGAN,S2B_56JKR_20230807_0_L2A,2023-08-07T00:04:19.891000Z,0.000395,52.0616206161631,1.0,0.0,0.004,0.004,0.0,201.48027001988606,False,66.30000305175781,14.376623153686523,0.1038961038961039,86.0,0.0,0.0005649213570005649,0.0020812892100020813,0.0,0.0,osm+auto,2,1,12
AU_KOGAN,S2B_56JKR_20230810_0_L2A,2023-08-10T00:14:16.045000Z,0.253551,49.9820757871932,1.0,0.0,0.0036,0.0036,0.0,135.05944044767654,False,67.66666412353516,15.103896141052246,0.11688311688311688,104.0,0.0,0.00032705973300032703,0.0005351886540005352,0.0,0.0,osm+auto,2,1,13
AU_KOGAN,S2A_56JKR_20230812_0_L2A,2023-08-12T00:04:19.577000Z,0.0002,50.7795336484599,1.0,0.0,0.006,0.0056,0.0052,201.48027001988606,False,65.86666870117188,18.792207717895508,0.16883116883116883,97.0,0.0,0.003657122469003657,0.019237058841019238,0.26666666666666666,660.0,osm+auto,2,1,14
AU_KOGAN,S2A_56JKR_20230815_0_L2A,2023-08-15T00:14:16.070000Z,22.763823,48.6053166236697,1.0,0.0,0.0024,0.0024,0.0,146.2679021770882,False,83.5,0.5194805264472961,0.05194805194805195,104.0,0.0,0.0006541194660006541,0.0017244967740017245,0.8333333333333334,60.0,osm+auto,2,1,15
AU_KOGAN,S2B_56JKR_20230817_0_L2A,2023-08-17T00:04:20.183000Z,78.870898,49.3862973236587,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-101.94805145263672,0.0,-31.0,1.0,0.0,0.24675170219724676,0.0,0.0,osm+auto,2,1,16
AU_KOGAN,S2B_56JKR_20230820_0_L2A,2023-08-20T00:14:15.618000Z,6.3e-05,47.1263966031363,1.0,0.0,0.0024,0.0024,0.0,146.2679021770882,False,79.0,-2.805194854736328,0.05194805194805195,89.0,0.0,0.000445990545000446,0.0002675943270002676,0.8333333333333334,60.0,osm+auto,2,1,17
AU_KOGAN,S2A_56JKR_20230822_0_L2A,2023-08-22T00:04:20.901000Z,0.141114,47.8951316963315,1.0,0.0,0.004,0.0036,0.0004,206.98707654497866,False,58.400001525878906,10.98701286315918,0.11688311688311688,83.0,0.0,0.0003567924360003568,0.00029732703000029734,0.0,0.0,osm+auto,2,1,18
AU_KOGAN,S2A_56JKR_20230825_0_L2A,2023-08-25T00:14:16.613000Z,0.332145,45.5528687942623,1.0,0.0,0.0036,0.0036,0.0,135.05944044767654,False,66.44444274902344,5.181818008422852,0.11688311688311688,88.0,0.0,0.00014866351500014867,0.0008325156840008325,0.1111111111111111,140.0,osm+auto,2,1,19
AU_KOGAN,S2B_56JKR_20230827_0_L2A,2023-08-27T00:04:19.075000Z,0.088,46.3253181069423,1.0,0.0,0.0028,0.0024,0.0004,206.98707654497866,False,67.28571319580078,7.324675559997559,0.07792207792207792,95.0,0.0,0.00020812892100020812,0.00041625784200041623,0.2857142857142857,140.0,osm+auto,2,1,20
AU_KOGAN,S2B_56JKR_20230830_0_L2A,2023-08-30T00:14:15.227000Z,0.017741,43.9074076797189,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-6.766233921051025,0.0,39.0,0.0,0.0,0.042666428805042664,0.0,0.0,osm+auto,2,1,21
AU_KOGAN,S2A_56JKR_20230901_0_L2A,2023-09-01T00:04:19.880000Z,0.002223,44.6787402580371,1.0,0.0,0.004,0.0036,0.0004,206.98707654497866,False,74.9000015258789,7.285714149475098,0.09090909090909091,96.0,0.0,0.0,0.003686855172003687,0.6,60.0,osm+auto,2,1,22
AU_KOGAN,S2A_56JKR_20230904_0_L2A,2023-09-04T00:14:15.862000Z,55.417955,42.1946136906327,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-102.63636016845703,0.0,-32.0,1.0,0.0,0.2603692801712604,0.0,0.0,osm+auto,2,1,23
AU_KOGAN,S2B_56JKR_20230906_0_L2A,2023-09-06T00:04:19.272000Z,0.704063,42.9810231421993,1.0,0.0,0.0028,0.0028,0.0,206.98707654497866,False,66.28571319580078,4.233766078948975,0.07792207792207792,77.0,0.0,0.0,0.041477120685041474,0.42857142857142855,60.0,osm+auto,2,1,24
AU_KOGAN,S2B_56JKR_20230909_0_L2A,2023-09-09T00:14:14.695000Z,3.12177,40.4394977108103,0.999225,0.0,0.0016,0.0016,0.0,146.2679021770882,False,75.75,3.896103858947754,0.025974025974025976,88.0,0.0007135848720007136,8.91981090000892e-05,0.0006838521690006839,0.75,60.0,osm+auto,2,1,25
AU_KOGAN,S2A_56JKR_20230911_0_L2A,2023-09-11T00:04:19.630000Z,0.141873,41.2425210597996,0.999125,0.0,0.002,0.002,0.0,201.48027001988606,False,56.0,-8.272727012634277,0.05194805194805195,65.0,0.00023786162400023787,0.0,0.0032705973300032705,0.6,100.0,osm+auto,2,1,26
AU_KOGAN,S2A_56JKR_20230914_0_L2A,2023-09-14T00:14:17.248000Z,0.024351,38.650851647864,1.0,0.0,0.0028,0.0028,0.0028,109.24540698604207,False,87.42857360839844,14.155843734741211,0.09090909090909091,119.0,0.0,0.00032705973300032703,0.006897987096006898,0.2857142857142857,140.0,osm+auto,2,1,27
AU_KOGAN,S2B_56JKR_20230916_1_L2A,2023-09-16T00:04:21.166000Z,0.00118,39.4889492196605,1.0,0.0,0.0048,0.0044,0.0004,206.98707654497866,False,74.41666412353516,16.15584373474121,0.11688311688311688,97.0,0.0,0.0,0.00011893081200011893,0.16666666666666666,340.0,osm+auto,2,1,28
AU_KOGAN,S2B_56JKR_20230919_0_L2A,2023-09-19T00:14:14.073000Z,0.001335,36.8522079833093,0.999975,0.0,0.0012,0.0012,0.0,90.43624711199493,False,57.0,9.168830871582031,0.03896103896103896,63.0,2.9732703000029733e-05,2.9732703000029733e-05,0.0,0.0,0.0,osm+auto,2,1,29
