gww_id,n,r_area_linear,r_gbm_area,r_gbm_all,r_gbm_climate,skill_gbm_all,name,reservoir_name,country,truth,lat,lon,n_plants,capacity_mw,match_method,gww_poly_km2,res_time_days,depth_avg_m,vol_mcm,dis_avg_m3s,elevation_m,wshd_km2,head_m,dam_height_m,glo_plant_type,ons_tipo,ba,state,n_area_months,area_mean,area_sd,area_p05,area_p95,area_cv,area_range_rel,pass_size,pass_months,pass_cv,storage_dam,basin_km2,n_subbasins
73140,201.0,-0.018483660795446177,0.06346823691575795,0.32783221256129036,0.3415202109826096,0.1032911437258266,Ninth Street Hydropower Project,Lake Besser,USA,eia923,45.0717,-83.4381,1,1.6,gww_polygon,2.272486961846867,1.6,1.9,2.65,18.968,179.0,3286.3,,,,,MISO,MI,201,0.9685600982771384,0.1630267262218664,0.791138691444382,1.425705772145809,0.1683186479722385,0.6551654170249077,True,True,True,True,4702.9,1
73160,287.0,0.24256109419362343,0.3094902878526989,0.6542819297068273,0.648659880457007,0.3051427940353082,Box Canyon Dam,Lake Siskiyou,USA,eia923,41.2792,-122.3292,1,5.0,hydrolakes_pour,2.277214929663281,64.2,21.0,32.1,5.79,972.0,319.9,52.73040000000001,64.0,Canal,,PACW,CA,288,1.6180621830445088,0.0864873023917157,1.451140968168465,1.742581461166436,0.0534511610851588,0.1801169918263606,True,True,True,True,22300.399999999998,13
73293,262.0,0.40881987429441774,0.03554211697261837,0.6713259587131829,0.6795066088331957,0.3577497430468789,Saluda Dam,,USA,eia923,34.852224,-82.483959,1,2.4,gww_polygon,2.300873687280934,,,,,,,12.8016,,STO,,DUK,SC,283,1.0432376665166994,0.0512190208806656,0.9736168414307432,1.1343150206968806,0.0490962151047349,0.1540379382607012,True,True,True,True,6534.2,1
73393,219.0,-0.24032046524538747,0.08316717005460875,0.4159119799216147,0.448390143840127,0.1618184287759188,Normanskill Hydro Project,,USA,eia923,42.712356,-73.957324,1,1.2,hydrolakes_pour,2.3259748984668,10.5,4.7,5.53,6.102,82.0,323.9,,,,,NYIS,NY,219,1.1694387549070735,0.2019253930609112,0.7518115853852935,1.419694321136663,0.1726686346023796,0.5711139065204327,True,True,True,True,27446.7,15
73455,215.0,-0.3056227789830584,0.44544658687847943,0.44513109076858914,0.36099731138497265,0.18590835782005188,Shawmut,Kennebec River Reservoir,USA,eia923,44.629517,-69.583527,1,8.8,gww_polygon,2.342612418304797,,,,,,,6.29412,,STO,,ISNE,ME,215,1.5010825469384597,0.07667154533967,1.4347218121843524,1.6823164695290451,0.0510775010315361,0.1649440651013336,True,True,True,True,10959.599999999999,5
73607,185.0,0.11862706654390394,0.15378556398026896,0.36625284655880663,0.3708847868797038,0.11548858770670589,Gross Hydro Plant,,USA,eia923,39.9456,-105.3565,1,8.0,hydrolakes_pour,2.375090388643324,718.5,48.0,58.6,0.944,2222.0,242.5,,104.0,STO,,PSCO,CO,234,1.3226511500957234,0.2086125477422944,0.9107969325717492,1.5694232609834324,0.1577230305414974,0.4979592149933237,True,True,True,True,18568.1,1
73688,73.0,0.09023111761732013,0.08709990215969364,0.13864188623226245,0.0896900265296069,-0.4568088826914489,Tyee Lake Hydroelectric Facility,,USA,eia923,56.216403,-131.504344,1,22.6,hydrolakes_pour,2.402695514210344,218.4,33.1,55.69,2.951,417.0,37.9,398.0688,,STO,,,AK,127,1.922282529768307,0.1854756175832335,1.6464862558626288,2.2370376824962626,0.0964871785031459,0.3072136470515669,True,True,True,True,922.6,1
73737,173.0,0.10958403091194376,0.21174917102452953,0.601813057333626,0.5280155361362878,0.31760505856266985,Rolfe Canal Hydro,Contoocook River Reservoir,USA,eia923,43.27456,-71.604027,1,4.3,gww_polygon,2.410878785092006,,,,,,,10.9728,,ROR,,ISNE,NH,173,0.6369977408098546,0.1779496889504702,0.5068637009798715,1.128611802272171,0.2793568603936205,0.9760601356322436,True,True,True,True,1982.0,1
73787,289.0,-0.14702207031799447,-0.09639305986898015,-0.23364160912378532,-0.24700932448943716,-0.6016234255470241,Thermalito Diverson Dam,Thermalito Diversion Pool,USA,eia923,39.528749,-121.546359,1,3.4,gww_polygon,2.4235857943125714,,,,,,,20.4216,43.6,STO,,CISO,CA,292,1.1496922554999396,0.0837826946531894,1.0493110742312937,1.3055246573290158,0.0728740184622335,0.2228540567025987,True,True,True,True,10351.4,5
73807,270.0,0.4852285706535646,0.5319991910026073,0.6417375732681272,0.5479531644998364,0.3649668100743715,Galesville Project,Galesville Reservoir,USA,eia923,42.8489,-123.1778,1,1.6,hydrolakes_pour,2.431957762749585,167.5,34.1,52.1,3.601,561.0,188.1,,,,,PACW,OR,273,1.7865328171043309,0.1603374715148723,1.4646033799069635,2.004087645324171,0.0897478456481714,0.3019727710860754,True,True,True,True,1295.6,1
73899,231.0,0.07290964927917339,0.17136947507636993,0.3008996321001457,0.29800588119960975,0.05981582569145916,Waterport,Waterport Pond,USA,eia923,43.3272,-78.2394,1,4.0,hydrolakes_pour,2.46355554572166,14.8,6.4,12.4,9.696,106.0,632.7,,90.0,STO,,NYIS,NY,232,1.1010240473532,0.0737509824097216,1.0250951910500246,1.182987816721371,0.0669839887575705,0.1434052471886617,True,True,True,True,930.0,1
73996,225.0,0.04759462345308922,-0.006470599001136724,0.46716713531846477,0.45996132749174484,0.19151928865615153,Cowlitz Falls,,USA,eia923,46.4661,-122.1097,1,70.0,hydrolakes_pour,2.4866698109674243,1.6,16.4,18.5,137.475,265.0,2649.9,26.67,43.0,ROR,,BPAT,WA,235,1.5695191395043904,0.1102852714953047,1.462036204643386,1.741169057587481,0.0702669172483807,0.1778460968830474,True,True,True,True,6433.2,1
74002,245.0,-0.04641026065699721,0.14371419778707534,0.2572879186009206,0.22503512508470383,0.05574517451587613,Taylor Draw Hydroelectric Facility,Kenney Reservoir,USA,eia923,40.106269,-108.711161,1,2.3,hydrolakes_pour,2.484605413532317,16.6,18.2,27.4,19.126,1624.0,7163.3,,25.0,ROR,,WACM,CO,259,1.3570581554992065,0.0802950579658296,1.284803120728093,1.4556923760262774,0.0591684723609301,0.1259262579173117,True,True,True,True,7241.2,3
74081,196.0,-0.1194911134152488,0.14437079807594871,0.4640386505343996,0.5516728182418259,0.19863518038174133,Hat Rapids,,USA,eia923,45.5711,-89.4806,1,2.6,gww_polygon,2.5049907558287803,1054.9,5.1,15.77,0.173,477.0,15.0,,,,,MISO,WI,197,0.9655339067431143,0.1821353133867816,0.8097396900726448,1.3627185000729078,0.1886368900302532,0.5727181677809126,True,True,True,True,3426.4,1
74306,243.0,0.1867859713131593,0.19101513946040552,0.5562864678718288,0.5723123689383913,0.24420579170193069,Rio,,USA,eia923,41.4625,-74.7578,1,10.8,hydrolakes_pour,2.564741190186098,26.2,16.0,24.1,10.652,253.0,512.2,51.81600000000001,31.0,ROR,,NYIS,NY,243,1.5666454871428386,0.1152241538156101,1.3511990571295691,1.7080929989246014,0.0735483265111557,0.2278077233962583,True,True,True,True,12010.2,5
74349,266.0,0.06858569777223213,0.11323398575645952,0.6674925380558646,0.6604526685372651,0.38969165492480295,Fort Patrick Henry,Fort Patrick Henry Lake,USA,eia923,36.4982,-82.5086,1,59.4,gww_polygon,2.573232287524701,,,,,,,20.7264,29.0,ROR,,TVA,TN,266,1.363729939751405,0.046129602447652,1.309376766550984,1.434049472972754,0.0338260539004233,0.0914203778825128,True,True,True,True,5313.8,7
74481,247.0,0.001873553124886582,0.10143259922076507,0.07085671774904342,0.055545092051027006,-0.09820717510149701,Crystal,Crystal Reservoir,USA,eia923,38.510573,-107.625335,1,28.0,gww_polygon,2.6147354683205917,,,,,,,63.0936,98.0,ROR,,WACM,CO,247,1.1184040071523993,0.3205793027284335,0.8083376449463818,1.766140834838232,0.2866399804348607,0.8564017866231903,True,True,True,True,11107.3,5
74494,252.0,-0.21008827482626252,-0.15063413453891522,0.2363745367542802,0.23663698385928386,0.03299383013678414,Bear Creek Dam,,USA,eia923,35.242677,-83.072007,2,15.4,hydrolakes_pour,2.617982078506792,85.2,33.8,42.7,5.802,790.0,188.5,62.503792207792216,60.47272727272727,STO,,DUK,NC,255,1.451826465697199,0.0547131201921659,1.3656675818300346,1.5422733729884492,0.0376857162235925,0.1216438708972044,True,True,True,True,6740.3,1
74595,230.0,-0.13694494457218723,0.08951191647683847,0.3994323851339278,0.49760305546345657,0.13583020280598357,Oneida,,USA,eia923,42.267774,-111.748531,1,30.0,hydrolakes_pour,2.6545531523712036,6.6,10.3,14.1,24.88,1488.0,11508.4,42.672,31.0,ROR,,PACE,ID,231,1.5617938017173525,0.1571651584825863,1.4243008293886965,1.8301180426555488,0.1006311833929467,0.2598404557763095,True,True,True,True,13668.7,3
74642,212.0,0.09113048575375436,0.19126770667199,0.4000718463669061,0.4181848355128257,0.16348772223966979,EHC West Hopkinton,,USA,eia923,43.1897,-71.7483,1,1.0,hydrolakes_pour,2.6649617791745883,110.4,107.3,193.7,20.301,119.0,1071.2,,,,,ISNE,NH,212,1.3709694996646975,0.2396777294108972,0.9524635071395716,1.7496685308268116,0.174823531427589,0.5814899776269384,True,True,True,True,1982.0,1
74746,242.0,-0.012780773146061452,0.07190463625157653,0.49903878963416876,0.5408577289928863,0.2446356958260798,Skelton,,USA,eia923,43.5708,-70.5583,1,16.8,hydrolakes_pour,2.7010619883415417,3.3,29.1,41.3,145.5,40.0,4188.2,23.1648,23.0,ROR,,ISNE,ME,242,1.6048358453322855,0.0878108499913555,1.5089925368439336,1.792324396332027,0.0547164061961577,0.1765488104669227,True,True,True,True,4411.1,1
74765,213.0,-0.033728082248376874,0.1306436329651043,0.32891893496345875,0.2990948171266098,0.10796713912118261,Jackman,Jackman Reservoir,USA,eia923,43.11055,-71.94889,1,3.2,hydrolakes_pour,2.705129035976081,116.7,8.2,15.3,1.517,231.0,79.2,,13.0,STO,,ISNE,NH,213,1.831201021502888,0.0798027623997071,1.7263099141334717,1.92616429209736,0.0435794658601774,0.1091384155082361,True,True,True,True,1982.0,1
74808,234.0,-0.04422104290252211,0.04572679762938485,0.45344474286667646,0.46945115934150333,0.2041961989766592,Stewarts Bridge,,USA,eia923,43.2978,-73.8853,1,38.5,hydrolakes_pour,2.7193435642480464,4.5,17.3,26.4,67.669,216.0,2761.1,29.5656,34.0,STO,,NYIS,NY,234,1.811431793419355,0.0892316352927901,1.710418323235194,2.020904298917738,0.0492602788672223,0.1714036249173115,True,True,True,True,2772.8,1
74830,183.0,-0.03511657011038451,-0.04524209193902741,0.5085928997550887,0.5125173473476863,0.23757630698442223,Pontook Hydro Facility,,USA,eia923,44.632842,-71.24742,1,10.5,gww_polygon,2.7262049248142852,1.0,4.0,6.57,74.491,353.0,3117.7,17.73936,,STO,,ISNE,NH,183,1.394714150521123,0.2173167434571542,1.217741086263978,1.9251360553127337,0.1558145397578104,0.507197097544643,True,True,True,True,9149.8,1
75296,220.0,0.20046794291848224,0.2230513829404117,0.27659361444751845,0.2087066437054795,0.059897718447093906,Skookumchuck,,USA,eia923,46.7844,-122.7197,1,1.0,hydrolakes_pour,2.8898997746931547,159.2,38.7,74.0,5.381,145.0,164.7,,,,,BPAT,WA,222,1.941906049773318,0.2120233327189241,1.630430571315586,2.3456385393524877,0.1091831053019655,0.3683020443344255,True,True,True,True,5445.7,1
75302,242.0,0.3068217977422986,0.36792072768136125,0.45548158958488527,0.4767386194718558,0.181752807041748,Little Wood Hydro Project,Little Wood River,USA,eia923,43.425228,-114.025597,1,2.8,hydrolakes_pour,2.889078136451066,103.6,20.3,37.0,4.133,1592.0,713.0,34.1376,52.0,STO,,IPCO,ID,242,1.4908339804679462,0.5407316997334222,0.4335526801774979,2.143178137488273,0.3627041688194524,1.1467577743124384,True,True,True,True,8362.8,1
75319,232.0,-0.0789176383843689,-0.010827265661327199,0.5894290495976565,0.6079250000117359,0.32384466916669796,Turner Shoals,Lake Adger,USA,eia923,35.334767,-82.186369,1,5.4,gww_polygon,2.8922089746200843,14.5,8.2,10.66,8.493,286.0,352.6,,,STO,,DUK,NC,250,1.2615426101375211,0.0500398182010964,1.1849909470566138,1.3638335800153014,0.0396655791084548,0.1417650355378737,True,True,True,True,4754.3,1
75352,207.0,-0.023059405557311785,-0.048323137543960434,0.4005943964897915,0.41987042910945876,0.14396487781208422,Newfound Hydroelectric,Ayers Island Reservoir,USA,eia923,43.59,-71.73295,1,1.4,hydrolakes_pour,2.9085238477579245,2.8,7.2,12.3,51.22,139.0,1963.6,24.38,107.0,STO,,ISNE,NH,207,1.501436371428498,0.1560229950694133,1.359305658604587,1.8460893385493595,0.1039158222342581,0.3242119940664793,True,True,True,True,2677.2,1
75383,201.0,0.07380185936349702,0.02481951666012014,0.22915088673210804,0.1958608580112727,0.052432696162550085,Rapids Energy Center,Pokegama Reservoir,USA,eia923,47.234825,-93.537169,1,1.9,hydrolakes_pour,2.9212896399905692,33.2,84.7,148.0,51.594,387.0,8425.8,,,,,MISO,MN,224,1.744099174111841,0.1216792137746484,1.586151315862544,1.9856814920280423,0.0697662240661354,0.2290753771894615,True,True,True,True,8450.1,3
75390,286.0,0.20004972516300357,0.14721472152724113,0.2926211530481663,0.33924615921052614,0.07197935264801236,Quail Creek Hydro Plant #1,,USA,eia923,37.1854,-113.3583,1,2.3,hydrolakes_pour,2.9182323797057466,1135.0,24.3,55.6,0.567,913.0,205.9,71.3232,64.0,Canal,,PACE,UT,289,1.9958710969985285,0.210877810886482,1.6261134972699962,2.242329942932129,0.1056570292558515,0.3087456131755323,True,True,True,True,4269.4,1
75542,271.0,0.23923810449219327,0.28446706436618746,0.7193110554394769,0.7353818587622072,0.4831145410951655,Tugalo,,USA,eia923,34.7,-83.3522,2,67.3,hydrolakes_pour,2.9792579899170235,17.8,30.9,53.0,34.434,286.0,1227.1,45.720000000000006,47.0,STO,,SOCO,GA,274,1.7446167315937442,0.0896498441920206,1.63436958266485,1.9136899954534332,0.0513865553210209,0.1601041694317687,True,True,True,True,2513.4,1
75585,235.0,-0.09520763180018742,0.2212391441553363,0.5392519002656435,0.5518897681950559,0.2734972297595457,Curtis Palmer Hydroelectric,,USA,eia923,43.2469,-73.8281,2,115.0,gww_polygon,3.005680424573179,,,,,,,15.775464347826086,75.00504347826087,ROR,,NYIS,NY,235,1.7591358397466583,0.1257442842104741,1.6368940951295066,2.041520511963,0.0714807130690846,0.2300143102602956,True,True,True,True,9818.6,3
75708,264.0,0.3321073598413814,0.3664721284698959,0.5696471092603869,0.5670670324491804,0.3175138256241964,Morgan Falls,,USA,eia923,34.0,-84.3841,1,16.8,hydrolakes_pour,3.047967333743772,1.3,8.7,8.93,80.037,262.0,3524.9,,,,,SOCO,GA,266,1.3951049673629288,0.0694862106371705,1.29373772205223,1.4995506051361758,0.0498071559221207,0.1475250163240258,True,True,True,True,4406.4,3
75883,235.0,0.13058236537300486,0.18524069171438162,0.5133606589367479,0.5131994416592485,0.26006329810634266,Vischer Ferry,Vischer Ferry,USA,eia923,42.80746,-73.84269,1,11.6,hydrolakes_pour,3.112737972383626,2.3,20.0,43.2,215.927,65.0,8823.9,8.2296,30.0,ROR,,NYIS,NY,235,1.8319604244333816,0.1903188698722626,1.541392877404013,2.0891174174759133,0.1038880902305122,0.2989827360715552,True,True,True,True,9017.800000000001,9
75912,240.0,-0.006324483419874935,-0.018431557240850063,-0.006168662556965915,0.05418053972796088,-0.16441123940489266,Wilson Lake Hydroelectric Project,Wilson Lake Reservoir,USA,eia923,42.628889,-114.174722,1,8.4,gww_polygon,3.127332268711249,29.0,2.1,2.14,0.852,1218.0,337.4,12.192,,Canal,,IPCO,ID,240,1.8396513907669063,0.2330849540927294,1.3739794303124662,1.9805164628081613,0.1267006103779052,0.3297021574521488,True,True,True,True,55929.1,19
76096,263.0,0.16653463593294734,0.09672999015263016,0.3662313735451332,0.4130668587769545,0.055581611949784615,Spaulding 1,Spaulding Main,USA,eia923,39.324613,-120.644807,3,17.299999999999997,hydrolakes_pour,3.1993409970521887,148.3,48.3,92.2,7.194,1517.0,313.9,101.86275052023124,84.0,STO,,CISO,CA,264,2.121118046623925,0.3381408934473961,1.5822797802666808,2.575719843870738,0.1594163483666539,0.4683568013507145,True,True,True,True,3508.0,1
76099,274.0,0.23869461173822362,0.27179850803292127,0.6727996689560994,0.6520347153742585,0.3851274837784412,Sly Creek,,USA,eia923,39.580413,-121.119479,1,12.1,hydrolakes_pour,3.2002791547399005,695.3,36.9,80.2,1.335,1088.0,62.8,68.58,83.0,STO,,CISO,CA,274,2.0352570644036296,0.3012802543488734,1.536822065314494,2.4863101326942916,0.1480305655822177,0.4665199713521281,True,True,True,True,3528.3,1
76104,292.0,0.6840510393482021,0.6832995214205778,0.7625784926086421,0.6424958359302457,0.5801857964164592,Beardsley,,USA,eia923,38.202569,-120.076983,1,10.0,hydrolakes_pour,3.20481925297607,122.0,65.8,120.6,11.443,1010.0,797.9,78.6384,87.0,STO,,CISO,CA,293,2.23674303930833,0.2678634122697964,1.7838179142852426,2.6338794805658527,0.1197560057469221,0.3800443552709011,True,True,True,True,45919.799999999996,23
76123,218.0,0.04213253128067334,0.18869078298152683,0.3279033343872127,0.2962016842600622,0.10758572186951487,Chalk Hill,Round Island,USA,eia923,45.5136,-87.8011,2,19.0,gww_polygon,3.2193936527391376,,,,,,,8.53,13.0,ROR,,MISO,MI,218,1.7161573098642948,0.134618048080861,1.5970057068245012,1.9796338223035883,0.0784415550410736,0.2229563183280346,True,True,True,True,8282.1,7
76126,239.0,0.014545965725292683,0.14074971640882872,0.6248616988818059,0.6423885556802331,0.38029534004263754,Calderwood,,USA,eia923,35.4923,-83.9806,1,156.60000000000002,hydrolakes_pour,3.2127663652749123,3.9,32.3,50.7,149.677,343.0,4767.9,64.9,70.0,STO,,TVA,TN,241,1.8120553660855492,0.2259551515641994,1.567485655148525,2.2961845095526145,0.1246955009174547,0.4021393981897167,True,True,True,True,6740.3,1
76182,280.0,0.35440966269921653,0.42534072006666596,0.6678414642478541,0.636426646510195,0.4452534168812132,Salt Springs,,USA,eia923,38.497914,-120.21811,1,42.0,hydrolakes_pour,3.2370606262653867,337.0,110.2,175.0,6.011,1161.0,435.5,642.8232,101.0,STO,,CISO,CA,282,2.368966474294635,0.3040734391149183,1.768617570417045,2.751614093315646,0.1283570039569499,0.4149474184480767,True,True,True,True,5841.9,1
76208,233.0,0.06636230607828088,0.0978379341643822,0.3788713581128397,0.3837784454777626,0.14286127982030816,Dells,,USA,eia923,44.828056,-91.511111,1,13.5,hydrolakes_pour,3.256538446130154,1.1,8.1,14.9,156.266,239.0,14641.2,8.2296,12.0,STO,,MISO,WI,233,2.229320241495372,0.095752239847924,2.1403596719322655,2.4069604974076153,0.0429513167581952,0.119588393140198,True,True,True,True,14647.7,5
76298,179.0,-0.11053581892811626,-0.06554361786047604,0.19155389837736997,0.22407360243340285,-0.3364475079073397,Ketchikan,,USA,eia923,55.344641,-131.633425,1,4.199999999999999,hydrolakes_pour,3.3046194435971437,115.2,7.2,17.0,1.708,101.0,21.5,67.3608,10.0,STO,,,AK,179,2.5837450770754,0.179526999801398,2.362195521257775,2.9536567777301577,0.0694832479389215,0.2289162586975767,True,True,True,True,3186.7,1
76375,246.0,-0.0049866553880693835,0.008083978379550435,0.17993876178168366,0.1759155518950793,-0.026540206208775174,Berrien Springs,,USA,eia923,41.9439,-86.3289,1,7.199999999999999,hydrolakes_pour,3.3283185156338577,1.7,7.1,13.16,92.33,190.0,10130.6,,,STO,,PJM,MI,246,2.1301443172658683,0.0650379873304718,2.0599773506103514,2.2213115295852512,0.0305321976559554,0.0757386143592276,True,True,True,True,10588.599999999999,7
76395,210.0,-0.04432472412409669,0.1514053329337731,0.19957784940878623,0.12505697500293256,0.03369753168011258,Hydro Plant,,USA,eia923,41.9711,-85.5381,1,2.2,hydrolakes_pour,3.3379278238066923,2.4,2.1,3.72,17.939,252.0,2122.9,,7.620000000000001,ROR,,PJM,MI,210,1.8345971649828705,0.0964144393511903,1.7233384904007707,1.965832797755974,0.0525534657915437,0.132178503261487,True,True,True,True,2150.4,1
76397,179.0,-0.2233364178333067,-0.0834106879871517,0.4692750357596867,0.45137422998922516,0.20001937341146758,W K Sanders,,USA,eia923,44.625282,-72.530859,1,1.8,hydrolakes_pour,3.3408821187848465,280.7,10.0,21.0,0.866,368.0,35.1,,,,,ISNE,VT,179,2.1551004639886293,0.152390656910846,2.0012440292440528,2.533665396378107,0.070711625493692,0.2470517621014549,True,True,True,True,2080.3,1
76428,190.0,-0.012504746697328201,0.10190660425897761,0.14799999282851362,0.1887552190691491,-0.053137226866926346,Michigamme Falls,,USA,eia923,45.9553,-88.1958,2,17.3,hydrolakes_pour,3.3619383353050707,6.1,8.1,15.36,29.039,361.0,2709.5,18.284901734104047,,STO,,MISO,MI,191,1.7656855810062273,0.1444824037030516,1.6064293014855422,2.0668528460080315,0.0818279342920805,0.2607619099772585,True,True,True,True,1841.4,1
76678,272.0,0.29361528599107295,0.3516134867538023,0.5018138355162987,0.462887690963815,0.11670196725669624,Scott Flat,,USA,eia923,39.272108,-120.932508,1,1.0,hydrolakes_pour,3.463563859096513,612.1,24.1,60.4,1.142,938.0,47.0,,,,,CISO,CA,275,2.588937708350848,0.2654100968044982,2.0825674960392,2.878391112494846,0.1025169883185657,0.3073938835564279,True,True,True,True,3508.0,1
76864,294.0,-0.023619757906202226,0.015523432336954324,0.6845357664931186,0.6960191452120573,0.4294819855460428,Nimbus,,USA,eia923,38.63735,-121.220198,1,13.4,hydrolakes_pour,3.5239664137462516,1.2,5.9,9.59,94.624,39.0,4919.8,12.6492,26.5176,ROR,,BANC,CA,297,1.8231303697859789,0.0750874223930431,1.7127613561561432,1.9458178001097857,0.0411859862780179,0.1278331203385094,True,True,True,True,5980.6,1
77019,166.0,0.02444531038154321,0.15591528134735624,0.4632023102282398,0.47838281904537316,0.18875113213228822,Rainbow Falls Hydro,,USA,eia923,44.5178,-74.8228,2,49.0,hydrolakes_pour,3.610768396734133,2.9,6.5,15.0,59.063,356.0,2460.9,30.69336,20.219591836734693,ROR,,NYIS,NY,167,2.532054944653661,0.1068480526382515,2.434771015757287,2.8193159030046915,0.0421981572176611,0.1518706724983818,True,True,True,True,4971.9,1
77021,217.0,-0.006254853828138858,0.1937547891749123,0.47644297370141947,0.49635569816736286,0.20615089313752277,Jim Falls,Old Abe Lake,USA,eia923,45.051,-91.274,1,59.8,gww_polygon,3.6129886058713025,,,,,,,16.1544,,STO,,MISO,WI,217,2.19395655892064,0.1121092232979872,2.100568557413307,2.443477896107719,0.0510991080667255,0.1562972326412482,True,True,True,True,14647.7,5
77188,205.0,-0.02304347293274194,0.15340349900057185,0.2454998168136648,0.2520068602955929,0.04034746087937624,Kingsford,,USA,eia923,45.807956,-88.125121,1,9.0,hydrolakes_pour,3.7059406534070334,2.5,8.8,15.04,68.345,322.0,6164.2,9.144,,ROR,,MISO,MI,206,1.8313249924941537,0.1822848555596814,1.6931587390374288,2.270879980821004,0.0995371418545544,0.3154662575738421,True,True,True,True,6453.299999999999,5
77206,285.0,0.13648985827198096,0.16269717064885938,0.31060894986878895,0.3485603466709876,0.08184368892595195,Point A,,USA,eia923,31.361146,-86.518307,1,5.2,hydrolakes_pour,3.700631228464704,3.2,7.1,15.28,54.798,53.0,3263.9,12.192,,ROR,,SOCO,AL,288,2.2458961445101715,0.07009700877937,2.136360156193337,2.3416494494050477,0.0312111532631256,0.0914064052843743,True,True,True,True,3691.0,3
77265,189.0,-0.05079690895046126,-0.02811267880007939,0.3921607066724186,0.42377508779441037,0.1482240852836728,Stark,,USA,eia923,44.4553,-74.7614,2,41.0,gww_polygon,3.7234608608792015,29.3,11.6,141.8,56.056,413.0,2320.6,27.989560975609752,18.0,ROR,,NYIS,NY,190,2.311190437071618,0.1125486325702597,2.192079157522384,2.5789965694752706,0.048697256082828,0.1674104417129417,True,True,True,True,4971.9,1
77418,276.0,0.1102044323084743,0.26465493373591953,0.45493776670647235,0.4467534416602036,0.1839938930771967,Jeffrey,,USA,eia923,40.959405,-100.397905,1,30.6,hydrolakes_pour,3.78764978178404,7339.7,17.2,26.0,0.041,844.0,39.7,,30.0,Canal,,SWPP,NE,276,2.0608249371989187,0.1355049810703256,1.8756396458557951,2.2473640854028583,0.0657527859957403,0.1803765243894576,True,True,True,True,149591.99999999997,41
77471,284.0,0.1278522704849503,-0.022700162856916097,0.46093852161795384,0.4984592004505348,0.17348894519960645,Flint River,,USA,eia923,31.6,-84.1376,1,5.4,hydrolakes_pour,3.800081202462659,0.3,1.8,3.95,139.212,62.0,10843.0,7.315199999999999,,ROR,,SOCO,GA,287,2.30521831511007,0.1522483174121357,2.10911519491286,2.4732626653704863,0.0660450753901225,0.1579665874033448,True,True,True,True,15218.7,3
77487,257.0,0.1295718549187425,0.24679274256476455,0.7320073953358095,0.7258727842845502,0.44031984103256605,Cheoah,,USA,eia923,35.4478,-83.9383,2,265.0,hydrolakes_pour,3.8138052234445263,3.4,23.8,43.2,146.613,398.0,4676.3,57.3,72.0,STO,,TVA,NC,260,2.017847061885665,0.2253968748803873,1.7915007065483286,2.461091788988014,0.1117016641834864,0.3318344066244331,True,True,True,True,6740.3,1
77504,248.0,0.009628786522257843,0.08221391766057032,0.32451102925791087,0.3726197129733775,0.10273040871406458,Morrow Point,Morrow Point,USA,eia923,38.451753,-107.539299,1,173.2,gww_polygon,3.8279740814016376,11.1,26.0,52.0,54.443,2192.0,9452.6,104.851,143.0,STO,,WACM,CO,248,2.3664935261264177,0.333517470473205,2.0262791668173303,3.024004178088101,0.1409331852342403,0.4216047921770111,True,True,True,True,11107.3,5
77534,262.0,-0.13185347589016186,0.08345426568179515,0.47246360423515626,0.5156234055990869,0.19767388990497148,Pelton,Simtustus Lake,USA,eia923,44.694374,-121.231379,1,109.8,hydrolakes_pour,3.845767875259275,3.2,24.3,39.2,143.762,482.0,20563.4,45.72,62.0,STO,,PGE,OR,264,1.9823848596537883,0.3522609565161315,1.628625537309741,2.6835002959606937,0.1776955442333492,0.5321240996741573,True,True,True,True,21246.800000000003,5
77640,200.0,0.40088450396308567,0.518999248031572,0.7136338385103633,0.7509287029953597,0.4792275921272291,Bowman,Bowman Lake,USA,eia923,39.448352,-120.653417,1,3.6,hydrolakes_pour,3.888219129689624,552.1,27.0,78.9,1.654,1683.0,73.3,41.148,53.0,STO,,CISO,CA,233,2.875004439914376,0.3230268653245647,2.33478815366494,3.300591567984051,0.1123569970327368,0.3359311035873999,True,True,True,True,3508.0,1
77648,218.0,0.017388424194338933,0.06853122821091878,0.2739808526056424,0.2888539874541812,0.06672943055918923,Mosinee Mill,Half Moon Lake,USA,eia923,44.7881,-89.6917,1,3.4000000000000004,gww_polygon,3.895251322882698,,,,,,,6.7056,,ROR,,MISO,WI,220,2.305003035353744,0.1615984950726725,2.156402005827603,2.6265296452995908,0.070107714651175,0.2039596617710475,True,True,True,True,18859.300000000003,3
77712,206.0,-0.05710267666784147,0.09427826266137904,0.13038693627321687,0.1223041240410379,-0.057984710740940804,Constantine,,USA,eia923,41.8436,-85.6694,1,1.2,hydrolakes_pour,3.9284338904310574,1.5,3.0,4.57,36.102,240.0,4250.8,,,,,PJM,MI,206,1.6805150957277692,0.2057875508993856,1.3697820685212303,2.0194123537683217,0.1224550445411301,0.3865661706333917,True,True,True,True,4447.3,3
77818,230.0,0.026927484868979445,0.0603669067548375,0.35775628943702187,0.3774078392106988,0.12744607014652032,Loud,Five Channels Dam Pond,USA,eia923,44.4631,-83.7208,1,4.0,gww_polygon,3.986174769597605,5.6,7.4,15.5,31.951,224.0,4391.8,12.192,12.0,STO,,MISO,MI,230,2.463618663729404,0.1408088105915981,2.3196630259738544,2.740607596136781,0.0571552783978519,0.1708643372289218,True,True,True,True,5752.6,1
