gww_id,best_lag_months,r_best,r_lag0,r_lead6,r_lag_minus6,name,truth,capacity_mw,res_time_days,gww_poly_km2,area_cv
80473,-5,0.6654412642178731,0.547219592891813,0.5774753346413325,0.6086954648833909,Blue Lake Hydro,eia923,22.9,258.1,6.099511344325662,0.0445434314268474
80514,0,0.2551934421275509,0.2551934421275509,-0.08734663093088914,-0.14880262161135197,PORTO ESTRELA,ons,214.0,,6.098913074413764,0.0866265865154529
80528,-10,0.20538635565020327,-0.06082864298891789,0.013409238305658914,0.12045838557319154,Croton,eia923,8.9,8.2,6.143910920706404,0.0537705139422325
80537,-5,0.5497016578917808,0.4057651266990767,0.2771968948740928,0.5390007671030577,Stony Gorge,eia923,5.0,61.6,6.152401935869798,0.2748895977157728
80560,4,0.284756851575253,0.03313691403653047,0.15266564167280605,-0.011293527013102399,S C Moore,eia923,363.2000000000001,22.1,6.19305772550651,0.0453363964788686
80570,-12,0.1235909262739025,-0.04665944103789517,-0.04022381938740833,-0.050894193517610084,Caldron Falls,eia923,6.4,14.9,6.207269412429037,0.0529458496366628
80609,0,0.25918292001052606,0.25918292001052606,-0.04057928353929979,0.030695447360639026,PASSO SÃO JOÃO,ons,77.0,,6.221419322621256,0.5389342252625487
80611,-4,0.604782943321166,0.4592130298136646,0.5070961429308557,0.538075094769294,Echo Dam,eia923,4.4,106.0,6.242378629882451,0.2674443407523737
80631,1,0.35147373766309287,0.31690214517575216,0.2488201003918317,-0.007073514980095466,Vernon Dam,eia923,44.9,2.3,6.281393680486824,0.0701448720590909
80792,8,0.2948042866202799,0.15601334094706773,0.27333285549979974,0.1077311818093796,Spicer Meadow Project,eia923,5.9,1671.2,6.480441463621843,0.1478906057157935
80796,2,0.32238020699506853,0.2353669298378923,0.3153578021058818,-0.0659504512036692,Loon Lake,eia923,82.0,3806.9,6.489525082326504,0.1058283644286793
80815,0,0.41070863848907313,0.41070863848907313,0.1613714803091959,0.22071722596492016,Tulare Success Power Project,eia923,1.4,169.5,6.502150546145837,0.4614057011893535
80821,-12,-0.017066869414600238,-0.1015264365075021,-0.15865512790608047,-0.075106027664742,Norway (IN),eia923,7.3,3.9,6.5179817920585625,0.0305487502317353
80940,-1,0.2269747611025995,0.22609260676296944,0.07380079354981951,0.082082987642325,MASCARENHAS,ons,198.0,0.6,6.50294958197589,0.0414833224148729
80955,2,0.2703063502291896,0.11823737718558966,0.1208589853522358,0.017669544080314105,Milton Hydro,eia923,1.4,29.0,6.551465650891919,0.0368038338112808
81020,1,0.09713005025105655,0.06179124487764799,-0.24415105041881252,-0.20987849341158607,Gosselin Hydro Plant,eia923,2.0,75.3,6.627489161426694,0.0855033413515548
81081,-2,0.4097100961791013,0.36293612574709033,0.19397805036089805,0.39772090584718106,Lookout Shoals,eia923,25.799999999999997,5.4,6.713779537998606,0.0453016178760576
81082,-2,0.3674369822062358,0.30599218851839455,0.06207634858472162,0.1278356417393541,Apalachia,eia923,93.6,10.2,6.713035854672277,0.0453377197195763
81109,-7,0.10195330183509904,0.03559347314892164,-0.14427666143294182,0.08520968846972314,Shepaug,eia923,67.7,,6.7517377738064015,0.0594604895411214
81131,3,0.006390232265720279,-0.1572607770265221,-0.1455071284200412,-0.08203017100476094,Weston Hydro,eia923,12.0,1.5,6.77934594629125,0.0868388803282018
81135,-10,0.13271717630604832,-0.06388305455705864,-0.16391661832724805,0.06709842933469203,Byllesby,eia923,6.9,14.3,6.784770797314357,0.057764891045566
81139,3,0.4040404284611451,0.11686816395840152,0.23994751203475387,0.05657484014069804,Eastman Falls,eia923,10.6,33.6,6.789088869756045,0.2854829103464755
81183,4,0.3282610527130946,0.23967686407731784,0.2917628792950901,0.17223635118626554,Portal,eia923,10.8,,6.856984470231844,0.1195016230514896
81198,2,0.14502487672109304,0.055766862249016044,0.07706611970514857,-0.44867039736433,Neversink,eia923,25.0,392.3,6.888672833264876,0.0621903128569915
81396,1,0.38669151669917246,0.3680377640881331,0.243497723433073,0.15567945056822785,Conemaugh Hydro Plant,eia923,15.0,5.5,7.120647111761588,0.2382428201904993
81405,-5,-0.3856103708349137,-0.4214864876474687,-0.4306999161805196,-0.3865178402610883,Domtar - Woodland Mill,eia923,18.5,3.8,7.144273777689682,0.0355014821765517
81498,-7,0.1822165658883239,-0.19982936955570432,0.15331867957173312,0.1617302176174506,Swan Lake,eia923,22.6,206.8,7.3188311764108,0.0673162362401867
81567,3,0.1598989918754113,0.05097431813327384,-0.04970116631810288,0.03280355364981787,MONJOLINHO,ons,74.0,,7.376978136405072,0.3943985905465327
81592,-9,0.16259783092397145,-0.15914419309442246,-0.0015458146111549408,-0.003718928553347511,French Landing Dam,eia923,1.6,26.0,7.454218284451539,0.0317731473885772
81675,-1,0.5189878650297035,0.5149895007747879,0.15876403044704632,0.20383497375484494,Terminus Hydroelectric Project,eia923,20.1,151.8,7.540466610273818,0.4704815790407685
81741,5,0.20949007132169362,0.07140249586997477,0.15912703687498694,-0.07452198828553774,Butt Valley,eia923,40.0,,7.653515418249706,0.0366476084406493
81780,-10,0.11261408758546008,0.009231985496066708,-0.024320040755841536,0.0023739060987675274,C W Tippy,eia923,20.1,16.7,7.675355358030853,0.0480430865194316
81813,-6,0.06717833202604157,0.02259682396447908,0.04583858898183074,0.06717833202604157,Oxbow (OR),eia923,190.0,1.0,7.733795522080595,0.0698012268205095
81826,0,0.54095182112832,0.54095182112832,0.06959131755078657,0.1517076992382278,QUEBRA QUEIXO,ons,121.5,15.2,7.720238688155608,0.2055045182633782
81888,4,0.005786728588670363,-0.30997909368100796,-0.1476918920897312,-0.028706146239471597,Medway Hydro,eia923,4.0,,7.88003965875005,0.0404289293673528
82103,-9,0.06378905807096308,0.042509405084553836,-0.22164410745997976,-0.2963771102660577,Norway Point Hydropower Project,eia923,6.1,21.0,8.174845806352586,0.0883549277727045
82131,5,-0.10689272851943075,-0.12956984752599685,-0.11047257736728036,-0.17798932253877942,SALTO GRANDE (SP),ons,73.8,1.7,8.188726658531932,0.0323817478608563
82163,0,0.6079702172692987,0.6079702172692987,0.014346743531030989,0.05440468487402096,SANTA CLARA (PR),ons,120.084,,8.261337570238675,0.3909531323862103
82196,-10,0.04418189410409005,-0.018654175543256553,-0.06351577301447099,0.01621154791044368,Oakdale,eia923,11.8,9.6,8.376979807369606,0.0371037470595516
82334,-9,0.21482755253464744,0.10884426446694097,0.029738286393088374,0.16907508091394216,Cheatham,eia923,36.0,,8.589126505845808,0.033463682809938
82345,-1,0.4487019853264306,0.4464648535693971,0.35685591299442465,0.3359520433834459,Lake Mendocino,eia923,3.5,339.0,8.623899568962901,0.118311481830157
82812,12,0.11121490550503756,0.04305276650788379,0.0993688904315041,-0.013862017945651034,Woodward Power Plant,eia923,2.8,3086.4,9.266048809805818,0.1504691561342522
82830,-7,0.19910967691765863,0.10124961263836063,-0.17455831535462077,0.19125359401392295,High Falls (WI),eia923,7.0,18.3,9.324225409202969,0.0792280858681004
82882,-2,0.15985134172681348,0.10135332073345743,-0.19298465427472566,-0.19791616884960175,Cedar Falls (WA),eia923,30.0,248.7,9.475151956455266,0.0558785183537971
82929,-1,0.09249729654333044,0.0706933807974932,-0.11764971929797328,-0.04568719278978505,Cooke,eia923,15.0,13.1,9.567552718833182,0.0412073860514598
82939,-3,0.030980634168945757,-0.0748254523657191,-0.11285559247662039,-0.13245709671959252,Foote,eia923,9.0,13.0,9.599818748100256,0.0343319939262478
82980,0,0.23078836598881194,0.23078836598881194,0.08843936793699966,0.005196904301464539,Great Falls (TN),eia923,33.7,16.9,9.733345382478568,0.080568370720462
83058,12,0.32141064355716475,-0.03203924904510895,-0.19042013377261088,-0.32996548051518004,Remmel,eia923,9.0,7.7,9.87251853921995,0.042976619717274
83074,-9,0.28147298769796464,0.24755647697308916,0.06706485778612403,0.20980188118024362,AIMORÉS,ons,330.0,,9.921104033523031,0.3335948342146799
83082,0,0.6226949665123737,0.6226949665123737,0.16985415955375394,0.3249081213955772,Camp Far West,eia923,7.2,100.6,9.971480276194807,0.4428813147587421
83143,1,0.29245231529747223,0.2863800363056127,0.19638184331255845,0.2641596362911707,Gantt,eia923,3.0,7.5,10.10885195199509,0.0306065691891803
83158,1,0.36478490587440526,0.3397835399307147,-0.08414515058743771,-0.05411977035792039,Harriman,eia923,33.599999999999994,443.6,10.164720349848446,0.0483225596330074
83176,-12,0.2495586357206944,0.11249128857252023,0.12142059172792612,0.18472214146347812,Perris,eia923,8.0,17699.6,10.213784023438617,0.1231886598580393
83179,-6,0.09839481384641226,-0.1906500702144559,-0.09048291511213583,0.09839481384641226,Flambeau Hydroelectric Station,eia923,31.0,12.6,10.244553208911055,0.0327200004831136
83208,3,0.3002947624107738,0.16434024376264442,-0.043405185152883906,-0.03248841064637269,Gardiner,eia923,1.2,12.8,10.282699620065245,0.0672453010846859
83246,-4,0.122225565240822,0.07762257191301684,0.046952090733781836,0.10957681886716551,Johnson 1,eia923,21.6,30092.6,10.402625383514136,0.0305749031058272
83263,11,0.24947402493410797,0.17314707906528762,0.052571512795337214,-0.1743267505518888,Lower Baker,eia923,117.4,67.7,10.464993331111714,0.0687389790594498
83394,3,0.44374688336140095,0.3450434902988823,0.27003141427402616,0.2606156647507269,Ocoee 1,eia923,19.0,25.6,10.773944067340004,0.047515752575561
83519,5,0.17677303052393606,0.1112142114434494,0.16437356132117822,-0.03189395625772694,Guernsey,eia923,6.4,7.4,11.27359427097608,0.2660549914174206
83543,0,0.5417838884201126,0.5417838884201126,0.5092637442414972,0.5080245587416429,Foothill Feeder,eia923,10.0,2055.8,11.343851166935682,0.1291169021677768
83576,1,0.39917858240585796,0.3955732193931711,0.2532786360713669,0.3186843952384831,Pardee,eia923,23.6,112.7,11.40416131076509,0.0455952426231284
83668,7,0.12950724705959868,-0.16005408977956284,0.10062357035682869,-0.08749777562597927,Alcova,eia923,41.4,5.9,11.698578083842015,0.0389425914186941
83688,-6,0.40228474133372927,0.2315315440752422,0.24367086501188862,0.40228474133372927,Vallecito Hydroelectric,eia923,5.8,573.9,11.788803710666436,0.157765705638164
83773,-1,0.4296094105418241,0.411075633157915,0.11042721181279673,0.1252397744207702,SANTA CLARA (MG),ons,60.0,,11.938926151405278,0.1648198589376095
83784,1,0.3883518986369541,0.3719128925282203,0.21281517610715864,0.17736140428027397,Hills Creek,eia923,30.0,154.8,12.04553916700064,0.0604334660462056
83807,-1,0.20285112319622156,0.17227129258723056,0.04478492609731117,0.019598191753018922,Lucky Peak Power Plant Project,eia923,101.2,147.9,12.108133427277403,0.1401350058211222
83812,-10,0.3781926746171818,0.30775013984099625,0.06900278977738081,0.03041960350865666,Gulf Island,eia923,30.6,3.1,12.132395208063276,0.0434606006272211
83818,9,-0.08779694215615774,-0.2093455065010815,-0.14023039745195146,-0.17696310960618036,Lake Mathews,eia923,5.0,5945.9,12.128995240180185,0.1117101990340477
83902,-6,0.5848351069727347,0.1711367733287414,0.3175470803692926,0.5848351069727347,Tieton Dam Hydro Electric Project,eia923,13.8,310.2,12.461178636215378,0.0986870151716004
83916,3,0.48656734386085626,0.45780791001947296,0.4365321589925918,0.3681928740315103,Deer Creek (UT),eia923,4.8,290.3,12.5305288422159,0.1529697028835308
83943,-12,-0.052718897748323036,-0.19881883897312133,-0.3864146956508977,-0.17254239961261866,Packaging of America Tomahawk Mill,eia923,5.6,3.1,12.730380971941496,0.0647175957801362
84008,-8,0.2571201538476864,0.24448964500280138,-0.16747733441867935,0.13557255343436853,Gauley River Power Partners,eia923,80.0,147.0,12.973336093774629,0.199685029334817
84011,-3,0.6059485373271505,0.561335947759111,0.4751347226580084,0.565404043809199,Turlock Lake,eia923,3.3000000000000003,3157.6,12.978005108422984,0.1713895173847821
84030,2,0.5734651174411064,0.5247241671850181,0.37643411994917264,0.33738574052633685,Union Valley,eia923,87.7,904.6,13.085254135590931,0.0995240445944262
84124,-12,0.23337777794846995,0.06500831896610151,-0.17665346401406956,-0.05637563919589144,School Street,eia923,68.3,4.6,13.494026728027464,0.1294875961849827
84212,1,0.41616563245311755,0.38256596424731937,-0.009491400385776868,-0.007168282112340641,Jarvis (Hinckley),eia923,9.0,45.7,13.888742832275096,0.129024148015491
84267,-4,0.5863822898061262,0.444072899568431,0.22999316133855563,0.5587795512566711,Pine View Dam,eia923,1.8,301.0,14.104392510496869,0.1841285614736019
84450,-7,0.04533753784300175,-0.12811594675421625,-0.22779786183607903,0.010637917970164222,Rhinelander Mill,eia923,2.0,12.2,14.902420109244735,0.0896913113982007
84595,0,0.32470499900042205,0.32470499900042205,0.23392518337480792,0.1654744184798056,Yough Hydro Power,eia923,12.2,205.6,15.186815215955232,0.1439112630228397
84600,-2,0.3130566131402001,0.22939993046080687,0.0759867148494717,-0.08885117165449569,Arrowrock Hydroelectric Project,eia923,15.0,176.3,15.245806981529428,0.2597348151672766
84617,0,0.4786113518452117,0.4786113518452117,0.1495612434464578,-0.05397842740565633,Alder,eia923,51.0,99.4,15.356458434175378,0.0730741367678955
84638,2,0.3663847887937198,0.3413943383658769,0.28479418469383616,0.2550429237662198,Detroit,eia923,100.0,124.8,15.38551044370679,0.0666464071456743
84661,-2,0.6020767049537221,0.5338849625311788,0.35386071971630234,0.43372705067003814,Black Butte,eia923,6.1,83.2,15.503726444909464,0.2009079180374616
84690,12,0.08279950034140719,0.010135405889198139,0.020155946715100948,0.04691523998639278,Hells Canyon,eia923,411.1,,15.667317607700385,0.0974004837814756
84705,5,0.4359382312020087,0.40349829621160066,0.3943956503992399,0.37771601380775305,Hoist,eia923,4.4,117.8,15.757493731798728,0.1008281215904103
84752,2,0.24980621769952502,0.21637450831483168,0.11989188604071499,0.00018850019745142026,Lost Creek,eia923,49.0,208.0,15.844779100389887,0.069197338281404
84762,0,0.642419966977605,0.642419966977605,0.577718931889134,0.560076561209283,El Vado Dam,eia923,8.0,502.6,15.86982047737848,0.4884168677509535
84799,12,0.21563674048298823,0.19414533338737766,0.18286386630330503,0.17019688429721366,Warm Springs Hydro Project,eia923,2.7,701.9,16.063825001337136,0.1125231676718039
84807,1,0.5396115545518925,0.516696247709736,0.2875665255796367,0.19133726956697872,Nottely,eia923,15.9,141.8,16.06950217565135,0.0828598951440127
84809,0,0.3771645204677451,0.3771645204677451,-0.07702957157794502,0.2920135099048951,Brasfield,eia923,3.0,24.2,16.08678578356311,0.0487083246956279
84979,6,0.46466246333601907,0.42685255395339056,0.46466246333601907,0.25674856407505053,Stampede,eia923,3.6,582.9,16.348490213803135,0.2198512713026106
85223,0,0.24633472808158782,0.24633472808158782,-0.06303967325950961,0.15835465293568765,Leesville,eia923,40.0,27.3,17.429082851411607,0.0401760200222693
85304,-6,0.03959048413814283,-0.08399279585044178,-0.24207076658410476,0.03959048413814283,Cabinet Gorge,eia923,265.2,,18.04814376303066,0.0678053762579681
85308,1,0.5247479462931394,0.4836128345293659,0.2071058439101832,0.46337668330373666,Green Peter,eia923,80.0,167.7,18.04692752330675,0.0700812558394409
85314,0,0.6372181896277167,0.6372181896277167,0.4528464379790903,0.4753992607822159,Magic Dam Hydroelectric Project,eia923,9.0,134.9,18.066240664890177,0.454160925841252
85320,0,0.49748851307964254,0.49748851307964254,0.27784924245844395,0.11942342192964672,Blue Ridge,eia923,23.5,155.1,18.097641822469228,0.0845495561588189
85330,0,0.5369770138967069,0.5369770138967069,-0.09681371618188823,0.07348347507342447,Lookout Point,eia923,120.0,77.9,18.19060870903223,0.1156309381349811
85333,-1,0.29530011104123083,0.2717951912077173,0.08906331298197398,0.18307333242749274,Dix Dam,eia923,28.200000000000003,194.4,18.187379954073094,0.0571755691780271
85369,0,0.3056052332989695,0.3056052332989695,0.019526029757230078,0.06422413513919119,Lloyd Shoals,eia923,14.4,29.3,18.518854629167887,0.0311809230881792
85370,1,0.4498955991019637,0.44659896163397417,0.10349191227705508,0.14076421504012449,DONA FRANCISCA,ons,125.0,9.5,18.519584575164153,0.0334613219482179
85376,5,0.6336972430343871,0.5993857865334327,0.6305946640318261,0.43594645594342496,Indian Valley Dam Hydro Project,eia923,3.7,920.1,18.597154040164057,0.358010381509844
85382,3,0.30809037244350446,0.21837606925100753,0.04698585399923889,0.060960910787332644,Harris Hydro,eia923,76.4,22.1,18.65853825355309,0.0311809615811884
85392,-1,0.7270940579923271,0.7136043139578303,0.4598598617949177,0.5878930132457769,New Hogan Power Plant,eia923,3.0,348.3,18.72851350401237,0.2180937973228541
85427,-7,0.1312426844518042,-0.03351837563836035,-0.049846367660498235,0.07005647244826184,Merwin,eia923,136.0,116.6,19.020155848548715,0.035829864639691
85448,4,0.06720312190400628,-0.08592901689407738,-0.05327984596422029,-0.09708920754378361,Holcombe,eia923,33.900000000000006,5.0,19.140064149199706,0.035640983160311
85500,-5,0.323306321874095,0.10248295639675123,0.06421740892819634,0.29672322356133957,ITAÚBA,ons,500.4,20.9,19.36104099354906,0.0489643792795324
85530,1,0.4208459456304291,0.40818018379455673,0.17918241635233,0.26497410071288596,Yellowtail,eia923,278.20000000000005,178.9,19.68064728487032,0.099288563947363
85555,1,0.31375088296063963,0.2880516920616405,0.024589255555358368,-0.22272599285644795,Parr Hydro,eia923,15.0,2.2,19.79158325406956,0.101936675414733
85600,-8,0.2777721419273647,0.044301113862249886,0.20523224107851037,0.2232722667885636,FUNIL (MG),ons,180.0,11.0,20.086147650349368,0.216614510770819
85602,2,0.6436235878438576,0.5356170737844961,0.3624435136394557,0.3479936164594088,GOV. PARIGOT DE SOUZA,ons,260.0,73.6,20.127797539206096,0.1025469512987504
85825,1,0.6384446003083025,0.6376622270554558,0.4821107384350015,0.4706435934574524,McPhee,eia923,1.2,346.6,21.69774493224284,0.1753223090228745
85932,-3,0.24967578402033516,0.19439114183530304,0.03203825858595375,0.17729342134803305,Swift 1,eia923,240.0,177.7,22.398725560923953,0.0310648725131667
85942,-10,0.1426517009581567,-0.053286724973921624,-0.12237630802960675,0.017785063493326085,Boone Dam,eia923,105.9,28.9,22.489942390660175,0.1585769472700199
85956,-3,-0.05012124693927661,-0.06452691291880659,-0.3423208779792965,-0.14621066239797476,Robert D Willis,eia923,8.0,23.8,22.632093010475696,0.0436009968444551
85973,2,0.1996830255757365,0.12282106946807926,0.07285392881208977,-0.02831892275332356,SÃO JOSÉ,ons,51.0,,22.813603267671407,0.4096175789474457
86027,-9,0.04769040095024225,-0.02741890591613398,-0.03904655478562281,-0.05740433775529116,SALTO DO RIO VERDINHO,ons,93.0,,23.370811433133326,0.4140579705919683
86057,6,0.4721895880685605,0.2351582765507462,0.4721895880685605,0.07531757401722991,Anderson Ranch,eia923,40.0,588.8,23.891547900543156,0.1622019666166903
86071,-5,-0.06275948656233162,-0.10119285601955906,-0.17704606104049223,-0.06705774079968908,Round Butte,eia923,372.5,54.8,24.047680631130937,0.0648402266344439
86093,0,0.6248878582749207,0.6248878582749207,0.2767886790992074,0.3182465556942731,Friant Hydro Facility,eia923,37.9,146.6,24.24730713519703,0.1669964641270674
86094,-5,-0.07473904493399232,-0.09360065457579834,-0.13537861803969542,-0.07859211066822175,Deep Creek,eia923,20.0,750.8,24.290375587823977,0.0377336613343468
86198,8,0.3749730698720487,0.201706893643849,0.2659124796747382,-0.16338599936032278,BATALHA,ons,52.5,,25.029279440990788,0.3889925688118946
86230,10,0.3517125510023527,0.31331979915200003,0.2920677128176815,0.2121581442886881,Abiquiu Dam,eia923,15.6,2349.3,25.391820464291506,0.1902119747794109
86232,-2,0.7204456228468497,0.6965026259713939,0.407802550732895,0.6375634041945547,Nacimiento Hydro Project,eia923,4.4,715.9,25.40169321366438,0.4365284464216025
86332,-3,0.7478220769569138,0.7015655363712162,0.2336784947640296,0.6511097106976097,Pine Flat,eia923,168.8,334.3,26.73789783808777,0.2408241669872728
86423,-7,0.06364018071846136,-0.00789409493325629,-0.15383157953402174,0.06333536192016692,Long Lake,eia923,70.0,6.7,27.91035206985715,0.0554744833457012
86490,-12,0.4924220309400767,0.472489001924061,0.28714680445196045,0.4511054478964983,RETIRO BAIXO,ons,83.657,,28.77545520537424,0.3849403854769592
86517,11,0.07070724874386457,-0.16689668741229996,-0.06431819967237001,-0.20466658404287938,Holter,eia923,95.9,24.9,29.062010964486777,0.0565910034840856
86707,-7,0.016725652118806965,-0.16045054592626706,-0.21237323876979958,-0.016459879937948885,Du Bay,eia923,7.2,14.0,29.77214227793382,0.0303087344720573
86856,1,0.5787921737349639,0.5562403571558292,0.515391720034682,0.32682958086607755,SANTA BRANCA,ons,56.05,52.7,31.894147094092567,0.1292766924790678
86927,-6,0.060858971499087734,-0.5363909316150244,0.020391443926822666,0.060858971499087734,Stillwater Reservoir Hydro,eia923,1.8,200.9,32.81259678368167,0.1072190076573463
86941,-12,0.2080233848689965,0.0648704890592312,-0.08718432882699306,0.08838800745816201,Willow Island Hydroelectric Plant,eia923,44.0,2.0,32.973332405931984,0.0300622828242594
86990,11,-0.030190330436597263,-0.28668566905824644,-0.2929458062399838,-0.35459151723297716,BARRA DOS COQUEIROS,ons,90.0,,33.72607053544741,0.394404926517222
86994,0,0.4359054839322982,0.4359054839322982,0.23184049495987025,0.30484199252067046,Way Dam,eia923,1.8,71.2,33.9264329671938,0.0483867926839007
87006,-9,0.3664928364764624,0.29167104111419445,0.14791636612558234,0.25989037233840845,Buffalo Bill,eia923,21.0,1086.1,34.27711634164141,0.0545901681248143
87057,0,0.5576514716964347,0.5576514716964347,0.46736698145450883,0.44391869613966145,Exchequer,eia923,94.5,463.1,34.904805201113405,0.2754133268966017
87100,-4,0.17730446803004257,0.1476437296374005,0.06173867867028573,0.1080851501037727,Bartletts Ferry,eia923,173.0,,35.33892435413974,0.0376597864461277
87139,2,0.01195207401495973,-0.06591809788545414,-0.08828406205666314,-0.10460133791948367,Piercefield,eia923,2.7,11.0,36.142441302785066,0.0378443208425033
87145,8,0.48059473959704485,0.36521305645910046,0.278951283762013,0.23948513927193568,Aziscohos Hydroelectric Project,eia923,6.7,394.3,36.28123122593551,0.0503467871843754
87159,-4,0.5819340886380632,0.5132133311487275,0.30917700534773446,0.549737675892759,Camanche,eia923,10.8,228.0,36.621384031427674,0.1499835876174244
87162,2,0.002867595692464441,-0.1150819375976801,-0.0035719920551394667,-0.31505428347211506,Winton,eia923,4.0,65.5,36.72750602215384,0.0345324090416019
87185,5,0.5260648088939246,0.36481213990015166,0.5258803161273148,-0.03802245484617092,Ashokan,eia923,4.6,473.4,37.454246274416434,0.0457653738810781
87191,7,0.3386979174669438,0.3319304686064533,0.31237614547309034,0.0778012767867193,Fontenelle,eia923,10.0,38.0,37.59861389947988,0.1209740612762162
87242,1,0.5835676578669362,0.5758400535691942,0.25665956757096603,0.1528323080834893,Chatuge,eia923,13.2,313.6,39.44154225319262,0.049965625929812
87293,3,0.3264934542925337,0.2475350923186323,0.25787382659530483,0.19877198424072035,Island Park,eia923,4.8,127.8,41.295720070269326,0.178456594428559
87314,11,0.12033600268202688,0.01563376131956257,-0.041157546847656185,-0.047549155487739886,Carpenter,eia923,56.0,44.7,41.76640913651251,0.0311797332819296
87330,8,0.228590172954477,0.20482829263757957,0.17361425956059995,0.04494720883827178,Laurel Dam,eia923,70.0,588.0,42.149915942386606,0.0355707941556142
87353,-3,0.332941860658258,0.21967886316868246,0.16657763780551987,0.2793924244247216,Brassua Hydroelectric Project,eia923,3.6,118.5,42.87914557594388,0.0324196468028346
87355,1,0.34959129517245163,0.32681606952506403,0.2195020746053596,0.039233335225411343,South Holston,eia923,38.5,311.8,42.83542186719311,0.0475295168219408
87372,-10,0.06549578518604512,0.05628187017172408,-0.0029203178671936263,0.04112623782049475,FOZ DO CHAPECÓ,ons,855.2,,43.1662660731712,0.3105572809563572
87374,-3,0.6936426164630412,0.6287789550041638,0.38267941665443006,0.611231660243804,New Lahontan,eia923,6.4,258.3,43.301977277817315,0.3631818634733191
87380,2,0.45721190665337824,0.33234627877480055,0.24902001553056505,-0.03528299575785564,QUEIMADO,ons,105.0,114.6,43.243658868075535,0.1895323508340436
87416,1,0.4503260119628312,0.4313131502212315,0.2305784669553408,0.12760006832768286,Narrows (AR),eia923,25.5,780.3,44.80405944391322,0.0668489042684317
87438,4,0.5502877400225504,0.4309149665346563,0.4997034899296917,0.42014001701472875,Blue Mesa,eia923,86.4,204.0,45.53097784634461,0.1395254727947772
87505,6,0.22197166006006847,0.09839142595586009,0.22197166006006847,0.09233554656768223,Ross,eia923,450.0,289.8,47.813428693656526,0.0635185252484483
87517,-2,0.5603772814480102,0.5427533633439982,0.40750946584468273,0.5352599521514497,Canyon,eia923,6.0,873.8,47.72227121627359,0.0973833861212506
87519,3,0.14305454911026633,0.01645711573313013,-0.006492361383822482,-0.19953217578971766,Lower Monumental,eia923,1413.0,,48.010159957421635,0.0362426137702626
87555,12,0.41871183165298836,-0.021507105649379316,0.21133667117492047,-0.28950955055656574,NILO PEÇANHA,ons,512.018,2109.1,48.94229597292223,0.0404455031738048
87582,1,0.44675165471398837,0.4257243947884903,0.22911420759832313,0.20134585577905176,Mossyrock,eia923,300.0,159.4,50.2354883648899,0.0546915109317188
87589,0,0.6302068464101146,0.6302068464101146,0.30724105443750366,0.5908419402769072,Folsom,eia923,211.3,136.2,50.64449091057172,0.1916768111193366
87670,0,0.2408779838550855,0.2408779838550855,0.11861214622192041,-0.05594659648551988,Harris Dam,eia923,135.0,98.6,52.83522163974002,0.0360133016127948
87677,2,0.6440459524744107,0.536605168182917,0.4419504453539309,0.3053317365637743,CACONDE,ons,80.4,143.7,52.93063425639651,0.2500190697261243
87687,-3,0.4508983235407033,0.3619538006567703,0.2960003344892796,0.2920752776940556,Glendo,eia923,38.0,72.7,53.770840361067016,0.2183431329795229
87696,1,0.05899619097447677,0.046681271015422035,-0.0716219379384908,-0.08372162895401457,John Day,eia923,3986.2,,53.9750142634596,0.0416058709569757
87736,1,0.5242694026729328,0.5124398730381338,0.2731010545273121,0.13171037301767358,Fontana Dam,eia923,254.7,161.9,56.01662315023908,0.0462541792105667
87793,3,0.04915071094646628,-0.07484382241982405,-0.04355318292721477,-0.3078017938391385,Little Goose,eia923,1620.0,,58.492057306478,0.049078959111848
87795,-3,0.4520866671514741,0.36900973359464934,0.3286552163444824,0.27434614103415345,RONDON II,ons,73.5,,58.28981508160973,0.283783886526744
87847,9,0.586744884262821,0.5819670283345141,0.5519866224808636,0.46453119487895744,Roosevelt,eia923,36.0,1827.3,60.619440384505594,0.1219434531862878
87876,1,0.49359410671513065,0.4848593550860551,0.41332491973756824,0.15326319582059972,FUNIL (RJ),ons,216.0,44.6,61.38555669464508,0.1607062668150361
87879,-1,0.6658132059439741,0.6609212129679299,0.4170583064352407,0.5533031795496504,New Melones,eia923,300.0,832.0,61.801884666033814,0.2139068362577851
87934,3,0.32452463527385433,0.26896485635366557,0.2567750476734081,0.06482302342210525,Tims Ford,eia923,45.7,207.0,64.4467992890554,0.0453337950772775
87939,3,0.29562561593520936,0.17997908714666183,0.16786256221298623,0.23246686815824305,Weiss Dam,eia923,87.6,16.8,64.83473883325429,0.0344567132199536
87943,5,0.16195719522396196,0.09383569035382032,0.10080233969393639,-0.14455525165498662,SAMUEL,ons,216.75,50.4,64.78143119523276,0.1407978470749745
87987,-3,0.6336744061689125,0.6056539974312531,0.40508505266256856,0.5978281789756242,Don Pedro,eia923,173.70000000000002,503.1,67.32034786477165,0.1383478987900253
87989,4,0.5741498311411127,0.38759394726161894,0.5246560692763892,0.09587699752320593,JAGUARI,ons,27.6,591.4,67.28063937529954,0.1111262248843892
88054,-2,0.7586403782681697,0.727601316031859,0.4893377795557394,0.6241859385623593,Tunnel 1 Power Project,eia923,13.5,316.9,70.81881042570488,0.1739331929071818
88118,11,0.09834074679400615,-0.17699809252249735,-0.20199175948297823,-0.08604464690878039,Brownlee,eia923,675.0,25.5,71.85594826751216,0.079915394709888
