gww_id,name,reservoir_name,country,truth,lat,lon,n_plants,capacity_mw,match_method,gww_poly_km2,res_time_days,depth_avg_m,vol_mcm,dis_avg_m3s,elevation_m,wshd_km2,head_m,dam_height_m,glo_plant_type,ons_tipo,ba,state,n_area_months,area_mean,area_sd,area_p05,area_p95,area_cv,area_range_rel,pass_size,pass_months,pass_cv,storage_dam
88875,Warragamba,Burragorang,Australia,none,-33.8832,150.5965,1,50.0,hydrolakes_pour,110.76978173760376,418.4,27.5,1886.0,52.171,118.0,8754.4,,137.0,STO,,,,212,66.06594265936833,9.221861675005334,45.546115598291586,75.48594044344892,0.1395857124532779,0.45318092257496595,True,True,True,True
88876,HE DJERDAP II,,Serbia,none,44.328999,22.528,2,262.0,gww_polygon,111.04501049569294,,,,,,,3.530534351145038,54.0,ROR,,,,242,79.2820084677109,1.2221468700851255,77.06998792459473,81.10030365153342,0.01541518553459538,0.050835187009422425,True,True,False,False
88885,Petenwell,Petenwell Lake,USA,eia923,44.0572,-90.0217,2,35.0,gww_polygon,111.57112093560123,47.2,7.1,653.7,160.264,279.0,15715.0,8.53,12.0,,,MISO,WI,241,94.20457604109896,0.7658843925318363,92.90066659694178,95.06996623550478,0.00813001262484002,0.023027539953224735,True,True,False,False
88891,Sanbanxi Dam,,China,none,26.6078,109.0475,1,1000.0,gww_polygon,111.28257228717696,,,,,,,,186.0,STO,,,,107,58.964472801823746,14.177957554265534,30.132156558751845,73.93897238347944,0.24044915320309648,0.7429357669653016,True,False,True,False
88892,Fort Gibson,Fort Gibson Lake,USA,eia923,35.8693,-95.2269,1,44.8,hydrolakes_pour,111.50190986649669,64.5,23.5,1584.3,284.421,170.0,32372.2,17.9832,34.0,ROR,,SPA,OK,285,71.57282670408154,3.6927705117730993,67.08918965034866,79.14807431609177,0.05159458808355985,0.16848411919792786,True,True,True,True
88896,Keowee,Lake Keowee,USA,eia923,34.7981,-82.8872,1,157.6,hydrolakes_pour,111.62478313074712,464.8,20.1,1178.7,29.353,248.0,1137.4,30.175199999999997,51.99999999999999,STO,,DUK,SC,282,63.88181708614,1.2045402878929197,62.06015174860911,65.91521578190886,0.01885576119834983,0.06034681242866766,True,True,False,False
88902,Batang Al,,Malaysia,none,1.1472,111.8743,1,103.0,hydrolakes_pour,111.95464774774538,332.7,34.4,2360.0,82.091,114.0,1149.4,,85.0,STO,,,,194,70.14166641792082,2.3471288278951534,64.98812706399023,72.87273219104827,0.03346268983560212,0.11240972063708432,True,True,True,True
88905,Shuikou,,China,none,26.31,118.81,1,1400.0,hydrolakes_pour,112.59661686643167,20.7,46.3,2600.0,1455.957,60.0,52535.8,101.0,101.0,STO,,,,233,66.27092805500847,2.367078586322824,62.420502518162834,70.66181841957972,0.03571820488703614,0.12435793708179464,True,True,True,True
88907,FUTALEUFU,Amutui Quimey,Argentina,none,-43.1288,-71.63,1,472.0,hydrolakes_pour,113.60527378352718,417.1,68.2,5600.0,155.394,482.0,4504.7,150.0,130.0,STO,,,,176,93.2465625532473,2.2135073870800253,89.77968791588788,96.55934885461426,0.023738219688431185,0.07270681892273442,True,True,False,False
88909,Zhexi,,China,none,28.33,111.13,1,948.0,hydrolakes_pour,113.28579633813659,78.7,75.0,3656.0,537.963,156.0,22242.9,52.0,104.0,STO,,,,130,64.60902140116116,5.910437227983927,53.25236850850004,73.60086714215186,0.09148006114015687,0.3149482563326073,True,True,True,True
88911,Shamkir,,Azerbaijan,none,40.9487,46.168,1,405.0,hydrolakes_pour,113.94874504914675,36.1,11.0,811.02,259.851,145.0,40560.7,47.5,70.0,STO,,,,255,76.11259483064157,16.655184457294737,58.86319036116009,105.79104389425305,0.2188229752822677,0.6165583191259253,True,True,True,True
88912,TunnsjÃ¸,Tunnssjoon,Norway,none,64.695063,13.64173,1,30.4,gww_polygon,114.93086944132034,,,,,,,53.0,,STO,,,,158,98.03171619415288,4.646286372634031,88.28556529014972,103.87025548586585,0.047395746529949656,0.1589760008368158,True,True,True,True
88914,Aguamilpa Solidaridad,Agua Milpa,Mexico,none,21.8395,-104.8038,1,960.0,hydrolakes_pour,113.9289766820863,301.5,96.1,6950.0,266.829,216.0,120618.1,,187.0,STO,,,,276,69.73885919414828,4.7758733827613735,61.10693204577864,76.63632433465665,0.06848224129198421,0.22267918443640192,True,True,True,True
88916,Smithland Hydroelectric Plant,,USA,eia923,37.169636,-88.419518,1,75.9,hydrolakes_pour,114.47880630099321,2.1,13.3,911.2,4997.249,102.0,372122.2,6.7056,17.0,ROR,,MISO,KY,272,69.08732780799625,2.941386584105987,66.98676900801067,73.98928981213182,0.042574907402418705,0.10135752859890852,True,True,True,True
88917,Karkheh,,Iran,none,32.4858,48.1341,1,400.0,hydrolakes_pour,114.3591529218072,284.9,267.5,7300.0,296.563,157.0,42910.1,93.0,127.0,STO,,,,278,80.86032891532425,20.672142376195325,48.14509045174608,110.45003628268996,0.2556524646077422,0.7705255057296232,True,True,True,True
88922,Shwegyin,Shwegyin Reservoir,Myanmar,none,17.96805556,96.93305556,1,75.2,gww_polygon,115.29191980824575,,,,,,,41.4,55.99999999999999,,,,,136,77.40245648387169,6.0630272265984155,64.68765980905535,83.37520627238231,0.07833119906035238,0.24143350627665006,True,True,True,True
88924,Hungry Horse,Hungry Horse,USA,eia923,48.341521,-114.01443,1,428.0,hydrolakes_pour,116.4148052409698,511.6,48.8,3678.3,83.21,1070.0,4252.7,121.92,172.0,STO,,BPAT,MT,193,90.04131816492662,3.4856679416054397,82.73663800349897,94.27071484653666,0.03871187153458617,0.12809760094705622,True,True,True,True
88926,Cascade Dam,Lake Cascade,USA,eia923,44.5256,-116.0483,1,12.4,hydrolakes_pour,116.67537065970318,376.0,8.5,805.5,24.798,1469.0,1584.7,24.679999999999996,33.0,STO,,IPCO,ID,216,89.5828224752846,8.204649635379464,76.97242247129613,100.60917771491155,0.09158730891341453,0.2638536562088862,True,True,True,True
88927,Hamilton Branch,Canyon,USA,eia923,40.268712,-121.089479,1,5.300000000000001,gww_polygon,116.75273849114127,,,,,,,,,,,CISO,CA,259,100.57962718377252,4.023074147978133,93.239220236023,105.62498342973298,0.039998896999562696,0.1231438566687021,True,True,True,True
88929,Al-Wahda,,Morocco,none,34.59375,-5.197224225,1,246.0,hydrolakes_pour,117.26746302719684,1152.0,51.2,3800.0,38.178,144.0,6117.9,61.8,88.0,STO,,,,279,90.78523190601966,11.542768121577058,73.04600175408633,109.89418487925786,0.12714367611602362,0.40588300929072424,True,True,True,True
88935,CAMARGOS,,BRA,ons,-21.32555556,-44.61666667,1,46.0,hydrolakes_pour,117.97005030830407,78.2,14.1,792.0,117.173,911.0,6261.8,,36.0,,RESERVATÓRIO COM USINA,,,235,55.16752347790666,8.531422333259533,36.21754140489001,64.58431715559378,0.15464573711879914,0.5141933870216963,True,True,True,True
88938,LUIZ GONZAGA,Itaparica Reservoir,BRA,ons,-9.140833333,-38.31361111,1,1479.6,hydrolakes_pour,118.15013203737254,50.1,15.7,10800.0,2497.161,302.0,594778.8,50.8,105.0,STO,RESERVATÓRIO COM USINA,,,230,74.9946743410085,3.3671342944601497,69.93494276186465,79.5636644847457,0.044898312100795895,0.1283920732704067,True,True,True,True
88945,Thac Mo,Hồ Thác Mơ,Vietnam,none,11.8578,107.0193,1,150.0,gww_polygon,119.93537460122361,,,,,,,,50.0,STO,,,,127,63.60030654175956,12.399765033267846,42.350097742813745,81.15021127205583,0.19496391931894602,0.6100617377333893,True,True,True,True
88946,Masinga,Tana,Kenya,none,-0.8790053027,37.58766136,1,40.0,hydrolakes_pour,119.951356030639,239.7,22.4,1560.0,75.31,1046.0,7246.9,49.0,70.0,STO,,,,235,72.37346070363128,20.601153093664816,33.49332915886135,96.03315993639582,0.2846506563783977,0.8641265758125697,True,True,True,True
88951,Center Hill,Center Hill Lake,USA,eia923,36.0972,-85.8274,1,157.5,hydrolakes_pour,120.90522305375097,281.5,43.3,2580.4,106.111,200.0,5635.7,48.76,76.0,ROR,,TVA,TN,282,62.501526662812765,2.548288171916016,58.721772942412166,66.96479081212557,0.04077161483852521,0.13188506441104017,True,True,True,True
88952,Douglas Dam,Douglas Lake,USA,eia923,35.9623,-83.5393,1,150.8,hydrolakes_pour,121.07416647025015,77.4,29.3,1900.8,284.161,291.0,11738.8,30.479999999999997,14.0,STO,,TVA,TN,258,80.11264403913285,10.25513449115156,61.93876906980429,92.00366570020994,0.12800893809149785,0.3752827907629633,True,True,True,True
88966,GOV. NEY BRAGA,,BRA,ons,-25.79222222,-52.11638889,1,1260.0,hydrolakes_pour,122.40688409399353,48.6,49.1,3000.0,713.873,607.0,34360.9,117.0,140.0,STO,RESERVATÓRIO COM USINA,,,285,72.81531045622005,1.9217775528895336,69.48916393777843,76.41535160238512,0.026392492744297173,0.09511993592022151,True,True,False,False
88978,Darbandikhan Dam,,Iraq,none,35.1129,45.7053,1,248.0,hydrolakes_pour,123.00235948212774,175.7,26.1,3000.0,197.629,450.0,16812.3,80.0,128.0,STO,,,,291,52.73537927532033,19.79405248878527,29.856572241463695,96.46909249605736,0.37534673611513597,1.2631466990466438,True,True,True,True
88983,E J West,Sacandaga Reservoir,USA,eia923,43.318906,-73.920785,1,22.0,hydrolakes_pour,124.36498686600376,168.4,10.0,976.9,67.155,229.0,2733.9,21.6408,28.0,STO,,NYIS,NY,229,97.64120619622257,3.000788800403339,92.02784256296982,101.11415438252553,0.030732811661224952,0.09305816850823811,True,True,True,True
88989,CURUÁ-UNA,,BRA,ons,-2.816111111,-54.30055556,1,42.8,hydrolakes_pour,123.97153267127467,13.9,7.3,472.0,393.324,28.0,16635.1,,31.499999999999996,,RESERVATÓRIO COM USINA,,,184,74.99377370876955,7.1373848542806275,58.87952247981437,81.6280181299698,0.09517303239063435,0.30333845764978873,True,True,True,True
88993,Pak Mun,,Thailand,none,15.2819,105.4683,1,136.0,hydrolakes_pour,126.26397620866925,2.6,2.6,229.0,1014.462,114.0,119794.2,11.6,17.0,ROR,,,,107,45.302225185818806,5.670056367207366,40.467718397021414,54.955592140699196,0.12516065919389524,0.31980490327466293,True,False,True,False
88999,Ertan,,China,none,26.82,101.78,1,3300.0,hydrolakes_pour,127.35292685323903,48.9,94.8,6200.0,1468.495,1190.0,116727.5,189.0,240.0,STO,,,,196,75.22745251200814,8.42309856525678,57.051069617493035,85.24085716719475,0.1119684142422907,0.37472739815563916,True,True,True,True
89014,GOV. JAYME CANET,Represa UHE Mauá,BRA,ons,-24.0625,-50.70805556,1,363.13800000000003,gww_polygon,128.45773888023453,,,,,,,122.0,85.0,STO,RESERVATÓRIO COM USINA,,,167,65.25945975430523,20.5819154040848,13.996897823884227,80.10212486117695,0.31538592997204506,1.0129600717837952,True,True,True,True
89028,Winsor Dam Power Station,Quabbin Reservoir,USA,eia923,42.2831,-72.3431,1,1.2,hydrolakes_pour,129.3163999247539,2314.6,23.2,2232.6,11.164,159.0,509.6,,,,,ISNE,MA,240,95.39223097953398,2.256623903183514,91.10709290420115,97.66047830431437,0.023656265085860752,0.0686993619167919,True,True,False,False
89034,KALINADI,,India,none,15.2761,74.5268,2,955.0,hydrolakes_pour,129.71775579343117,842.1,46.6,4178.0,57.426,546.0,1026.9,347.0,101.0,STO,,,,206,85.20294565762255,14.20803613063214,61.92984350718001,107.19978132324142,0.16675522214602026,0.5313189287841412,True,True,True,True
89080,Beaver Dam,Beaver Lake,USA,eia923,36.421507,-93.847373,1,112.0,hydrolakes_pour,130.52740251291496,766.6,33.7,2407.8,36.352,344.0,3084.2,49.98,70.0,STO,,SPA,AR,228,78.92060269518437,3.103967884237746,73.52684753681916,83.36340985955925,0.03933026077140116,0.12463871266584114,True,True,True,True
89081,Kingsley,Lake McConaughy,USA,eia923,41.2114,-101.6681,1,50.0,hydrolakes_pour,130.8137010387374,333.8,21.5,2344.4,81.294,993.0,75885.3,,,,,SWPP,NE,283,90.11323899940845,16.40994288316315,64.24009286412942,112.38343364243254,0.18210357396287657,0.5342538045782501,True,True,True,True
89088,Cherokee Dam,Cherokee Lake,USA,eia923,36.168176,-83.49768,1,135.0,hydrolakes_pour,133.01452573453892,124.5,26.7,1900.8,176.702,317.0,8862.0,36.88,30.0,STO,,TVA,TN,275,85.24382703177744,7.398558399264369,73.79998486383742,95.93053806674035,0.08679289347844873,0.25961473074939534,True,True,True,True
89091,CAPIVARA,Iepe,BRA,ons,-22.66111111,-51.35388889,1,643.0,hydrolakes_pour,132.82557319285263,115.5,25.9,10540.0,1055.885,324.0,84725.5,49.0,59.0,STO,RESERVATÓRIO COM USINA,,,186,87.30043349848337,1.1105169460029338,85.46703204077868,88.98211810538606,0.01272063495563543,0.04026424524763046,True,True,False,False
89092,Fransisco Morazan (el Cajon),,Honduras,none,15.0293,-87.7455,1,300.0,hydrolakes_pour,132.8545160105689,544.9,88.9,7090.0,150.594,285.0,8676.2,,226.0,,,,,229,71.67615431669836,9.40664887216054,53.52119467311323,86.55330164743489,0.13123819158318148,0.46085211028999346,True,True,True,True
89093,Wanan Dam,,China,none,26.4441,114.7954,1,500.0,hydrolakes_pour,133.101704763461,26.3,35.1,2370.0,1041.873,89.0,36920.2,,68.0,,,,,199,76.99286143191004,4.155920758220318,70.37812946695175,81.78728461737407,0.053978001089044825,0.14818458410604993,True,True,True,True
89099,J Woodruff,Lake Seminole,USA,eia923,30.708571,-84.863869,1,73.5,hydrolakes_pour,134.2401450684403,9.0,6.0,501.0,644.76,24.0,44603.3,9.906,28.0,STO,,FPL,FL,284,82.9983367969767,4.106327189230388,75.97876997051085,88.93982938295834,0.04947481296251668,0.15616047155440835,True,True,True,True
89103,Dardanelle,Dardanelle Lake,USA,eia923,35.2503,-93.1686,1,160.8,hydrolakes_pour,134.57077562761694,5.9,6.4,599.7,1167.25,106.0,390927.0,14.249000000000002,27.0,ROR,,SPA,AR,291,91.60709375039914,2.2927302675553043,87.03296986484185,94.81694911291771,0.025027868188923028,0.08497135897886675,True,True,False,False
89105,Keystone Dam,Keystone Lake,USA,eia923,36.1508,-96.2517,1,70.0,hydrolakes_pour,135.19490209075386,91.5,25.9,2063.1,260.936,223.0,186864.5,22.5552,37.0,STO,,SWPP,OK,292,76.4829384787422,6.780516617649649,66.10519808968752,88.49957168038985,0.08865397633139106,0.2928022123120526,True,True,True,True
89107,Al-Massira,,Morocco,none,32.47529786,-7.637797858,1,128.0,hydrolakes_pour,135.99488298086115,445.0,31.9,2760.0,71.782,274.0,28773.5,60.0,82.0,STO,,,,287,64.4674427298166,38.23863750945578,11.358917955327867,128.29826205178648,0.5931464920939103,1.8139286924494902,True,True,True,True
89111,Main Canal Headworks,Banks Lake,USA,eia923,47.6164,-119.2992,1,26.8,gww_polygon,137.2969608457054,,,,,,,,37.0,Canal,,AVA,WA,269,110.21993179360948,1.5655083275973989,108.23636521303526,113.1806593351472,0.014203495702835906,0.044858439319036214,True,True,False,False
89113,Xiaolangdi,,China,none,34.92,112.36,1,1800.0,hydrolakes_pour,137.9552623371189,107.5,205.4,12650.0,1361.938,206.0,696240.7,112.0,154.0,STO,,,,266,113.52950576436415,11.958973341256195,84.87716371127763,125.62015072873943,0.10533801993358105,0.3588757543085389,True,True,True,True
89124,Davis Dam,Lake Mohave,USA,eia923,35.197044,-114.570669,1,254.8,hydrolakes_pour,140.0968411643643,51.2,22.7,2242.9,507.351,198.0,426441.2,36.57,61.0,STO,,WALC,AZ,300,103.79325465227943,2.274724140817165,99.18929588452525,106.71386786023959,0.021915914944933362,0.07249577056739004,True,True,False,False
89125,El Fuerte,Miguel Hidalgo,Mexico,none,26.5073,-108.5756,1,59.4,hydrolakes_pour,140.11323102804127,555.1,34.7,3290.0,68.596,105.0,29598.4,,86.0,,,,,289,82.59848907270309,27.72730011595786,28.418513218661918,117.28515622175956,0.3356877398998464,1.0758870289367803,True,True,True,True
89166,RINCÃN DE BAYGORRIA,,Uruguay,none,-32.8736,-56.8061,1,108.0,hydrolakes_pour,140.85401007007553,56.6,38.5,2850.0,582.322,53.0,43612.0,14.7,46.0,STO,,,,293,84.5652367418376,2.089848954154634,81.9306931473982,88.22709252426144,0.024712861155164332,0.0744561195528253,True,True,False,False
89167,Huanren,,China,none,41.2897,125.3975,1,223.0,hydrolakes_pour,141.27498194945397,451.6,38.5,3450.0,88.415,298.0,10225.8,,79.0,STO,,,,256,89.51841933148476,10.359596021609239,73.1432712331209,106.7955265577431,0.11572585953788883,0.37592548635168177,True,True,True,True
89170,Lachute Hydro Upper,Lake George,USA,eia923,43.843869,-73.431207,2,9.0,hydrolakes_pour,142.66303950216238,2704.5,24.5,2775.3,11.877,99.0,608.3,25.2984,,ROR,,NYIS,NY,241,114.38925240471954,2.1389155256085277,112.45854380951764,117.96652991022478,0.01869857071922151,0.04815125534013798,True,True,False,False
89182,HPP Portile de Fier I,,Romania,none,44.673,22.532,3,2464.8,gww_polygon,146.09064749776394,5.4,21.5,2550.0,5506.185,64.0,560682.4,21.581426484907496,59.47419668938656,STO,,,,223,109.18047202757094,3.550925968525862,105.44120903329504,116.02742752506717,0.03252345316504182,0.09696073203547637,True,True,True,True
89185,Pavlovskaya HPP,,Russia,none,55.406,56.5556,1,166.4,hydrolakes_pour,146.54875121189693,42.4,17.1,1410.0,384.869,134.0,46765.8,22.0,53.0,STO,,,,173,100.2535406755709,4.635221056212805,93.65921904471733,108.19384110395339,0.04623498606610593,0.14497864076712608,True,True,True,True
89190,S.SAROVAR RBPH,,India,none,21.8301,73.7501,2,1450.0,hydrolakes_pour,146.1330911533142,77.7,92.0,9500.0,1415.525,68.0,87328.8,88.96551724137932,163.0,STO,,,,261,102.02674575846358,14.50657114519404,69.0050744562318,122.56873131492044,0.14218400319791297,0.5249962297679704,True,True,True,True
89197,Lewis Smith Dam,Smith,USA,eia923,33.9406,-87.1077,1,181.0,hydrolakes_pour,147.18035024445123,445.2,32.9,2060.8,53.574,161.0,2442.8,64.008,91.0,STO,,SOCO,AL,290,69.18787202901706,4.095991088893631,62.28712879315123,74.55168419543784,0.059200998220841246,0.177264526897762,True,True,True,True
89199,Liujiaxia,,China,none,35.93,103.34,1,1225.0,hydrolakes_pour,148.11920263485325,101.1,53.0,6120.0,700.548,1731.0,183181.8,,147.0,STO,,,,271,114.46302340137834,8.809089391049367,97.12021449143162,124.71366957780096,0.07696013200838875,0.2410687247846806,True,True,True,True
89200,Canyon Ferry,Canyon Ferry Lake,USA,eia923,46.649026,-111.727874,1,57.599999999999994,gww_polygon,148.64453633987458,198.3,23.7,2865.99,167.309,1152.0,41081.8,38.1,69.0,ROR,,WAUW,MT,243,127.01957580847487,4.38324124639186,119.81392391154486,131.56924123649765,0.034508391470312295,0.09254728847998922,True,True,True,True
89209,Hoa Binh,,Vietnam,none,20.8082,105.3233,1,1920.0,hydrolakes_pour,149.2608836972366,79.1,103.8,9450.0,1383.333,118.0,50310.8,109.0,128.0,STO,,,,201,90.27150760477147,6.25788365439234,78.53174074614911,98.15805414655523,0.06932291063300651,0.21741426415890203,True,True,True,True
89211,Skagern â gullspang,Skagern,Sweden,none,58.986325,14.106716,1,40.0,hydrolakes_pour,151.1742873955728,65.1,2.4,320.0,56.87,69.0,5092.2,22.0,-99.0,STO,,,,222,131.76056163905406,4.452576148860562,130.01853463292073,136.2159401094384,0.03379293540853282,0.047035360197498974,True,True,True,True
89212,Norfork,Norfork Lake,USA,eia923,36.2491,-92.2401,1,80.4,hydrolakes_pour,150.74068715438213,440.6,30.8,2446.0,64.257,167.0,4732.5,48.768,76.0,STO,,SPA,AR,241,83.52400986988528,5.035094988847218,76.34230756529662,93.27302129704016,0.060283204753830075,0.2027047522995892,True,True,True,True
89213,Ruacana,Calueque,Namibia,none,-17.39300829,14.21800829,1,330.0,hydrolakes_pour,151.28296533279115,270.1,24.5,5034.1,215.71,1108.0,85291.4,134.0,-99.0,ROR,,,,211,62.22686806474298,26.072720641451436,21.04152466664417,100.56607231809112,0.4189945830846649,1.2779776666360076,True,True,True,True
89214,Powell Lake,,Canada,none,49.8723,-124.5577,1,38.0,hydrolakes_pour,152.314473638173,360.9,13.0,1620.0,51.957,55.0,1253.2,,17.0,,,,,229,126.00550044247734,6.034794383436808,122.51992860750757,132.9143869814356,0.04789310277920563,0.08249210024504602,True,True,True,True
89216,Elephant Butte,Elephant Butte Reservoir,USA,eia923,33.153358,-107.191973,1,27.900000000000002,hydrolakes_pour,152.28111458411834,638.8,26.6,2932.4,53.131,1352.0,77322.7,42.672,18.0,ROR,,WACM,NM,287,45.301856976017,15.22546515380512,23.701124058007814,74.21580425224703,0.33608920627394034,1.1150686432342476,True,True,True,True
89217,Yantan,,China,none,24.05,107.51,1,1210.0,hydrolakes_pour,152.14026672496743,16.8,30.7,2610.0,1792.813,232.0,101892.9,59.4,110.0,STO,,,,192,77.3937746849827,4.354502002694264,71.0183244907898,84.24230194352548,0.05626424115400073,0.17086616470848565,True,True,True,True
89219,Nam Ngum 2,ເຂື່ອນນ້ຳງື່ມ 2,Laos,none,18.755374,102.776476,1,615.0,gww_polygon,153.66189713275975,,,,,,,146.0,185.0,STO,,,,147,85.17125232016745,20.96490151430562,17.78958680284212,99.35255509911313,0.24614997364951743,0.9576349539826826,True,True,True,True
89237,PROMISSÃO,Promissao Reservoir,BRA,ons,-21.29680556,-49.78341667,1,264.0,hydrolakes_pour,154.2673895913594,102.4,14.5,7408.0,836.99,379.0,56078.4,27.4,52.0,STO,RESERVATÓRIO COM USINA,,,285,93.0099780763481,1.2411988218737289,90.61945605086377,94.7317360485697,0.013344792113109405,0.04421332079371444,True,True,False,False
89238,BHAKRA,Govind,India,none,31.4107,76.4328,1,1379.0,hydrolakes_pour,154.6007703317068,152.2,104.6,9621.0,731.731,481.0,52623.1,121.9,226.0,STO,,,,283,105.1923758132161,17.319662506037275,75.61574871322975,127.43778957775498,0.16464750769381592,0.4926406544571498,True,True,True,True
89243,Pensacola,Grand Lake,USA,eia923,36.4675,-95.041389,1,130.10000000000002,gww_polygon,156.55115111744257,132.5,26.7,2710.0,236.781,229.0,26660.1,35.052,46.0,STO,,SWPP,OK,282,106.52414085290495,1.9354503094398479,103.76180220026006,109.60136098621419,0.018169123861908786,0.05481911179192466,True,True,False,False
89249,Hume,Hume,Australia,none,-36.1066,147.0326,1,70.0,hydrolakes_pour,158.8389473903393,295.0,27.4,3038.0,119.187,180.0,15312.5,35.0,51.0,STO,,,,277,114.0607831465846,19.363606762426706,78.40237800379997,136.2515895227377,0.16976568307041756,0.5071788034682625,True,True,True,True
89251,Gove ,Gove,Angola,none,-13.4504317,15.87126503,1,320.0,hydrolakes_pour,159.21168238125904,518.8,30.3,2574.0,57.429,1582.0,4711.2,,58.0,STO,,,,246,96.80804370923767,24.942203727366227,52.746987819082754,135.16460898504835,0.25764598448327264,0.851350962255847,True,True,True,True
89253,Juan Antonio Rodriguez (Pena Larga),,Venezuela,none,8.8899,-70.0362,1,80.0,hydrolakes_pour,159.24159704833625,1937.9,33.4,3484.9,20.813,259.0,1605.7,,80.0,STO,,,,220,103.6414224065265,12.566659587332511,81.40469261513887,120.05518455914296,0.12125132302836056,0.37292513983839526,True,True,True,True
89255,Seven Sisters,Lac du Bonnet Reservoir,Canada,none,50.1204,-96.0177,1,165.0,hydrolakes_pour,162.90679010414377,1.6,14.7,131.4,925.477,270.0,127387.5,18.6,27.0,ROR,,,,213,116.862606136908,6.317734462579959,113.95699720474109,121.64641689871921,0.0540612148866383,0.06579880381043138,True,True,True,True
89259,McNary,Wade Island,USA,eia923,45.9402,-119.2988,2,1000.5,gww_polygon,163.5517815121066,,,,,,,20.4216,67.056,ROR,,BPAT,OR,283,125.3792623305706,2.043951126441287,123.17455347384127,129.0122652917628,0.016302146690353597,0.04656042561911083,True,True,False,False
89273,GOV. BENTO MUNHOZ,,BRA,ons,-26.00944444,-51.66472222,1,1676.0,hydrolakes_pour,163.07260323704918,111.6,78.8,6100.0,632.503,720.0,30146.4,,,,RESERVATÓRIO COM USINA,,,238,94.57242061993665,10.67364759678608,75.11092606489605,107.02512905197798,0.1128621592512774,0.33745782097866867,True,True,True,True
89274,Nangbeto,,Togo,none,7.424,1.435,1,65.6,hydrolakes_pour,162.94340014803623,199.7,13.3,1710.0,99.129,138.0,15702.2,31.0,44.0,STO,,,,210,107.31065845005588,29.257818911686112,58.975617340322266,152.80753114504452,0.2726459732357637,0.8743950988651622,True,True,True,True
89275,Revelstoke,Revelstoke,Canada,none,51.0486,-118.1939,1,2480.0,hydrolakes_pour,164.86399776659277,75.9,46.6,5180.0,789.746,572.0,26204.6,127.0,175.0,ROR,,,,177,114.40441771425019,12.727691598726384,111.2468318438005,124.59756780044745,0.1112517493032179,0.11669773093896861,True,True,True,True
89276,Stockton Hydro,Stockton Lake,USA,eia923,37.6936,-93.7691,1,52.0,hydrolakes_pour,165.13102619195143,648.8,21.4,2064.8,36.836,265.0,2984.3,24.6888,49.0,ROR,,SPA,MO,289,95.58238436143606,5.7819544934080565,85.81293175497703,104.06546957178108,0.060491842006620423,0.190961315086928,True,True,True,True
89283,Xiluodu,溪洛渡大库,China,none,28.26,103.65,2,12780.0,gww_polygon,166.53464572059733,,,,,,,294.0,282.4366197183099,STO,,,,185,83.363341355826,32.85162409507577,28.459097247354666,118.58360669355456,0.3940775832731167,1.0811048115443778,True,True,True,True
89285,West Point (GA),West Point Lake,USA,eia923,32.918674,-85.1887,1,73.3,hydrolakes_pour,166.84896598603035,54.1,8.3,746.3,159.745,193.0,8902.8,17.6784,37.0,STO,,SOCO,GA,286,82.33468754603973,7.767514395662469,64.28594056219745,90.32372892595406,0.09434072839978955,0.31624324011913996,True,True,True,True
89288,Chelan,Lake Chelan,USA,eia923,47.8347,-120.0133,1,59.2,hydrolakes_pour,168.89380855976813,192.9,6.5,834.0,50.039,331.0,2378.2,114.91,12.000000000000002,STO,,CHPD,WA,248,132.916141170446,3.966478384342693,128.3587056226828,140.3274740818589,0.02984196162643821,0.0900475168311413,True,True,False,False
89289,Teshreen (Tishrin) Hydroelectric Power Project Syria,,Syrian Arab Republic,none,36.3814,38.1833,1,630.0,hydrolakes_pour,168.6535605907964,74.5,29.9,4711.19,731.878,325.0,106445.4,,40.0,ROR,,,,298,147.3160295310487,8.939188600193244,128.89232586243537,158.4588894702034,0.06068035249557956,0.2007016052624232,True,True,True,True
89294,Baise,百色水利枢纽水库,China,none,23.927,106.4557,1,540.0,gww_polygon,168.99303728391723,,,,,,,88.0,130.0,STO,,,,210,82.19540412998354,23.513616835927476,23.81439985855062,106.18041596646903,0.2860697271923272,1.0020756875611325,True,True,True,True
89295,Dale Hollow,Dale Hollow Lake,USA,eia923,36.5378,-85.4517,1,54.0,hydrolakes_pour,169.49622232697064,564.6,23.5,2104.3,43.141,195.0,2408.3,39.62,61.0,STO,,TVA,TN,283,94.77795440453197,2.4096712849607913,90.297994823921,98.1404901717602,0.025424385872223138,0.08274598662855506,True,True,False,False
89301,Manapouri,Manapouri,New Zealand,none,-45.5214,167.2778,1,800.0,gww_polygon,171.38141521965946,,,,,,,178.0,13.0,STO,,,,247,138.58445400057005,4.38865314256688,132.8589125072262,147.15896182799733,0.03166771608126282,0.10318653288999007,True,True,True,True
89302,Marcel Laniado hidroelectrica,,Ecuador,none,-0.92833333,-79.75277778,1,213.0,hydrolakes_pour,170.65301059157375,385.3,72.5,6000.0,180.216,79.0,4189.5,,78.0,STO,,,,131,82.08664843564839,6.316833440593125,70.51994776790985,90.40351273927027,0.07695323857137606,0.24222654171278638,True,True,True,True
89304,Shasta,Shasta Lake,USA,eia923,40.717455,-122.422274,1,714.0,hydrolakes_pour,171.87428113689026,444.8,47.7,4890.7,127.25,326.0,19018.0,129.54,183.0,STO,,BANC,CA,289,89.81127511985116,16.521100695464884,58.66059508423206,110.71567640385598,0.18395352558370695,0.5796051915548195,True,True,True,True
