gid,name,ascii,alt,lat,lon,fclass,fcode,cc,cc2,a1,a2,a3,a4,pop,elev,dem,tz,mod,country,cont,region,n_ref_25,n_any_25,n_ref_50,n_any_50,cell,cams_pm2_5,cams_pm25_m1,cams_pm25_m2,cams_pm25_m3,cams_pm25_m4,cams_pm25_m5,cams_pm25_m6,cams_pm25_m7,cams_pm25_m8,cams_pm25_m9,cams_pm25_m10,cams_pm25_m11,cams_pm25_m12,viirs_aod
1269920,Hubballi,Hubballi,"HBX,Hubballi,Hubli,Hubli City,Khubli-Dkharvad,hubballi,Хубли-Дхарвад,ಹುಬ್ಬಳ್ಳಿ",15.34776,75.13378,P,PPL,IN,,19,562,0903,,943788,627,620,Asia/Kolkata,2025-05-24,India,AS,South Asia,2,2,2,2,374,17.904375,28.8,27.200445,26.460886,25.586945,10.560483,7.136945,3.6919353,4.90121,6.0750003,14.195834,27.943336,33.041798,0.46148035
1270396,Howrah,Howrah,"Haora,Haura,Hawrah,Howrah,Hāora,Khaora,ha'ora,haura,Хаора,হাওড়া,ハウラー,ハーウラー",22.57688,88.31857,P,PPL,IN,,28,341,2403,,1027672,,8,Asia/Kolkata,2026-09-14,India,AS,South Asia,14,15,14,15,500,60.74026,136.55807,83.792274,52.883865,32.965275,31.008202,42.57375,24.421774,19.126614,23.408611,55.027695,99.92194,128.00348,0.89494777
1270583,Gwalior,Gwalior,"GWL,Gvalior,Gwalior,Гвалиор",26.22983,78.17337,P,PPL,IN,,35,421,3399,,1054420,,220,Asia/Kolkata,2025-05-25,India,AS,South Asia,3,3,3,3,607,40.116165,64.84946,38.355064,33.531853,29.429586,35.56976,34.634163,24.337902,22.449465,21.58889,41.888973,68.8168,65.57796,0.48725104
1270642,Gurugram,Gurugram,"Guragaona,Gurgaon,Gurgaonas,Gurgaono,Gurgáon,Gurugram,Nkournkaon,gu er gang,gudaganva,guleugaon,guragamo,guragamva,guraganv,guraganva,guragavam,gurugrama,guruguramu,gwrgan,gwrgaw,jwrjawn,khuru khram,kurkavun,qwrqan,Γκούργκαον,Гургаон,Ґурґаон,Գուրգաոն,גורגאון,جورجاون,قورقان,گورگان,گورگاو,گڑگاؤں,गुडगांव,गुड़गाँव,गुड़गांव,गुरगांव,गुरुग्राम,গুরগাঁও,গুরুগ্রাম,ਗੁੜਗਾਵਾਂ,ગુડગાંવ,ଗୁରୁଗ୍ରାମ,குர்காவுன்,గుర్‌గావ్,ಗುರಗಾಂವ್,ഗുഡ്‌ഗാവ്,ගර්ජෝන්,คุรุคราม,ᱜᱩᱨᱩᱜᱟᱶ,グルグラム,古尔冈,古爾岡,구르가온",28.4601,77.02635,P,PPLA2,IN,,10,086,417,,886519,,228,Asia/Kolkata,2025-01-02,India,AS,South Asia,23,25,65,68,647,98.73477,123.39987,72.44181,133.20416,128.3582,138.77379,101.61182,55.06035,68.415855,45.33098,76.734,107.35903,131.1867,0.6656506
1270668,Guntur,Guntur,"Guntur,Guntura,Gunturas,Gunturu,Guntúr,Guntúru,Guntūr,Guntūra,Guntūras,Nkountour,ghntwr,gntwr,gnٹwr,gong tu er,guntouru,guntuleu,guntur,guntura,gunturu,gunturumandalam,gutura,gwntwr,jwntwr,khun tur,kuntur,Γκουντούρ,Гунтур,Гунтура,جونتور,غنتور,گنتور,گنٹر,گنٹور,گونتور,गुंटुर,गुंटूर,गुण्टूरुमण्डलम्,গুণ্টুর,গুন্তুর,ਗੁੰਟੂਰ,ગુન્ટુર,ଗୁଣ୍ଟୁର,குண்டூர்,గుంటూరు,గుంటూర్,ಗುಂಟೂರು,ഗുണ്ടൂർ,ගන්ටර්,คุนตูร์,ᱜᱩᱱᱴᱩᱨ,グントゥール,貢土爾,贡土尔,군투르",16.29974,80.45729,P,PPL,IN,,02,548,6833,,670073,,31,Asia/Kolkata,2024-12-30,India,AS,South Asia,1,1,5,5,386,33.244663,57.588444,37.605206,25.128765,22.711113,27.770967,23.660278,16.345163,19.44812,22.35569,22.962769,45.04126,78.12044,0.71036965
1270752,Kalaburagi,Kalaburagi,"GBI,Gul'barga,Gulbarga,Gulburga,Kalaburagi,Kalaburgi,Kalburgi,Kulbarga,glbrgh,gu er bo jia,gulabarga,gulbaleuga,gulbarga,gurubaruga,kalaburagi,kalaburgi,klbrkt,kulparka,Гулбарга,Гульбарга,كلبركة,گلبرگه,گلبرگہ,गुलबर्ग,गुलबर्गा,गुल्बर्गा,গুলবার্গ,ગુલબર્ગ,குல்பர்கா,గుల్బర్గా,ಕಲಬುರಗಿ,ಕಾಲಬೂರ್ಗಿ,ഗുൽബർഗ,გულბარგა,グルバルガ,古尔伯加,굴바르가",17.33583,76.83757,P,PPL,IN,,19,579,0403,,543147,,474,Asia/Kolkata,2025-05-24,India,AS,South Asia,2,2,2,2,397,23.11036,37.956043,32.161457,27.892876,28.762917,18.82715,14.181527,7.633333,10.241936,11.837916,20.199593,32.07014,36.255108,0.51471466
1270927,Gorakhpur,Gorakhpur,"GOP,Gorakhpur,Gorakhpuras,Gorakkhpur,Gorakpur,Gorakpura,Goruckpur,Górakhpur,Korakhpur,Nkorakpour,ge lei ke bu er,ghwrakhbwr,golakeupuleu,gorakhapura,gorakhapura loka sabha halaka,gorakhapura loka sabha nirbacana mandali,gorakhapura loka sabha nirvacana ksetra,gorakhapuram,goraksapura,gorakupuru,gwrkpwr,jwrakhbwr,kho rakh pu ra,korakpur,Γκορακπούρ,Горакпур,Горакпура,Горакхпур,גוראקפור,جوراخبور,غوراخبور,گورَکھ پوٗر,گورکپور,گورکھپور,गोरखपुर,गोरखपुर लोक सभा निर्वाचन क्षेत्र,गोरखपुरम्,गोरखपूर,গোরক্ষপুর,গোরখপুর,ਗੋਰਖਪੁਰ ਲੋਕ ਸਭਾ ਹਲਕਾ,ગોરખપુર,ଗୋରଖପୁର ଲୋକ ସଭା ନିର୍ବାଚନ ମଣ୍ଡଳୀ,கோரக்பூர்,గోరఖ్‌పూర్,ಗೋರಖಪುರ,ഗോരഖ്പൂർ,โคราฆปุระ,ᱜᱳᱨᱟᱠᱷᱯᱩᱨ,ゴーラクプル,戈勒克布尔,戈勒克布爾,고라크푸르",26.76628,83.36889,P,PPL,IN,,36,188,950,,674246,,83,Asia/Kolkata,2024-01-07,India,AS,South Asia,1,1,1,1,617,57.7401,104.47797,67.375,44.940456,42.53569,42.708607,43.07153,36.224327,33.16439,38.223057,47.45147,74.73861,117.857796,0.7334718
1271308,Ghāziābād,Ghaziabad,"Gaziabad,Gaziabade,Gaziabatʻ,Gazijabad,Ghaziabad,Ghaziabád,Ghazibad,Ghāziābād,HDO,gajhiyabad,gajhiyabada,gajiabadeu,gajiyabada,gajiyabada  uttara pradesa,gasiyabad,gazi'abada,gaziyabada,gazuiyabado,ghaji'abada,ghajiyabad,ghajiyabada,ghaziabadi,ghazy,ghazy abad  bھart,ghazy‌abad,gʼzyʼbʼd,jia ji a ba de,kaciyapat,Газиабад,Газијабад,Газіабад,Газіябад,Գազիաբաթ,גאזיאבאד,غازی,غازی آباد، بھارت,غازی‌آباد,ग़ाज़ियाबाद,गाजियाबाद,गाजियाबाद  उत्तर प्रदेश,गाझियाबाद,गाझियाबाद्,গাজিয়াবাদ,ঘাজিয়াবাদ,ਗ਼ਾਜ਼ਿਆਬਾਦ,ગાઝિયાબાદ,ଘଜିଆବାଦ,காசியாபாத்,ఘాజియాబాద్,ഗാസിയാബാദ്,ღაზიაბადი,ᱜᱟᱡᱤᱭᱟᱵᱟᱫᱽ,ガーズィヤーバード,加濟阿巴德,가지아바드",28.66535,77.43915,P,PPLA2,IN,,36,140,739,,1199191,,214,Asia/Kolkata,2026-04-29,India,AS,South Asia,27,29,61,64,656,74.08498,120.67702,64.07604,68.47164,57.99431,71.76747,65.71638,50.054165,56.774326,39.89195,68.557396,97.4111,125.51975,0.7676332
1271476,Guwahati,Guwahati,"GAU,Gauhati,Gauháti,Gauhāti,Gaukhati,Guvahati,Guvahatis,Guvakhati,Guwahati,gauhati,gu wa ha ti,gu'ahati,guhati,guraahati,guvahati,guvahatti,guwahati,guyahati,gwahty,gwaty,gwwaہaty,jwahaty,kavukatti,kuvahatti,kuvakatti,Гаухати,Гувахати,Ґувахаті,جواهاتي,گواتی,گواهتي,گوواہاتی,گوہاٹی,गुवहाटी,गुवाहाटी,গুয়াহাটি,গুৱাহাটি,গুৱাহাটী,ਗੁਹਾਟੀ,ગુવાહાટી,ଗୁଆହାଟୀ,கவுகாத்தி,குவகாத்தி,குவஹாத்தி,గౌహతి,ಗುವಾಹಾಟಿ,ഗുവഹാത്തി,グワハティ,グワーハーティー,古瓦哈提,구와하티",26.1844,91.7458,P,PPL,IN,,03,322,2128,,962334,,59,Asia/Kolkata,2025-02-25,India,AS,South Asia,5,5,6,6,597,32.92354,58.366795,61.317413,54.624187,40.685974,29.197985,22.422363,14.895563,15.454435,16.26847,20.84086,26.498749,36.4246,0.63222176
1271951,Faridabad,Faridabad,"Faridabad,Faridabadas,Faridabado,Farydabad,Farídábád,QNF,faridabado,frydabad,pharidabada,prydʼbʼd,Фаридабад,Фарыдабад,Ֆարիդաբադ,פרידאבאד,فریدآباد,फरीदाबाद,ਫਰੀਦਾਬਾਦ,ファリダバード,ファリーダーバード",28.41124,77.31316,P,PPLA2,IN,,10,088,6407,,1414050,,209,Asia/Kolkata,2025-11-04,India,AS,South Asia,25,28,61,64,647,98.73477,123.39987,72.44181,133.20416,128.3582,138.77379,101.61182,55.06035,68.415855,45.33098,76.734,107.35903,131.1867,0.7593012
1272013,Erode,Erode,"Brod,Erode,Irodu,Periyar,Periyār,ai luo de,elodeu,eroda,erode,iread,iroda,irodou,irotu,Брод,Ироду,اروڑ,इरोड,ईरोड,एरोड,এরোডে,ઇરોડ,ଇରୋଡ,ஈரோடு,ഈറോഡ്,イーロードゥ,埃罗德,에로드",11.3428,77.72741,P,PPL,IN,,25,610,5753,,521891,,170,Asia/Kolkata,2024-01-06,India,AS,South Asia,1,1,2,2,308,22.771532,41.481716,34.88646,23.551613,25.993471,15.383603,10.997916,9.169893,11.068685,12.428055,17.490725,31.31986,40.325,0.4685863
1272175,Durgapur,Durgapur,"Durgapur,RDP,dourugapuru,drgapwr,du er jia bu er,duleugapuleu,durgapura,duർgapuർ  pascima bangaൾ,dwrgapwr,turkapur,turkapur  merku vankalam,Дургапур,درگاپور,دورگاپور,दुर्गापुर,दुर्गापूर,দুর্গাপুর,துர்காபூர்,துர்காபூர்  மேற்கு வங்காளம்,ദുർഗാപൂർ,ദുർഗാപൂർ  പശ്ചിമ ബംഗാൾ,ドゥルガプル,杜爾加布爾,두르가푸르",23.51583,87.30801,P,PPL,IN,,28,704,2274,,518872,,100,Asia/Kolkata,2024-01-06,India,AS,South Asia,5,5,7,7,537,59.966625,91.97997,68.203865,56.36815,53.23694,50.993004,60.012924,40.498524,36.541393,36.781387,56.395565,69.56222,99.16923,0.7570825
1272423,Dombivali,Dombivali,"Dombivali,Dombivli,Kalyan-Dombivli,dombibali,dombivali,dong bi fu li,dwmbywly,tompivali,Домбивли,دومبیولی,डोंबिवली,ଡୋମ୍ବିବଲି,டோம்பிவலி,東比夫里",19.21667,73.08333,P,PPL,IN,,16,517,4168,,1247327,,11,Asia/Kolkata,2026-08-30,India,AS,South Asia,21,21,45,45,430,35.623405,57.81721,44.399708,43.578762,39.83125,34.282253,23.559305,18.526747,21.064648,24.543058,30.290052,48.05473,42.172714,0.78199625
1272866,Dhārāvi,Dharavi,"Bombay Dharavi,Dharavi,Dhārāvi,Dkharavi,Дхарави",19.05,72.86667,P,PPLX,IN,,16,519,999,,700000,,7,Asia/Kolkata,2026-09-14,India,AS,South Asia,36,36,45,45,429,35.935875,62.394894,46.348507,39.727283,33.99361,26.821642,21.874304,19.781855,19.144625,19.259447,35.458736,54.715836,52.26895,0.6667993
1272979,Dhanbad,Dhanbad,"DBD,Dhanabad,Dhanbad,Dhanbaid,Dhanbād,Dkhanbad,dan abad,danbad,danbado,dhanabada,dnbad,dھnbad,Дханбад,دان اباد,دانباد,دنباد,دھنباد,धनबाद,ধানাবাদ,ダンバード",23.79759,86.42992,P,PPLA2,IN,,38,354,2584,,1196214,,247,Asia/Kolkata,2024-01-07,India,AS,South Asia,2,2,2,2,535,68.04856,93.45888,68.55491,58.533607,64.16027,58.911827,63.19653,50.080513,46.333332,50.233337,69.014915,81.55999,112.172325,0.7311249
1273294,Delhi,Delhi,"DEL,Daehli,Dehli,Dehlī,Delchi,Delhi,Delhio,Delhí,Delhî,Deli,Delis,Delkhi,Dellium,Delí,Dilhi,Dilli,Dillí,Dillī,Dähli,Déhli,Faritani Delhi,New Delhi,Old Delhi,Sahdzahanabad,Stare Deli,de li,dehali,deli,delli,deri,dhilli,dhly,dhly qdym,dil'hi,dili,dilli,dlhy,dly,dlھy,dylhy,na'i dilli,prany dہly,tilli,Šáhdžahanabád,Δελχί,Дели,Делхи,Делі,Деҳли,Дэлі,Старе Делі,Դելի,דלהי,דעלהי,دلهي,دلھی,دلی,دهلي,دهلی قدیم,ديلهى,دہلی,دێھلی,پرانی دہلی,ډېلي,ދިއްލީ,दिल्ली,देहली,नई दिल्ली,দিল্লি,দিল্লী,ਦਿੱਲੀ,દિલ્હી,ଦିଲ୍ଲୀ,தில்லி,ఢిల్లీ,ದೆಹಲಿ,ഡെൽഹി,เดลี,დელი,デリー,德里,델리",28.65195,77.23149,P,PPLA,IN,,07,,,,11034555,,227,Asia/Kolkata,2024-12-31,India,AS,South Asia,49,52,63,66,655,80.27776,124.0699,68.29345,77.50404,71.52625,83.08683,74.44084,58.356987,62.936558,42.120834,70.116,101.42458,127.2777,0.7447863
1273313,Dehradun,Dehradun,"DED,Degradun,Deharaduna,Dehra,Dehra Dun,Dehra Dūn,Dehradun,Dehradunas,Dehradūnas,Dekhradun,Dekhradune,Deradun,Déhrádún,d'ehradun,de la dui,deharaduna,deheradoun,deladun,deraduna,dhradwn,teratun,Деградун,Дерадун,Дехрадун,Дехрадуне,دهرادون,ڈیرہ دون,देहरादुन,देहरादून,ডেরাদুন,দেরাদুন,ਦੇਹਰਾਦੂਨ,દેહરાદૂન,ଡେରାଡୁନ,தேராதூன்,డెహ్రాడూన్,ದೆಹರಾದೂನ್‌,ഡെറാഡൂൺ,デヘラードゥーン,德拉敦,데라둔",30.32443,78.03392,P,PPLA,IN,,39,060,304,,522081,,664,Asia/Kolkata,2026-01-22,India,AS,South Asia,1,1,2,2,707,33.85781,45.897446,31.805355,21.790323,28.090555,35.924458,41.792778,28.585886,27.26183,28.645973,26.86801,32.856106,56.4457,0.470233
1273780,Cuttack,Cuttack,"Katak,Kataka,Kattak,Kattake,katak,kataka,katakam,katakku,katk,kattak,ke ta ke,kutakeu,kuttaka,Катак,Каттак,Каттаке,کاتک,کوٹاک,کٹک,کټاک,कटक,कटकम्,কটক,কুত্তক,ਕਟਕ,કટક,କଟକ,கட்டக்,కటక్,കട്ടക്,カタック,克塔克,쿠타크",20.46497,85.87927,P,PPL,IN,,21,381,2968,,610189,,30,Asia/Kolkata,2025-08-05,India,AS,South Asia,2,2,3,3,460,43.157413,86.73226,46.040928,34.33817,23.337774,24.56452,30.224028,20.128223,19.334408,24.410835,34.691532,67.61069,105.8824,0.7352738
1273865,Coimbatore,Coimbatore,"CJB,Coimbatore,Koimbator,Koimbatore,Koimbatur,Kojambuttur,Kojambuttúr,Kovai,Koyambattur,Koyambattūr,Koyamuttur,Koyamuttūr,ge yin bai tuo,keayampattuർ,ko'ibatura,ko'imabatore,ko'imbatora,ko'imbatura,koimbatoleu,kovai,koyambattura,koyambatturu,koyambatura,koyampattur,koyamputtur,koyanbuttouru,kwymbatwr,kwymbtwr,Коимбатор,Коимбатур,Коїмбатор,كويمباتور,کوئمباتور,کويمبتور,کویمباتور,کویمبٹور,कोइंबतूर,कोयंबतूर,कोयम्बत्तूर,कोयम्बत्तूरु,কোইমবাতোরে,ਕੋਇੰਬਟੂਰ,કોઇમ્બતુર,କୋଇମ୍ବାଟୋର,கோயம்பத்தூர்,கோயம்புத்தூர்,கோவை,కోయంబత్తూరు,ಕೊಯಂಬತ್ತೂರು,കോയമ്പത്തൂർ,ကိုအင်ဘတောမြို့,კოიამპუტური,コーヤンブットゥール,哥印拜陀,코임바토르",11.00555,76.96612,P,PPL,IN,,25,632,5897,,2136916,411,425,Asia/Kolkata,2024-01-06,India,AS,South Asia,1,1,2,2,306,18.699913,31.361425,26.073063,24.392607,25.931252,11.923254,7.9726386,6.0333333,7.6376343,9.177638,13.718146,27.737776,33.025265,0.4126282
1273874,Kochi,Kochi,"British Cochin,COK,Cochim,Cochin,Cochín,Ernakulam,Fort Cochin,Kochi,Kochin,Koczin,Kuchi Bandar,ke zhi,keacci,kocci,kochi,koci,qwzy,Кочин,קוצי,कोच्चि,কোচি,கொச்சி,കൊച്ചി,コーチ,柯枝",9.93988,76.26022,P,PPL,IN,,13,595,5660,,633553,,9,Asia/Kolkata,2025-06-06,India,AS,South Asia,1,1,1,1,284,24.415438,39.16976,38.528717,28.06976,27.264442,17.360481,13.149585,11.146236,12.404167,13.087917,17.925404,31.94917,43.90135,0.5624816
1274746,Chandigarh,Chandigarh,"Candigarchas,Candigarh,Chandigar,Chandigarh,Chandigarkh,Chandīgarh,Czandigarh,IXC,cadigarha,candhigad,candigadh,candigadha,candigara,candigarha,cantikar,chandigadh,chandigarhi,chandigaru,chang di jia er,Čandigarchas,Čandígarh,Чандигар,Чандигарх,צ'אנדיגאר,चंडीगढ़,চন্ডিগড়,চন্ডীগড়,ਚੰਡੀਗੜ੍ਹ,ચંડીગઢ,சண்டிகர்,చండీగఢ్,ఛండీగఢ్,ചണ്ഢീഗഡ്,ჩანდიგარჰი,チャンディーガル,昌迪加尔",30.73629,76.7884,P,PPLA,IN,,05,055,277,,970602,,351,Asia/Kolkata,2024-12-31,India,AS,South Asia,5,5,8,8,721,44.235493,72.21196,43.65833,26.188307,27.419586,38.79261,43.578335,43.265728,44.894623,37.450974,36.4699,46.839584,69.30148,0.5780649
1275004,Kolkata,Kolkata,"CCU,Calcuta,Calcutta,Calcutá,Calcúta,Caligardamana,Kaelkuettae,Kal'kuta,Kal'kutta,Kal'kuttae,Kalikata,Kalikātā,Kalkata,Kalkota,Kalkouta,Kalkueta,Kalkuta,Kalkutta,Kalkútta,Kalküta,Kolkat,Kolkata,Kolkate,Kolkato,Kolkāta,Kälküttä,Kəlkətə,Sealdah,jia er ge da,jia li ji da,kalakata,kalakatta,kalikata,kalkata,keaൽkkatta,klkta,klkth,klkwth,ko l ka ta,kolakata,kolkata,kolkatta,kol‌kata,korukata,kwlkata,kʼolkʼatʼa,qwlqth,Καλκούτα,Калькута,Калькуттæ,Калькутта,Колката,Колкате,Կալկաթա,כלכותה,קאלקאטא,קולקטה,كلكتا,كولكاتا,کلکته,کلکتہ,کولکاتہ,کَلٕکَتا,کەلکەتە,कलकत्ता,कोलकाता,কলকাতা,ਕੋਲਕਾਤਾ,કોલકાતા,କଲିକତା,கொல்கத்தா,కోల్‌కాతా,ಕೊಲ್ಕತ್ತ,കൊൽക്കത്ത,โกลกาตา,ཀ་ལི་ཀུ་ཏ,ကာလကတ္တားမြို့,კოლკატა,ኮልካታ,コルカタ,加尔各答,架利吉打,콜카타",22.56263,88.36304,P,PPLA,IN,,28,342,999,,4631392,,11,Asia/Kolkata,2024-05-27,India,AS,South Asia,14,15,14,15,500,60.74026,136.55807,83.792274,52.883865,32.965275,31.008202,42.57375,24.421774,19.126614,23.408611,55.027695,99.92194,128.00348,0.89494777
1275248,Borivli,Borivli,"Borivali,Borivli,bao li wa li,boribali,borivali,bwry waly,porivali,Боривли,Բորիվալի,بوری والی,बोरिवली,বোরিবালি,બોરિવલી,போரிவலி,ಬೋರಿವಲಿ,ᱵᱚᱨᱤᱵᱷᱟᱞᱤ,包里瓦利",19.23496,72.85976,P,PPL,IN,,16,518,999,,609617,,22,Asia/Kolkata,2026-08-30,India,AS,South Asia,30,30,45,45,429,35.935875,62.394894,46.348507,39.727283,33.99361,26.821642,21.874304,19.781855,19.144625,19.259447,35.458736,54.715836,52.26895,0.6667993
1275339,Mumbai,Mumbai,"Asumumbay,BOM,Bombai,Bombaim,Bombaj,Bombay,Bombaya,Bombej,Bombejus,Bombėjus,Bumbaj,Bůmbaj,Dakbayan sa Bombay,Lungsod ng Mumbai,Moembaai,Mumbai,Mumbaj,Mumbaja,Mumbajo,Mumbajus,Mumbay,Mumbaî,Numbai,Vomvai,bamba'i,bmbyy,bwmbay,gretara mumba'i,meng mai,mmbay,mmbyy,mu0bai,muba'i,mum bi,mumba'i,mumbai,mumpai,munbai,mwmbay,mwmbyy,mymbais,pullapa mumba'i,Βομβάη,Бомбай,Бомбей,Мумбаи,Мумбай,Мумбаі,Мумбаї,Мумбај,Մումբայ,מומבאי,מומביי,بمبئی,بومباي,بَمبَے,ممبئي,ممبئی,ممبای,مومباى,مومباي,مومبای,މުންބާއީ,ग्रेटर मुम्बई,बम्बई,मुंबई,मुम्बई,পুল্লাপ মুম্বাই,মুম্বই,মুম্বাই,ਮੁੰਬਈ,મુંબઈ,ମୁମ୍ବାଇ,மும்பை,ముంబై,ಮುಂಬೈ,ಮು೦ಬೈ,മുംബൈ,มุมไบ,འབོམ་སྦེ,မွမ်ဘိုင်းမြို့,მუმბაი,ムンバイ,孟买,孟買,뭄바이",19.07283,72.88261,P,PPLA,IN,,16,,,,12691836,,8,Asia/Kolkata,2024-09-05,India,AS,South Asia,37,37,45,45,429,35.935875,62.394894,46.348507,39.727283,33.99361,26.821642,21.874304,19.781855,19.144625,19.259447,35.458736,54.715836,52.26895,0.6667993
1275362,Bokāro,Bokaro,"Bokaro,Bokaro Steel City,Bokāro,Бокаро",23.66934,86.15161,P,PPLA2,IN,,38,355,2595,,564319,,209,Asia/Kolkata,2024-01-07,India,AS,South Asia,0,0,2,2,534,65.42671,92.96009,63.69776,54.17903,60.627216,55.51667,60.025555,47.393948,42.929707,47.89904,66.582664,81.48139,111.28361,0.7871782
1275610,Bilimora,Bilimora,"Bilimor,Bilimora,Mora,Билимора",20.76957,72.96134,P,PPL,IN,,09,490,3924,,510879,,15,Asia/Kolkata,2026-09-14,India,AS,South Asia,0,0,2,2,466,31.875963,59.486027,48.74985,40.139915,24.71514,19.44234,18.289583,16.722448,13.747983,15.31264,34.89718,52.683052,39.42594,0.53032666
1275665,Bikaner,Bikaner,"BKB,Bikaner,Bîkâner,Bīkaner,Bīkāner,bikanera,Биканер,बीकानेर",28.01762,73.31495,P,PPL,IN,,24,101,473,,644406,,229,Asia/Kolkata,2025-08-05,India,AS,South Asia,1,1,1,1,634,24.752918,37.91129,20.939585,15.832661,17.6125,34.39287,33.19125,29.945024,22.831993,16.259583,24.433199,24.036945,19.02379,0.28433707
1275817,Bhubaneswar,Bhubaneswar,"BBI,BBSR,Bhubaneshwar,Bhubaneswar,Bhubaneśwar,Bkhubaneshvar,Ekamra-Kshetra,Temple City of India,bhubanesbara,bhuvanesvara,bubaneshuwaru,puvanecuvaram,Бхубанешвар,בובנשוואר,भुवनेश्वर,ভুবনেশ্বর,புவனேசுவரம்,ブバネーシュワル",20.27241,85.83385,P,PPLA,IN,,21,386,3055,,885363,,62,Asia/Kolkata,2026-03-27,India,AS,South Asia,3,3,3,3,460,43.157413,86.73226,46.040928,34.33817,23.337774,24.56452,30.224028,20.128223,19.334408,24.410835,34.691532,67.61069,105.8824,0.7352738
1275841,Bhopal,Bhopal,"BHO,Bhojpal,Bhopal,Bhopala,Bhopalas,Bhopalo,Bhopál,Bhopāl,Bhopāla,Bhópál,Bkhapal,Bkhopal,Bopal,Bópal,bhopal,bhopala,bo pa er,bopal,boparu,bwbal,bwpal,popal,Μποπάλ,Бопал,Бхапал,Бхопал,בופאל,بوبال,بوپال,بھوپال,بہوپال,भोपाल,भोपाळ,ভোপাল,ਭੋਪਾਲ,ભોપાલ,ଭୋପାଳ,போபால்,భోపాల్,ಭೊಪಾಲ್,ഭോപ്പാൽ,ბჰოპალი,ボパール,ボーパール,博帕尔,보팔",23.25469,77.40289,P,PPLA,IN,,35,444,3581,,1798218,,523,Asia/Kolkata,2025-10-12,India,AS,South Asia,4,4,4,4,521,27.882187,38.52231,22.749706,15.855646,22.34361,27.702017,22.981945,20.07137,21.771505,20.18444,38.121635,51.316944,32.63925,0.52863306
1275901,Bhiwandi,Bhiwandi,"Bhivandi,Bhivándi,Bhiwandi,Bhiwndi,Bivandi,Bkhivandi,bhi'oyadi,bhivandi,bhiwandi,biwandi,bywandy,pi wen di,Биванди,Бхиванди,بيوانډي,بھیواندی,بھیونڈی,بیواندی,भिवंडी,भिवन्दी,ভিওয়াদি,ભિવંડી,ଭିୱାନ୍ଦି,ビワンディー,皮文迪,비완디",19.30023,73.05881,P,PPL,IN,,16,517,4166,,874032,,9,Asia/Kolkata,2024-01-06,India,AS,South Asia,15,15,43,43,430,35.623405,57.81721,44.399708,43.578762,39.83125,34.282253,23.559305,18.526747,21.064648,24.543058,30.290052,48.05473,42.172714,0.6566837
1275971,Bhilai,Bhilai,"Bhilai,Bhilai Nagar,Bhilaj Nagar,Bhilajus,Bhilāī,Bilaj,Bkhilai,balay,bhila'i,bhila'i nagara,bhilai nagara,bi lai,billai,birai,pilay,Билај,Бхилаи,بالای,بھلائی,بھیلائ,भिलाई,भिलै नगर,ভিলাই নগর,ଭିଲାଇ,பிலாய்,ビラーイー,比萊,빌라이",21.20919,81.4285,P,PPL,IN,,37,409,3318,,627734,,307,Asia/Kolkata,2024-12-31,India,AS,South Asia,5,5,7,7,476,50.678574,74.95888,52.781094,51.544083,46.679028,43.25806,33.77389,26.906317,31.60255,36.120975,46.516396,74.862915,88.97849,0.6988086
1276014,Bhayandar,Bhayandar,"Bhayandar,Bhayander,Bhayndar,Bhayundar,Bkhajandar,Mira-Bhayandar,bha'indara,bhayandr,byandar,payantar,Бхаяндар,بهایاندر,بياندار,بھیئندر,भाईंदर,ভাঈন্দর,பாயந்தர்",19.30157,72.85107,P,PPL,IN,,16,517,4165,,809378,,9,Asia/Kolkata,2026-08-30,India,AS,South Asia,19,19,45,45,429,35.935875,62.394894,46.348507,39.727283,33.99361,26.821642,21.874304,19.781855,19.144625,19.259447,35.458736,54.715836,52.26895,0.6330587
1276032,Bhavnagar,Bhavnagar,"BHU,Baunagar,Bharnagar,Bhaunagar,Bhavnagar,Bhunagar,Bhāvnagar,Bkhavnagarom,ba fu na jia er,babeunagaleu,bavunagaru,bawngr,bhavanagara,bhav‌nagar,bھawngr,pavanakar,Бхавнагаром,باونگر,بھاونگر,भावनगर,ભાવનગર,பவநகர்,భావ్‌నగర్,バーヴナガル,巴夫那加尔,바브나가르",21.76287,72.15331,P,PPL,IN,,09,481,3854,,605882,,24,Asia/Kolkata,2024-01-06,India,AS,South Asia,0,0,0,0,485,23.008604,37.0055,21.79985,16.532793,15.355417,18.258467,16.687222,15.4627695,12.9901905,14.38917,28.971237,45.672222,32.86371,0.49447104
1277013,Bareilly,Bareilly,"BEK,Bareilly,Barejli,Bareli,Barelī,ba lei li,baleilli,baraili,bareli,bareri,bereli,bryly,pareli,Барейли,Барели,Барејли,بريلي,بریلی,बरेली,बरैली,বেরেলি,બરેલી,பரேலி,ಬರೇಲಿ,ബറേലി,バレーリー,巴雷利,바레일리",28.36678,79.43167,P,PPL,IN,,36,150,787,,745435,,178,Asia/Kolkata,2024-01-06,India,AS,South Asia,2,2,2,2,648,56.917492,99.54421,52.62277,39.605373,40.721806,48.583332,55.252644,36.697853,37.951614,35.774303,54.0914,71.83111,109.140724,0.6904382
