id,pm25,cams_pm2_5,lin_lco,gbm_lco,gbm_lro,region,cc,kind,nmo
2847196,17.39983534676357,10.45381,11.309416914815825,12.533097858924364,14.450054108511377,Other Asia,TH,lowcost,10
2847325,34.85237457109227,23.226868,21.132762280143034,18.772498760590388,16.64959681719169,Sub-Saharan Africa,ZA,reference_likely,9
2847326,38.029382012868034,23.226868,21.132762280143034,18.772498760590388,16.64959681719169,Sub-Saharan Africa,ZA,reference_likely,9
2849035,21.01179167534868,10.426629,11.650469203379975,11.29569250685213,12.552151323964294,Europe,HU,lowcost,9
2864336,12.960969020894272,6.5985985,8.318276962280725,7.68615037955423,6.699169888057955,Europe,FR,lowcost,10
2876975,20.762865699351497,12.476267,12.951793661982837,11.17414830640973,11.533333542596763,Europe,PL,lowcost,10
2877115,11.774565211319674,14.376179,14.813534423195872,18.676549663514468,16.817054820985263,North/Central America,US,reference_likely,9
2878674,5.028926961135442,7.362962,8.981972520859362,10.015611975058937,10.061160789677066,Oceania,AU,lowcost,10
2879671,17.447835416054065,11.746329,12.533359021715107,9.646742844863208,12.549648825678727,Other Asia,PH,lowcost,9
2889293,7.719034274920557,7.4454904,9.317064159922808,7.903863468775235,6.365219110751013,Europe,JE,reference_likely,12
2889296,7.296257063157171,7.277133,9.168576999016725,7.054769837695628,5.886158006196194,Europe,JE,reference_likely,10
2889297,6.844363498370554,7.4454904,9.317064159922808,7.903863468775235,6.365219110751013,Europe,JE,reference_likely,12
2894142,12.272358911424426,18.408276,16.65009670900017,23.175644983682595,23.526702155873107,Other Asia,TH,lowcost,9
2896748,7.918855755423528,7.4454904,9.317064159922808,7.890078211415322,6.403857733950113,Europe,JE,reference_likely,12
2896750,6.929117282745268,7.4454904,9.317064159922808,7.903863468775235,6.365219110751013,Europe,JE,reference_likely,12
2896751,8.71285428465663,7.4454904,9.317064159922808,7.890078211415322,6.403857733950113,Europe,JE,reference_likely,12
2896752,5.7773534846622985,7.4454904,9.317064159922808,7.890078211415322,6.403857733950113,Europe,JE,reference_likely,12
2896755,7.9578207981694105,7.4454904,9.317064159922808,7.903863468775235,6.365219110751013,Europe,JE,reference_likely,12
2896757,8.201085928026343,7.384917,9.262482993932153,7.713182862328431,6.270062424490703,Europe,JE,reference_likely,12
2896759,6.334256744361053,7.4454904,9.317064159922808,7.903863468775235,6.365219110751013,Europe,JE,reference_likely,12
2896760,7.3640486549749395,8.60706,10.266368429714456,8.586403296541565,7.24583261910615,Europe,JE,reference_likely,12
2896761,8.62670949572137,7.4454904,9.317064159922808,7.890078211415322,6.403857733950113,Europe,JE,reference_likely,12
2896762,8.672982704806229,8.60706,10.266368429714456,8.586403296541565,7.24583261910615,Europe,JE,reference_likely,12
2896763,8.40378124864604,7.4454904,9.317064159922808,7.903863468775235,6.365219110751013,Europe,JE,reference_likely,12
2896764,8.340364267129647,7.4454904,9.317064159922808,7.903863468775235,6.365219110751013,Europe,JE,reference_likely,12
2896765,8.225595198576075,7.583392,9.430975242202557,7.992831645211218,6.562312353266531,Europe,JE,reference_likely,11
2896766,8.497617973705083,7.4454904,9.317064159922808,7.903863468775235,6.365219110751013,Europe,JE,reference_likely,12
2896767,8.364399823424462,7.4454904,9.317064159922808,7.903863468775235,6.365219110751013,Europe,JE,reference_likely,12
2896768,7.7567598624095,7.4986897,9.35869922319018,7.886883485006785,6.374351312775013,Europe,JE,reference_likely,12
2896769,6.245579524537757,7.4454904,9.317064159922808,7.903863468775235,6.365219110751013,Europe,JE,reference_likely,12
2896770,8.515379952132504,7.4454904,9.317064159922808,7.890078211415322,6.403857733950113,Europe,JE,reference_likely,12
2896772,8.304746037447197,7.4454904,9.317064159922808,7.903863468775235,6.365219110751013,Europe,JE,reference_likely,12
2896885,7.826839702659786,8.60706,10.266368429714456,8.586403296541565,7.24583261910615,Europe,JE,reference_likely,12
2896886,7.574967617430029,7.4454904,9.317064159922808,7.890078211415322,6.403857733950113,Europe,JE,reference_likely,12
2903330,8.44003420248851,3.6385689,5.4401685235939965,6.958863289182924,5.606513085722885,South Asia,NP,lowcost,10
2907565,15.748153255522203,14.438843,14.522804765320625,14.656140832740254,16.039341471587928,Europe,HR,lowcost,10
2907568,33.75216167412675,14.281836,14.33292320455161,16.180004572689718,17.283941589196537,Europe,HR,lowcost,10
2913899,5.4570790069592325,6.4148955,8.228501402542925,7.847893154895442,7.529170739612033,North/Central America,US,lowcost,10
2926254,27.169207428333372,11.017275,11.354607799039215,16.194209281573446,16.649925809754293,Other Asia,TH,lowcost,10
2926351,8.978804794090387,8.434433,9.771762020278102,13.70574264152139,13.459505242352877,Other Asia,TH,lowcost,9
294,27.794064396591967,4.504059,6.148265050384371,4.705968852612603,4.7335969680273875,South America,CL,reference_likely,12
2941722,21.74404655783423,9.553882,10.945754959830072,11.682661441572609,11.77260472322379,Europe,MD,lowcost,10
2942,6.838694375440603,11.01421,12.057259891979376,9.610904359305454,9.699707388121865,Europe,BE,reference_likely,12
2943144,14.139659202815352,11.445171,12.347324211587289,9.671373003267641,10.972732423732669,Europe,PT,lowcost,10
2944,32.74774606180856,5.48492,6.90466004088938,6.7309091464469875,6.696470046298191,South America,CL,reference_likely,12
295419,4.771164519249729,5.3883743,7.109969941733675,7.516445405138008,7.419792230401057,North/Central America,CA,reference_likely,12
295420,6.343185077741803,5.6006074,7.319515450127148,7.393195162096006,7.442923414355625,North/Central America,CA,reference_likely,12
2959194,17.184713742162785,15.410529,15.495900898809756,14.929433051937359,15.641729270020923,Other Asia,JP,lowcost,9
2959203,12.427567591066069,9.630985,11.038303414202632,13.081846058207388,12.222579302827093,Sub-Saharan Africa,ZA,lowcost,9
2959824,5.23752906278209,9.65189,11.060281176882398,13.393514586292586,12.594286467420414,Sub-Saharan Africa,ZA,lowcost,10
2959855,6.448240395279512,8.477187,9.966673540916041,6.430880642823011,8.24495401488162,Europe,NO,lowcost,10
296,25.364832589285715,11.688832,12.221436765647288,9.84216822470283,9.705990232293471,South America,CL,reference_likely,12
2960156,30.494390490776123,9.676637,11.08166741773135,13.5965680003985,12.669255845765436,Sub-Saharan Africa,ZA,lowcost,10
2960619,34.0836133287771,16.460218,15.727383083583414,20.448296285743467,21.76144590827944,Other Asia,AM,reference_likely,12
2960621,26.632266080711002,12.507192,13.005531075732229,16.424284350832547,16.8231629277607,Other Asia,AM,reference_likely,12
2960624,30.06419231942856,16.443602,15.714424044229895,20.565075485603906,21.559876470971318,Other Asia,AM,reference_likely,12
2960625,36.39943937362887,16.443602,15.714424044229895,20.485318109140234,21.780146192443016,Other Asia,AM,reference_likely,12
2960626,28.761489374354454,12.507192,13.005531075732229,16.449855620263378,16.66768907375189,Other Asia,AM,reference_likely,12
2960628,30.136867944592158,12.531423,13.021125874511151,16.67313261804141,16.873624872228042,Other Asia,AM,reference_likely,12
2960629,30.903025609055856,12.507192,13.005531075732229,16.449855620263378,16.66768907375189,Other Asia,AM,reference_likely,12
2960630,29.935740190930247,15.66315,15.193217226140241,19.48587788834261,20.190320445192295,Other Asia,AM,reference_likely,11
2960632,30.41412032827944,16.443602,15.714424044229895,20.565075485603906,21.559876470971318,Other Asia,AM,reference_likely,12
2960634,32.84705612744159,16.516603,15.763314856012427,20.814730693414052,22.145442071514225,Other Asia,AM,reference_likely,12
2960636,26.933192016534196,16.443602,15.714424044229895,20.565075485603906,21.559876470971318,Other Asia,AM,reference_likely,12
2960638,27.9782387328686,16.443602,15.714424044229895,20.391431320554155,21.425902006183005,Other Asia,AM,reference_likely,12
2960639,33.29394214904257,16.443602,15.714424044229895,20.391431320554155,21.425902006183005,Other Asia,AM,reference_likely,12
2960640,30.520769398835853,16.443602,15.714424044229895,20.485318109140234,21.780146192443016,Other Asia,AM,reference_likely,12
2960641,27.28019751165856,12.49847,12.998200359260109,16.419040556164514,16.63238401804765,Other Asia,AM,reference_likely,12
2960643,33.74604163226984,16.443602,15.714424044229895,20.485318109140234,21.780146192443016,Other Asia,AM,reference_likely,12
2960645,36.3081819552878,16.443602,15.714424044229895,20.391431320554155,21.425902006183005,Other Asia,AM,reference_likely,12
2960647,22.321754073641056,16.795282,15.925316713508442,21.201363072530384,22.638959350837354,Other Asia,AM,reference_likely,12
2960648,27.384829676740747,12.507192,13.005531075732229,16.449855620263378,16.66768907375189,Other Asia,AM,reference_likely,12
2960649,18.224388293647866,16.460218,15.727383083583414,20.527068185534823,21.542548867750778,Other Asia,AM,reference_likely,12
2960650,29.474643232537744,12.507192,13.005531075732229,16.449855620263378,16.66768907375189,Other Asia,AM,reference_likely,12
2960651,28.687448639237207,16.460218,15.727383083583414,20.527068185534823,21.542548867750778,Other Asia,AM,reference_likely,12
2960652,27.147964339876392,12.507192,13.005531075732229,16.449855620263378,16.66768907375189,Other Asia,AM,reference_likely,12
2960653,20.394955277472082,15.898239,15.321380112864865,18.898577711846453,20.411362639035914,Other Asia,AM,reference_likely,9
2960656,35.4563355153221,16.443602,15.714424044229895,20.485318109140234,21.780146192443016,Other Asia,AM,reference_likely,12
2960658,29.720884051709415,12.507192,13.005531075732229,16.449855620263378,16.66768907375189,Other Asia,AM,reference_likely,12
2960659,20.98270841092624,12.157537,12.740687305014673,14.717726727083942,15.412177936815988,Other Asia,AM,reference_likely,10
2960660,30.720316203347647,16.443602,15.714424044229895,20.485318109140234,21.780146192443016,Other Asia,AM,reference_likely,12
2960662,4.505547026913411,16.443602,15.714424044229895,20.565075485603906,21.559876470971318,Other Asia,AM,reference_likely,12
2960663,21.565705111719243,12.157537,12.740687305014673,14.84899122571818,15.413151781463885,Other Asia,AM,reference_likely,10
2960664,30.15173488547265,16.443602,15.714424044229895,20.485318109140234,21.780146192443016,Other Asia,AM,reference_likely,12
2960665,27.68243853727063,12.500463,12.999730528661958,16.345997686195837,16.568018495752288,Other Asia,AM,reference_likely,12
2960667,22.179995006936522,16.125175,15.4807217474088,19.805100181428283,21.006310681636645,Other Asia,AM,reference_likely,11
2960668,29.279421928723455,16.443602,15.714424044229895,20.485318109140234,21.780146192443016,Other Asia,AM,reference_likely,12
2960669,37.006717184174384,16.071892,15.485351936104877,20.069459863817205,20.96017759712846,Other Asia,AM,reference_likely,12
2960670,30.863586517658774,16.460218,15.727383083583414,20.35360461647176,21.40857440296247,Other Asia,AM,reference_likely,12
2960672,8.10884300162291,16.443602,15.714424044229895,20.565075485603906,21.559876470971318,Other Asia,AM,reference_likely,12
2962304,17.408013139127913,9.65189,11.060281176882398,13.388350327452699,12.597085720713002,Sub-Saharan Africa,ZA,lowcost,10
2972050,16.50808912317308,13.548869,13.88912217723701,11.612199617523066,11.756766518907893,Europe,CH,lowcost,10
2975,5.352015475575633,6.9398293,8.581934625073947,6.008719823391632,6.4769247850152984,Europe,FI,reference_likely,12
2976549,9.360645741990034,8.003564,9.527846947963237,9.67506761948576,9.534750802791478,North/Central America,CA,lowcost,10
2981,4.010630432372853,7.250935,8.794526653643862,4.921193765223177,5.743691974592228,Europe,FI,reference_likely,12
2981155,34.796252445592486,43.56632,30.968062144971306,36.175079805182875,46.64613293281582,MENA,AE,lowcost,10
2995839,17.878477561674053,15.623153,15.32890656056252,17.62878296122842,17.018850901698443,Europe,RO,reference_likely,12
2995858,10.592924656573796,15.653321,15.349782862337582,18.07203827586801,17.207870026079984,Europe,RO,reference_likely,12
2996395,21.46197100655983,16.411442,16.257698425001642,18.30030628274271,16.426765884752946,Sub-Saharan Africa,ZA,lowcost,10
2998,6.458477901034741,7.4987016,9.064887895492665,6.452819440402741,7.013317219450915,Europe,FI,reference_likely,12
2999471,14.571500442871056,16.411442,16.257698425001642,18.30030628274271,16.426765884752946,Sub-Saharan Africa,ZA,lowcost,10
3004174,19.194697091603906,11.288877,12.153762465436929,9.629592856478562,12.233845222159303,Other Asia,PH,lowcost,10
3008,5.944635070127643,5.9576116,7.658126305427385,6.2829850697480545,7.2312356038117,Europe,FI,reference_likely,12
3009455,16.722077765222913,9.958475,10.614405339078516,10.940261710291256,10.771238448702507,North/Central America,CA,lowcost,10
3011793,10.253664024249428,6.79282,8.457813342727517,8.134363554181684,8.074878470944293,Europe,FR,lowcost,10
301388,64.3224139182075,74.39885,48.71406423592252,43.73111754645352,32.28113959814007,South Asia,IN,reference_likely,10
301391,40.901399952927854,58.26835,40.15511897734258,41.227061227772026,30.75746166674918,South Asia,IN,reference_likely,10
3015285,12.65793860415105,12.009109,12.646913151322034,11.745647005887852,11.971634115602454,Other Asia,PH,reference_likely,12
3015743,16.88671700644387,10.2398815,11.47068337173978,8.386213433325803,8.75453755954638,Europe,BE,lowcost,10
3017053,3.8279176617179065,5.525349,7.263835509747033,5.464668794042018,6.172838835704474,Europe,FI,reference_likely,12
3019,11.483065776557948,12.736352,13.29496647213651,14.34127235881259,12.767603495258811,Europe,DE,reference_likely,12
3019320,23.846302256287128,25.286488,21.21412333174309,19.635837377473322,23.50410020575826,Other Asia,TH,lowcost,10
3021125,22.85573178640827,25.174435,22.18593672857549,24.180963401302172,20.65745976716923,Sub-Saharan Africa,ZA,lowcost,10
3023432,11.14636804794315,19.141512,17.678395672582244,14.984535533562203,17.85899748821682,Other Asia,SG,reference_likely,12
3023828,14.376737492286049,11.432418,12.119737935009255,11.536193257695862,12.517090674651689,Europe,AT,lowcost,10
3025580,22.8468685803054,11.2419405,11.789569357269906,11.592951374410505,17.131126767323703,Sub-Saharan Africa,GH,reference_likely,12
3025581,18.753963522221984,11.451854,11.929601697749058,11.79452556120287,17.322996167601563,Sub-Saharan Africa,GH,reference_likely,12
3025582,17.09407220853267,11.343433,11.858230128581729,11.738682319918993,17.20732882694098,Sub-Saharan Africa,GH,reference_likely,12
3025583,14.884095248512798,10.767442,11.408533203955628,12.576199240206755,18.15859464766205,Sub-Saharan Africa,GH,reference_likely,12
3025584,22.12456098911274,10.767442,11.408533203955628,10.820267885935758,16.0769125872061,Sub-Saharan Africa,GH,reference_likely,12
3025585,25.176023774317105,11.2419405,11.789569357269906,11.571114928699892,16.57998438115138,Sub-Saharan Africa,GH,reference_likely,12
3025586,23.917781810302255,11.343433,11.858230128581729,11.705799228552758,16.615120000174652,Sub-Saharan Africa,GH,reference_likely,12
3025587,25.079244690076226,10.652664,11.330670067283064,11.750554983851254,16.976396773057193,Sub-Saharan Africa,GH,reference_likely,12
3025588,40.543515925713194,11.2419405,11.789569357269906,11.571114928699892,16.57998438115138,Sub-Saharan Africa,GH,reference_likely,12
3025589,27.94953931398196,11.2419405,11.789569357269906,11.564608931254162,16.556089565858716,Sub-Saharan Africa,GH,reference_likely,12
3025590,18.56116987934333,11.638523,12.098545783772396,11.71293882319109,16.869432763995007,Sub-Saharan Africa,GH,reference_likely,9
3025592,24.62554310130614,11.2419405,11.789569357269906,11.571114928699892,16.57998438115138,Sub-Saharan Africa,GH,reference_likely,12
3025593,20.04721818824994,11.352325,11.863209573522626,11.731369812593998,16.65709350880621,Sub-Saharan Africa,GH,reference_likely,12
3025594,17.170325615191857,10.652664,11.330670067283064,10.603963859429554,15.722011643347123,Sub-Saharan Africa,GH,reference_likely,12
3026346,14.398135485938463,9.2925625,10.734048331225122,11.139425703021548,13.811826471049557,Europe,CY,lowcost,10
3027756,10.618817397765453,12.846874,13.223804718292186,12.339427472231167,12.87430609414885,Other Asia,PH,reference_likely,12
3028113,14.988515630356597,10.957507,12.03576964807711,10.569975836745343,10.566697994672854,Europe,BE,lowcost,10
3031030,12.080617954861268,12.932768,13.490988317968606,13.704715571975271,13.069478116562689,Europe,CH,lowcost,10
3031194,14.942425472979366,10.6039505,11.646466936420541,9.399100659983763,9.11539353152646,Europe,NL,lowcost,10
3037152,18.88879028966452,16.83902,16.159765291142556,19.179020266780093,23.828462383140756,Europe,HR,lowcost,10
3038744,17.804638428751772,17.712172,16.714343567806687,14.867230063098683,18.56165743859912,Other Asia,SG,lowcost,10
3039088,11.29708294029677,8.478847,9.545092884126749,8.10039052117516,9.564842291019605,Europe,GB,lowcost,10
303989,20.396049473735708,25.49962,21.652003228445977,17.321422347830936,18.186878814928747,Europe,PL,reference_likely,12
3040714,21.04827072593259,19.576107,17.96360147502592,15.176615253815195,18.59721750329958,Other Asia,SG,lowcost,10
3042,6.6496462782495085,11.383484,12.350663376739002,10.846828465272544,11.514157820154608,Europe,DE,reference_likely,12
3043177,9.503393212437427,8.6781,10.13749577716205,8.585490304295814,9.526613843283258,Europe,PT,lowcost,10
3046642,4.263800379588998,7.0765924,8.814395372034996,14.548827437564148,12.953385831573343,North/Central America,US,lowcost,10
3047340,13.12877931750433,21.504032,18.80385565980675,24.764086274455842,25.895312288989583,Other Asia,TH,lowcost,10
3047759,13.38263353019955,7.509613,8.836587245281262,9.648969225109635,8.532244343037547,South America,BR,lowcost,10
3048134,5.304204820814715,7.4994397,9.136618350168767,5.298821395107562,6.026919329146745,Europe,PT,reference_likely,9
3050456,5.248262140683208,8.521555,10.01121271012729,7.572926156417516,6.99813690054067,Europe,DK,lowcost,10
3053429,17.648249040096108,14.9375305,14.81059960440345,14.920909561100174,13.914398509752147,Europe,CH,lowcost,10
3054052,14.483824968930094,7.9994645,9.498767596881189,9.706541131154177,9.730143237902656,Other Asia,MV,lowcost,10
3054184,12.046003680409376,24.33539,21.2896027588245,24.864594979729223,23.082608192854448,China,CN,lowcost,10
3057945,14.030748367240195,8.928176,9.929665834643922,9.227187790884807,10.526947188682952,Europe,GB,reference_likely,12
3057947,12.03543809221622,8.862859,9.866414383044322,8.90638652981278,10.342571945088707,Europe,GB,reference_likely,11
3057997,25.780094137556432,14.103267,14.236809993132345,14.845675114393652,15.16700506278491,Europe,RO,lowcost,10
3058642,10.537476484182273,4.0045176,5.879385087159688,6.411426090440081,6.171486201044376,China,CN,lowcost,10
3063866,16.525227673947974,8.054346,9.51427373364375,14.604621316441902,13.426685518476877,Sub-Saharan Africa,ZM,lowcost,10
3063951,16.872667721612466,8.161167,9.607058903691339,14.611727573298532,13.390634401147954,Sub-Saharan Africa,ZM,lowcost,10
3065425,3.1571075267713806,4.2840033,6.175787516087832,6.481612019821851,6.918073384413733,Oceania,AU,lowcost,10
3070518,11.43093997827571,5.980647,7.8044091438888445,6.988061009381165,5.7164722997189354,Europe,DK,lowcost,10
3070644,6.047113462018829,8.02136,9.269557869537197,10.186858784466079,12.554160600821113,North/Central America,CR,reference_likely,12
3071173,5.834351342010518,3.450201,5.0922231112571685,4.743104123108181,5.853687824047844,Oceania,NZ,lowcost,10
3072986,1.2634539846204897,5.5330358,7.108055526905616,4.709738052582885,6.915077867317251,Oceania,NZ,lowcost,10
3078,9.824700319783515,12.767661,13.427710581868888,12.217919592498824,12.083173584504097,Europe,DE,reference_likely,12
3078539,11.985849598805922,13.298601,13.789116720780864,10.287120574372786,10.960447906188271,Europe,DE,lowcost,10
3082117,5.565407350027899,8.371515,9.883186451170332,7.559609532018113,6.802057952920563,Europe,DK,lowcost,10
3082357,5.5703960694702,8.440596,9.93543526232627,6.3534373998692635,8.113681536177008,Europe,NO,lowcost,10
3088322,31.054522233873385,12.507192,13.005531075732229,16.449855620263378,16.57216595915538,Other Asia,AM,reference_likely,12
3088323,33.725628306006534,12.49847,12.998200359260109,16.533143077160215,16.884425451055268,Other Asia,AM,reference_likely,12
3088324,29.69758848792984,12.507192,13.005531075732229,16.563302455004585,16.920544664511795,Other Asia,AM,reference_likely,12
3088325,22.383484152294873,15.980396,15.385029592518855,18.95313601275344,20.43511074229123,Other Asia,AM,reference_likely,9
3088877,17.539151218408264,8.690104,10.174648385593894,15.192592504564143,19.016888886888175,Europe,GR,lowcost,10
3089,9.931523407628843,13.33491,13.831467471184277,12.57910747725168,12.236920094264613,Europe,DE,reference_likely,12
3089094,30.28655221794232,16.460218,15.727383083583414,20.35360461647176,21.40857440296247,Other Asia,AM,reference_likely,12
3089389,6.295687153687724,7.8439584,9.647831482671801,9.428858269028641,8.595333727761616,South America,GY,lowcost,10
3089801,9.168317505036812,9.345406,10.748662435577856,11.579986458589469,10.494382186801152,North/Central America,US,reference_likely,12
3090636,20.056040549451808,25.448013,21.316613223601387,20.177689579247378,24.63635532105419,Other Asia,TH,lowcost,10
3091207,8.932749715322245,10.697347,11.629557673236528,9.246924940367448,9.91021546232052,Europe,FR,reference_likely,12
3091472,14.349856596881935,11.346405,11.860810767049172,13.323959295646821,19.037699778590703,Sub-Saharan Africa,GH,reference_likely,12
3091474,57.795444548384424,22.643429,20.73079025215039,16.953854559725663,16.50390072884495,MENA,TR,reference_likely,10
3091475,56.54073051502461,21.126448,19.536523740927688,16.141427945081787,15.497910037927904,MENA,TR,reference_likely,11
3091478,41.35890067287785,19.623878,18.368227940012517,15.280664207100822,14.750751473734624,MENA,TR,reference_likely,10
3091479,28.346014502872652,21.150684,19.55621757606328,16.127577404378222,15.530223196373093,MENA,TR,reference_likely,11
3091481,24.115414661654135,22.643429,20.73079025215039,16.953854559725663,16.50390072884495,MENA,TR,reference_likely,10
3091485,23.472060591192726,20.974213,19.397592880135672,15.812704662534872,15.210729945249184,MENA,TR,reference_likely,12
3092518,43.21580225092357,43.56632,30.968062144971306,35.94691705136307,46.29200763282757,MENA,AE,lowcost,10
3099020,40.463064937090444,43.502953,30.93403687301761,36.16954322328151,46.62033066977479,MENA,AE,lowcost,10
31,9.337903351417973,11.4626465,12.335970402905865,9.53380108929632,9.944957705157176,Europe,NL,reference_likely,12
3133267,13.200732747267674,23.169481,19.677359922724275,24.462863952780868,24.130022043445667,Other Asia,TH,reference_likely,12
3133801,9.689231227203036,6.1097617,7.924050746031331,7.978553764346268,6.527982391193805,Europe,DK,lowcost,10
3138522,10.596221286308928,10.76366,11.806940373878835,9.211008663631816,9.685732724818857,Europe,NL,lowcost,10
3140,5.599702674746734,5.177458,6.9520299063957,6.633266456679652,7.73239471806547,Europe,AD,reference_likely,11
3144104,9.502442969259357,11.835538,12.670229573021764,11.07438875487602,10.891632743854691,Europe,BE,reference_likely,12
3147,10.739478638243893,13.394185,13.876459030061328,12.551395024550423,12.18940593919582,Europe,DE,reference_likely,12
3152,10.615322990973842,14.2525015,14.535874031228433,12.932687552148892,12.558856153700127,Europe,DE,reference_likely,12
3155207,14.085056840452356,7.994686,9.604328437205337,9.883072324087458,11.970181585169458,Europe,GR,lowcost,10
3163445,16.217092949394633,11.098356,12.26958838237795,14.238282925279472,10.682693335148606,South America,CO,lowcost,10
317035,35.161569032011045,33.00224,26.776009975063687,36.72083211816545,29.643020434203596,South Asia,IN,reference_likely,10
3175328,21.301962855852008,9.599655,10.919964901973009,16.75990463659972,14.925864177699626,South America,EC,lowcost,10
3178561,1.1134318885100702,4.739568,6.628231283388663,4.6845280101266935,5.5450477115270225,Europe,IS,lowcost,10
3184,8.084105285736035,8.240518,9.781114257174243,9.029377230621131,8.387521440537451,Europe,DE,reference_likely,12
3185012,18.514452810331434,120.89495,69.67217018567524,37.71424964982123,55.25019908781753,MENA,SA,lowcost,9
3186714,43.96590563808657,51.57674,37.35657798877243,42.34631578823986,50.094815091633315,MENA,SA,lowcost,10
3191563,11.782660451633697,8.581949,10.125934129352633,7.380110815082098,7.17784773866516,Europe,SE,lowcost,10
3203249,10.601865650821155,7.632639,9.183320106894502,12.116824909357595,12.227556876950013,Other Asia,TH,lowcost,9
3230722,14.558073282986141,11.023318,11.773759435941606,10.304024607936142,10.587115680328806,Europe,AT,lowcost,9
3234830,20.51215145887638,13.76561,13.97724288026233,12.470653862880736,13.226379516248619,Europe,HU,lowcost,10
3238685,17.221815059795656,13.665602,14.076340944529894,12.245487977508802,13.961172876888787,Europe,SI,lowcost,10
3239057,25.566867923552667,21.497707,18.89679849466328,13.698212980078841,16.070576956919147,Europe,PL,lowcost,10
3243331,33.301351518368925,20.427254,18.350370233401684,19.68420882926304,18.779980376832277,Central Asia,KZ,lowcost,10
3246957,23.778251972125716,16.151289,15.767202955617373,13.724770616640026,14.343665781888802,Europe,RS,lowcost,9
3248,8.60257611172445,4.999575,6.830806470334248,6.300052617742277,6.732614877536071,Europe,ES,reference_likely,12
3249,12.114020000439758,7.724405,9.37477079427475,12.22008746309366,10.143672225425288,Europe,ES,reference_likely,11
3252223,16.11859905357479,12.251295,12.82001903992725,10.16277510220218,10.918092592558816,Europe,AT,lowcost,10
3256331,22.113835228630705,13.521749,13.811458538108123,14.02622278906782,18.806305779770632,Europe,HR,lowcost,10
3260,9.380627441275024,9.001831,10.467323911998548,11.892684540455951,11.355515433254373,Europe,ES,reference_likely,12
3264918,31.04718954804945,24.642233,20.702886448061143,17.235892840475074,17.853661039149507,Europe,IT,lowcost,10
3265204,17.089208481714056,16.44759,16.28356842261141,18.609152014522653,16.472970322273707,Sub-Saharan Africa,ZA,lowcost,10
3269331,26.438246593429216,14.103267,14.236809993132345,15.42554780312347,15.262372592505509,Europe,RO,lowcost,10
3270912,20.827534202627014,13.194679,13.477617243676159,11.350153073753216,11.98905006394051,Europe,PL,lowcost,10
3273392,10.779475371108882,6.9008255,8.554536951110752,8.666336898392377,7.454864418695742,Europe,FR,lowcost,10
3276359,31.911720196150593,28.928371,23.508698852794602,25.305115810960405,28.22045372693925,Other Asia,VN,lowcost,9
3283991,14.981280951366102,10.57916,11.624901732741616,8.72578273547129,9.08404046400376,Europe,NL,lowcost,10
3284478,9.753931178493351,9.86669,11.188194635830992,8.345621551185001,8.943908674048473,Europe,BE,lowcost,10
3286053,27.686236733851633,12.532626,13.01929836900013,11.208160019362447,11.869734061436503,Europe,PL,lowcost,10
3288568,18.523208637332516,15.508669,15.631801808116373,19.57258902346169,19.56834772426864,Other Asia,JP,lowcost,10
3290366,23.00919785316708,16.964226,16.647803394103974,20.335830538308358,18.396072607784262,Sub-Saharan Africa,ZA,lowcost,9
3291026,15.230173520646167,10.194717,11.418118252731293,10.054210690236722,11.607260824531483,Europe,DE,lowcost,10
3291927,14.823203981970286,11.034628,11.808166126878564,10.371195409595211,12.084712915468879,Europe,AT,lowcost,10
3292229,28.746780225470264,17.124435,15.994243095885915,13.81569408742962,15.531820549707783,Europe,IT,lowcost,10
3292849,97.06645043392146,58.61538,37.57527857224706,43.334497475987405,34.09583572783966,South Asia,PK,lowcost,10
3293387,23.33794136386926,24.555145,20.67024517463852,17.798809288655566,18.446115356038575,Europe,IT,lowcost,10
3293767,8.42509940352139,11.503217,12.03524559175361,12.329278329409593,14.974236071016662,North/Central America,HN,lowcost,10
3294183,9.520661703885132,11.185803,11.792927388212625,12.468116629746977,15.248729929180541,North/Central America,HN,lowcost,10
3295362,18.86571154473781,5.215476,7.093377500197925,10.257496209400257,9.463764825348012,North/Central America,US,reference_likely,12
3298656,6.730095715226582,8.5322895,10.037647646376216,9.320705683735202,8.657937762713193,Europe,RU,lowcost,10
3298658,7.8798966521730165,6.3736386,8.169914974013357,7.222447416607314,5.847102426581551,Europe,DK,lowcost,10
3299740,12.6145909286758,9.771875,11.058146390270421,11.34320105984403,12.994227485816918,Europe,GR,lowcost,10
3301867,12.261859061949853,24.719881,22.436291418601396,20.781219207885908,26.357992232666533,Other Asia,TW,lowcost,10
3304214,20.654744419509875,15.353787,14.929613061967038,17.446119317785097,16.221109391522255,MENA,IL,lowcost,10
3307678,4.75392659206358,3.3974578,5.042255018898082,4.7314176702829105,5.842137634098561,Oceania,NZ,lowcost,10
3308947,9.05690385051542,8.847774,9.858292887890313,9.098339602795766,10.210852145646891,Europe,GB,reference_likely,12
3308953,7.931950818147597,8.734867,9.751536600710477,8.688727874466577,10.023721348136245,Europe,GB,reference_likely,11
3309,9.3510943122119,8.562715,10.12978031643152,8.376771686472713,9.921482002873944,Europe,ES,reference_likely,11
3313,9.62972265470747,8.424913,9.99313245171928,12.592302270844652,13.40229453264745,Europe,ES,lowcost,10
3313492,11.246782111428182,11.190884,12.171702777449509,9.835972282129603,9.779816772517849,Europe,BE,reference_likely,12
