id,date,pm25,n_ok,n_raw
225613,2025-08-29,20.120833333333334,24,24
225613,2025-09-02,18.466666666666665,24,24
225613,2025-09-06,21.825,24,24
225613,2025-09-10,15.829166666666666,24,24
225613,2025-09-14,31.454166666666666,24,24
225613,2025-09-18,16.941666666666666,24,24
225613,2025-09-22,16.104166666666668,24,24
225613,2025-09-26,16.779166666666665,24,24
225613,2025-09-30,12.970833333333333,24,24
225613,2025-10-04,18.995833333333334,24,24
225613,2025-10-08,15.233333333333334,24,24
225613,2025-11-21,31.03333333333333,24,24
225613,2025-11-25,38.53333333333334,24,24
225613,2025-11-29,47.12916666666666,24,24
225613,2025-12-03,56.28333333333333,24,24
225613,2025-12-07,34.4125,24,24
225613,2025-12-11,38.604166666666664,24,24
225613,2025-12-15,25.15833333333333,24,24
225613,2025-12-19,32.957142857142856,14,14
225613,2025-12-23,33.59166666666666,24,24
225613,2025-12-27,28.295833333333334,24,24
225613,2025-12-31,47.67083333333333,24,24
3409481,2025-02-22,35.96725274725275,91,91
3409481,2025-02-26,45.91386363636364,88,88
3409481,2025-03-02,41.27188235294118,85,85
3409481,2025-03-06,36.62112359550562,89,90
3409481,2025-03-10,55.92433333333333,90,90
3409481,2025-03-14,34.92318181818182,88,88
3409481,2025-03-18,51.731521739130436,92,92
3409481,2025-03-22,34.201219512195124,82,82
3409481,2025-03-26,32.514782608695654,92,92
3409481,2025-03-30,54.59252747252747,91,91
3409481,2025-04-03,45.11604651162791,86,86
3409481,2025-04-07,45.45741176470588,85,85
3409481,2025-04-11,21.4,15,15
3409481,2025-04-15,27.02,59,59
3409481,2025-04-19,19.66125,88,88
3409481,2025-04-23,43.247528089887645,89,89
3409481,2025-04-27,40.67044444444445,90,90
3409481,2025-05-01,19.71043956043956,91,91
3409481,2025-05-05,20.51528735632184,87,87
3409481,2025-05-09,9.90953488372093,86,86
